pathway	external_id	source	pvalue	fdr
212	influence of ras and rho proteins on g1 to s transition	raccycdpathway	BioCarta	0.115934796356848	1
213	adp-ribosylation factor	arappathway	BioCarta	0.115934796356848	1
214	multi-step regulation of transcription by pitx2	pitx2pathway	BioCarta	0.115934796356848	1
215	role of erbb2 in signal transduction and oncology	her2pathway	BioCarta	0.115934796356848	1
216	IL8- and CXCR1-mediated signaling events	il8cxcr1_pathway	PID	0.115934796356848	1
217	Spliceosome	path:hsa03040	KEGG	0.116895049192481	1
218	Glycerophospholipid metabolism	Glycerophospholipid metabolism	EHMN	0.119773308392404	1
219	fc epsilon receptor i signaling in mast cells	fcer1pathway	BioCarta	0.119821246812475	1
220	Dectin-2 family	R-HSA-5621480	Reactome	0.119821246812475	1
221	Cyclin E associated events during G1/S transition 	R-HSA-69202	Reactome	0.119821246812475	1
222	Cyclin A:Cdk2-associated events at S phase entry	R-HSA-69656	Reactome	0.119821246812475	1
223	Downregulation of ERBB2 signaling	R-HSA-8863795	Reactome	0.119821246812475	1
224	heparan sulfate biosynthesis	PWY-6564	HumanCyc	0.119821246812475	1
225	Fatty acid elongation	path:hsa00062	KEGG	0.123690910440064	1
226	3-Methylglutaconic Aciduria Type I	SMP00139	SMPDB	0.123690910440064	1
227	Valine, Leucine and Isoleucine Degradation	SMP00032	SMPDB	0.123690910440064	1
228	2-Methyl-3-Hydroxybutryl CoA Dehydrogenase Deficiency	SMP00137	SMPDB	0.123690910440064	1
229	Isovaleric Aciduria	SMP00238	SMPDB	0.123690910440064	1
230	3-Methylcrotonyl Coa Carboxylase Deficiency Type I	SMP00237	SMPDB	0.123690910440064	1
231	Propionic Acidemia	SMP00236	SMPDB	0.123690910440064	1
232	Maple Syrup Urine Disease	SMP00199	SMPDB	0.123690910440064	1
233	3-Hydroxy-3-Methylglutaryl-CoA Lyase Deficiency	SMP00138	SMPDB	0.123690910440064	1
234	Isobutyryl-coa dehydrogenase deficiency	SMP00523	SMPDB	0.123690910440064	1
235	3-hydroxyisobutyric aciduria	SMP00522	SMPDB	0.123690910440064	1
236	3-hydroxyisobutyric acid dehydrogenase deficiency	SMP00521	SMPDB	0.123690910440064	1
237	Isovaleric acidemia	SMP00524	SMPDB	0.123690910440064	1
238	Methylmalonate Semialdehyde Dehydrogenase Deficiency	SMP00384	SMPDB	0.123690910440064	1
239	Methylmalonic Aciduria	SMP00200	SMPDB	0.123690910440064	1
240	3-Methylglutaconic Aciduria Type IV	SMP00141	SMPDB	0.123690910440064	1
241	3-Methylglutaconic Aciduria Type III	SMP00140	SMPDB	0.123690910440064	1
242	Beta-Ketothiolase Deficiency	SMP00173	SMPDB	0.123690910440064	1
243	Pyruvate metabolism	R-HSA-70268	Reactome	0.123690910440064	1
244	Activation of BH3-only proteins	R-HSA-114452	Reactome	0.123690910440064	1
245	Pre-NOTCH Transcription and Translation	R-HSA-1912408	Reactome	0.123690910440064	1
246	RNA Polymerase I Promoter Escape	R-HSA-73772	Reactome	0.123690910440064	1
247	mucin core 1 and core 2 O-glycosylation	PWY-7433	HumanCyc	0.123690910440064	1
248	TCA cycle	TCA cycle	EHMN	0.123690910440064	1
249	Regulation of actin dynamics for phagocytic cup formation	R-HSA-2029482	Reactome	0.127045976989603	1
250	beta-Alanine metabolism	path:hsa00410	KEGG	0.12754385845803	1
251	Mucin type O-glycan biosynthesis	path:hsa00512	KEGG	0.12754385845803	1
252	RNA polymerase	path:hsa03020	KEGG	0.12754385845803	1
253	Regulation of p38-alpha and p38-beta	p38alphabetapathway	PID	0.12754385845803	1
254	ErbB4 signaling events	erbb4_pathway	PID	0.12754385845803	1
255	RNA Polymerase I Transcription Termination	R-HSA-73863	Reactome	0.12754385845803	1
256	wnt signaling pathway	wntpathway	BioCarta	0.12754385845803	1
257	Adherens junctions interactions	R-HSA-418990	Reactome	0.12754385845803	1
258	Activated NOTCH1 Transmits Signal to the Nucleus	R-HSA-2122948	Reactome	0.12754385845803	1
259	Cell adhesion molecules (CAMs)	path:hsa04514	KEGG	0.129984505819198	1
260	WNT-Ncore	None	Signalink	0.131380161788116	1
261	Oncogene Induced Senescence	R-HSA-2559585	Reactome	0.131380161788116	1
262	Alpha-synuclein signaling	alphasynuclein_pathway	PID	0.131380161788116	1
263	Amino acid transport across the plasma membrane	R-HSA-352230	Reactome	0.131380161788116	1
264	rho cell motility signaling pathway	rhopathway	BioCarta	0.131380161788116	1
265	bcr signaling pathway	bcrpathway	BioCarta	0.131380161788116	1
266	Mammary gland development pathway - Pregnancy and lactation (Stage 3 of 4)	WP2817	Wikipathways	0.135199891056598	1
267	CD28 co-stimulation	R-HSA-389356	Reactome	0.135199891056598	1
268	EPO signaling pathway	epopathway	PID	0.135199891056598	1
269	EPHA forward signaling	epha_fwdpathway	PID	0.135199891056598	1
270	GPVI-mediated activation cascade	R-HSA-114604	Reactome	0.135199891056598	1
271	Retrograde endocannabinoid signaling	path:hsa04723	KEGG	0.137400103882698	1
272	Wnt signaling pathway	path:hsa04310	KEGG	0.137400103882698	1
273	EGFR1	Pathway_EGFR1	NetPath	0.138459470812697	1
274	Gastric cancer	path:hsa05226	KEGG	0.138894610774206	1
275	Fatty Acid Beta Oxidation	WP143	Wikipathways	0.139003116595505	1
276	Pyruvate metabolism	None	INOH	0.139003116595505	1
277	Alpha4 beta1 integrin signaling events	integrin_a4b1_pathway	PID	0.139003116595505	1
278	IL8- and CXCR2-mediated signaling events	il8cxcr2_pathway	PID	0.139003116595505	1
279	Circadian Clock	R-HSA-400253	Reactome	0.142789908443812	1
280	Transcriptional Regulation by E2F6	R-HSA-8953750	Reactome	0.142789908443812	1
281	EPHB-mediated forward signaling	R-HSA-3928662	Reactome	0.142789908443812	1
282	Histidine metabolism	Histidine metabolism	EHMN	0.142789908443812	1
283	Amino acid synthesis and interconversion (transamination)	R-HSA-70614	Reactome	0.142789908443812	1
284	Neurotransmitter receptors and postsynaptic signal transmission	R-HSA-112314	Reactome	0.143399828465797	1
285	Hippo signaling pathway	path:hsa04390	KEGG	0.144908604112815	1
286	E-cadherin signaling in the nascent adherens junction	ecadherin_nascentaj_pathway	PID	0.146560336348643	1
287	rac1 cell motility signaling pathway	rac1pathway	BioCarta	0.146560336348643	1
288	Wnt Signaling in Kidney Disease	WP4150	Wikipathways	0.150314469766464	1
289	O-Glycan biosynthesis	O-Glycan biosynthesis	EHMN	0.150314469766464	1
290	GMCSF-mediated signaling events	gmcsf_pathway	PID	0.150314469766464	1
291	Fcgamma receptor (FCGR) dependent phagocytosis	R-HSA-2029480	Reactome	0.154031108100636	1
292	Selenium Metabolism and Selenoproteins	WP28	Wikipathways	0.154052377864273	1
293	Fatty acyl-CoA biosynthesis	R-HSA-75105	Reactome	0.154052377864273	1
294	Regulation of RAC1 activity	rac1_reg_pathway	PID	0.154052377864273	1
295	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	R-HSA-2173793	Reactome	0.154052377864273	1
296	Triglyceride metabolism	R-HSA-8979227	Reactome	0.154052377864273	1
297	Pyruvate metabolism	path:hsa00620	KEGG	0.157774129520783	1
298	Transport of vitamins, nucleosides, and related molecules	R-HSA-425397	Reactome	0.157774129520783	1
299	EPHB forward signaling	ephbfwdpathway	PID	0.157774129520783	1
300	EGF-EGFR Signaling Pathway	WP437	Wikipathways	0.158634732919445	1
301	IL-5 Signaling Pathway	WP127	Wikipathways	0.1614797933276	1
302	Microglia Pathogen Phagocytosis Pathway	WP3937	Wikipathways	0.1614797933276	1
303	inactivation of gsk3 by akt causes accumulation of b-catenin in alveolar macrophages	gsk3pathway	BioCarta	0.1614797933276	1
304	Synthesis of PA	R-HSA-1483166	Reactome	0.1614797933276	1
305	Eukaryotic Transcription Initiation	WP405	Wikipathways	0.165169437590401	1
306	PI3K Cascade	R-HSA-109704	Reactome	0.165169437590401	1
307	Fc Epsilon Receptor I Signaling in Mast Cells	SMP00358	SMPDB	0.168843130330102	1
308	Stabilization and expansion of the E-cadherin adherens junction	ecadherin_stabilization_pathway	PID	0.168843130330102	1
309	Pre-NOTCH Expression and Processing	R-HSA-1912422	Reactome	0.168843130330102	1
310	actions of nitric oxide in the heart	no1pathway	BioCarta	0.168843130330102	1
311	Intrinsic Pathway for Apoptosis	R-HSA-109606	Reactome	0.172500939284023	1
312	Signaling by SCF-KIT	R-HSA-1433557	Reactome	0.172500939284023	1
313	Purine metabolism	path:hsa00230	KEGG	0.175728601675301	1
314	TGF_beta_Receptor	Pathway_TGF_beta_Receptor	NetPath	0.175728601675301	1
315	Prader-Willi and Angelman Syndrome	WP3998	Wikipathways	0.176142931907049	1
316	Signaling by ERBB4	R-HSA-1236394	Reactome	0.176142931907049	1
317	Interleukin-3, 5 and GM-CSF signaling	R-HSA-512988	Reactome	0.176142931907049	1
318	Notch Signaling	WP268	Wikipathways	0.179769175372786	1
319	Glycolysis and Gluconeogenesis	WP534	Wikipathways	0.179769175372786	1
320	IRS-mediated signalling	R-HSA-112399	Reactome	0.179769175372786	1
321	Glycolysis Gluconeogenesis	None	INOH	0.179769175372786	1
322	Class I PI3K signaling events	pi3kcipathway	PID	0.179769175372786	1
323	Retinoid metabolism and transport	R-HSA-975634	Reactome	0.179769175372786	1
324	mRNA Splicing - Major Pathway	R-HSA-72163	Reactome	0.183596585644982	1
325	Cysteine and methionine metabolism	path:hsa00270	KEGG	0.186974682127327	1
326	Thymic Stromal LymphoPoietin (TSLP) Signaling Pathway	WP2203	Wikipathways	0.186974682127327	1
327	Trans-sulfuration pathway	WP4253	Wikipathways	0.186974682127327	1
328	Arf6 trafficking events	arf6_traffickingpathway	PID	0.186974682127327	1
329	Valine, leucine and isoleucine degradation	path:hsa00280	KEGG	0.190554078367285	1
