pathway	external_id	source	pvalue	fdr
136	Signal Transduction	R-HSA-162582	Reactome	0.99316829052896	1
137	Rosiglitazone Pharmacokinetic Pathway	PA165816969	PharmGKB	1	1
138	spermine biosynthesis	ARGSPECAT-PWY	HumanCyc	1	1
139	Plasma lipoprotein assembly, remodeling, and clearance	WP4129	Wikipathways	1	1
140	Signaling by Overexpressed Wild-Type EGFR in Cancer	R-HSA-5638302	Reactome	1	1
141	Carbamazepine Pathway, Pharmacokinetics	PA165817070	PharmGKB	1	1
142	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	WP4132	Wikipathways	1	1
143	PI3K-Akt signaling pathway	path:hsa04151	KEGG	1	1
144	Alanine, aspartate and glutamate metabolism	path:hsa00250	KEGG	1	1
145	Folate biosynthesis	path:hsa00790	KEGG	1	1
146	Complement and coagulation cascades	path:hsa04610	KEGG	1	1
147	Citrate cycle (TCA cycle)	path:hsa00020	KEGG	1	1
148	Antigen processing and presentation	path:hsa04612	KEGG	1	1
149	Primary immunodeficiency	path:hsa05340	KEGG	1	1
150	Tryptophan metabolism	path:hsa00380	KEGG	1	1
151	Prion diseases	path:hsa05020	KEGG	1	1
152	Inflammatory mediator regulation of TRP channels	path:hsa04750	KEGG	1	1
153	Glycosphingolipid biosynthesis - ganglio series	path:hsa00604	KEGG	1	1
154	Non-small cell lung cancer	path:hsa05223	KEGG	1	1
155	Platelet activation	path:hsa04611	KEGG	1	1
156	Cell adhesion molecules (CAMs)	path:hsa04514	KEGG	1	1
157	Chronic myeloid leukemia	path:hsa05220	KEGG	1	1
158	ECM-receptor interaction	path:hsa04512	KEGG	1	1
159	Gastric cancer	path:hsa05226	KEGG	1	1
160	Doxorubicin Pathway (Cardiomyocyte Cell), Pharmacodynamics	PA165292164	PharmGKB	1	1
161	MET interacts with TNS proteins	R-HSA-8875513	Reactome	1	1
162	Focal adhesion	path:hsa04510	KEGG	1	1
163	Protein export	path:hsa03060	KEGG	1	1
164	Pyruvate metabolism	path:hsa00620	KEGG	1	1
165	mTOR signaling pathway	path:hsa04150	KEGG	1	1
166	Parathyroid hormone synthesis, secretion and action	path:hsa04928	KEGG	1	1
167	Cortisol synthesis and secretion	path:hsa04927	KEGG	1	1
168	Relaxin signaling pathway	path:hsa04926	KEGG	1	1
169	Aldosterone synthesis and secretion	path:hsa04925	KEGG	1	1
170	Regulation of lipolysis in adipocytes	path:hsa04923	KEGG	1	1
171	Retinol metabolism	path:hsa00830	KEGG	1	1
172	Oxytocin signaling pathway	path:hsa04921	KEGG	1	1
173	Adipocytokine signaling pathway	path:hsa04920	KEGG	1	1
174	T cell receptor signaling pathway	path:hsa04660	KEGG	1	1
175	Circadian rhythm	path:hsa04710	KEGG	1	1
176	B cell receptor signaling pathway	path:hsa04662	KEGG	1	1
177	Fc epsilon RI signaling pathway	path:hsa04664	KEGG	1	1
178	Fc gamma R-mediated phagocytosis	path:hsa04666	KEGG	1	1
179	Kaposi sarcoma-associated herpesvirus infection	path:hsa05167	KEGG	1	1
180	TGF-beta signaling pathway	path:hsa04350	KEGG	1	1
181	Arginine and proline metabolism	path:hsa00330	KEGG	1	1
182	Ubiquinone and other terpenoid-quinone biosynthesis	path:hsa00130	KEGG	1	1
183	Pertussis	path:hsa05133	KEGG	1	1
184	Salmonella infection	path:hsa05132	KEGG	1	1
185	Pyrimidine metabolism	path:hsa00240	KEGG	1	1
186	Glycolysis / Gluconeogenesis	path:hsa00010	KEGG	1	1
187	Fructose and mannose metabolism	path:hsa00051	KEGG	1	1
188	Renal cell carcinoma	path:hsa05211	KEGG	1	1
189	Legionellosis	path:hsa05134	KEGG	1	1
190	Inositol phosphate metabolism	path:hsa00562	KEGG	1	1
191	Glycerolipid metabolism	path:hsa00561	KEGG	1	1
192	Ether lipid metabolism	path:hsa00565	KEGG	1	1
193	Glycerophospholipid metabolism	path:hsa00564	KEGG	1	1
194	Synaptic vesicle cycle	path:hsa04721	KEGG	1	1
195	Long-term potentiation	path:hsa04720	KEGG	1	1
196	Retrograde endocannabinoid signaling	path:hsa04723	KEGG	1	1
197	Neurotrophin signaling pathway	path:hsa04722	KEGG	1	1
198	Central carbon metabolism in cancer	path:hsa05230	KEGG	1	1
199	Choline metabolism in cancer	path:hsa05231	KEGG	1	1
200	GABAergic synapse	path:hsa04727	KEGG	1	1
201	Glutathione metabolism	path:hsa00480	KEGG	1	1
202	27-Hydroxylase Deficiency	SMP00720	SMPDB	1	1
203	Serotonergic synapse	path:hsa04726	KEGG	1	1
204	Dopaminergic synapse	path:hsa04728	KEGG	1	1
205	Adherens junction	path:hsa04520	KEGG	1	1
206	Melanoma	path:hsa05218	KEGG	1	1
207	Allograft rejection	path:hsa05330	KEGG	1	1
208	Graft-versus-host disease	path:hsa05332	KEGG	1	1
209	Cardiac muscle contraction	path:hsa04260	KEGG	1	1
210	Glutamatergic synapse	path:hsa04724	KEGG	1	1
211	Type II diabetes mellitus	path:hsa04930	KEGG	1	1
212	Insulin resistance	path:hsa04931	KEGG	1	1
213	Non-alcoholic fatty liver disease (NAFLD)	path:hsa04932	KEGG	1	1
214	AGE-RAGE signaling pathway in diabetic complications	path:hsa04933	KEGG	1	1
215	Cushing syndrome	path:hsa04934	KEGG	1	1
216	Bladder cancer	path:hsa05219	KEGG	1	1
217	Butanoate metabolism	path:hsa00650	KEGG	1	1
218	Steroid hormone biosynthesis	path:hsa00140	KEGG	1	1
219	Cell cycle	path:hsa04110	KEGG	1	1
220	Oocyte meiosis	path:hsa04114	KEGG	1	1
221	beta-Alanine metabolism	path:hsa00410	KEGG	1	1
222	Dilated cardiomyopathy (DCM)	path:hsa05414	KEGG	1	1
223	HIF-1 signaling pathway	path:hsa04066	KEGG	1	1
224	Viral myocarditis	path:hsa05416	KEGG	1	1
225	JAK-STAT signaling pathway	path:hsa04630	KEGG	1	1
226	Renin-angiotensin system	path:hsa04614	KEGG	1	1
227	Phenylalanine metabolism	path:hsa00360	KEGG	1	1
228	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	path:hsa05412	KEGG	1	1
229	Endocytosis	path:hsa04144	KEGG	1	1
230	Thyroid hormone synthesis	path:hsa04918	KEGG	1	1
231	D-Glutamine and D-glutamate metabolism	path:hsa00471	KEGG	1	1
232	Longevity regulating pathway - multiple species	path:hsa04213	KEGG	1	1
233	D-Arginine and D-ornithine metabolism	path:hsa00472	KEGG	1	1
234	Long-term depression	path:hsa04730	KEGG	1	1
235	Small cell lung cancer	path:hsa05222	KEGG	1	1
236	Apoptosis - multiple species	path:hsa04215	KEGG	1	1
237	Systemic lupus erythematosus	path:hsa05322	KEGG	1	1
238	Acute myeloid leukemia	path:hsa05221	KEGG	1	1
239	Autoimmune thyroid disease	path:hsa05320	KEGG	1	1
240	Inflammatory bowel disease (IBD)	path:hsa05321	KEGG	1	1
241	Mannose type O-glycan biosynthesis	path:hsa00515	KEGG	1	1
242	proline degradation	PROUT-PWY	HumanCyc	1	1
243	Protein digestion and absorption	path:hsa04974	KEGG	1	1
244	Ribosome biogenesis in eukaryotes	path:hsa03008	KEGG	1	1
245	Fat digestion and absorption	path:hsa04975	KEGG	1	1
246	Nicotinate and nicotinamide metabolism	path:hsa00760	KEGG	1	1
247	GnRH signaling pathway	path:hsa04912	KEGG	1	1
248	Bile secretion	path:hsa04976	KEGG	1	1
249	Vitamin digestion and absorption	path:hsa04977	KEGG	1	1
250	Sulfur relay system	path:hsa04122	KEGG	1	1
251	Propanoate metabolism	path:hsa00640	KEGG	1	1
252	Ubiquitin mediated proteolysis	path:hsa04120	KEGG	1	1
253	Phenylalanine, tyrosine and tryptophan biosynthesis	path:hsa00400	KEGG	1	1
254	Breast cancer	path:hsa05224	KEGG	1	1
255	Type I diabetes mellitus	path:hsa04940	KEGG	1	1
256	ErbB signaling pathway	path:hsa04012	KEGG	1	1
257	Phagosome	path:hsa04145	KEGG	1	1
258	Starch and sucrose metabolism	path:hsa00500	KEGG	1	1
259	Peroxisome	path:hsa04146	KEGG	1	1
260	Protein processing in endoplasmic reticulum	path:hsa04141	KEGG	1	1
261	Autophagy - animal	path:hsa04140	KEGG	1	1
262	Other glycan degradation	path:hsa00511	KEGG	1	1
263	Alzheimer disease	path:hsa05010	KEGG	1	1
264	Base excision repair	path:hsa03410	KEGG	1	1
265	Carbohydrate digestion and absorption	path:hsa04973	KEGG	1	1
266	Amyotrophic lateral sclerosis (ALS)	path:hsa05014	KEGG	1	1
267	Vasopressin-regulated water reabsorption	path:hsa04962	KEGG	1	1
268	Huntington disease	path:hsa05016	KEGG	1	1
269	Biosynthesis of unsaturated fatty acids	path:hsa01040	KEGG	1	1
270	Gap junction	path:hsa04540	KEGG	1	1
271	Nicotine addiction	path:hsa05033	KEGG	1	1
272	FoxO signaling pathway	path:hsa04068	KEGG	1	1
273	African trypanosomiasis	path:hsa05143	KEGG	1	1
274	Gastric acid secretion	path:hsa04971	KEGG	1	1
275	TNF signaling pathway	path:hsa04668	KEGG	1	1
276	Asthma	path:hsa05310	KEGG	1	1
277	Chemokine signaling pathway	path:hsa04062	KEGG	1	1
278	Human T-cell leukemia virus 1 infection	path:hsa05166	KEGG	1	1
279	Circadian entrainment	path:hsa04713	KEGG	1	1
280	Selenocompound metabolism	path:hsa00450	KEGG	1	1
281	Doxorubicin Pathway, Pharmacokinetics	PA165292177	PharmGKB	1	1
282	G(M2)-Gangliosidosis: Variant B, Tay-sachs disease	SMP00534	SMPDB	1	1
283	Amoebiasis	path:hsa05146	KEGG	1	1
284	Pantothenate and CoA biosynthesis	path:hsa00770	KEGG	1	1
285	Ribosome	path:hsa03010	KEGG	1	1
286	Regulation of actin cytoskeleton	path:hsa04810	KEGG	1	1
287	SNARE interactions in vesicular transport	path:hsa04130	KEGG	1	1
288	One carbon pool by folate	path:hsa00670	KEGG	1	1
289	Malaria	path:hsa05144	KEGG	1	1
290	Autophagy - other	path:hsa04136	KEGG	1	1
291	Mitophagy - animal	path:hsa04137	KEGG	1	1
292	Cytosolic DNA-sensing pathway	path:hsa04623	KEGG	1	1
293	p53 signaling pathway	path:hsa04115	KEGG	1	1
294	Epithelial cell signaling in Helicobacter pylori infection	path:hsa05120	KEGG	1	1
295	Maturity onset diabetes of the young	path:hsa04950	KEGG	1	1
296	Cysteine and methionine metabolism	path:hsa00270	KEGG	1	1
297	Mucin type O-glycan biosynthesis	path:hsa00512	KEGG	1	1
298	Axon guidance	path:hsa04360	KEGG	1	1
299	N-Glycan biosynthesis	path:hsa00510	KEGG	1	1
300	Histidine metabolism	path:hsa00340	KEGG	1	1
301	AMPK signaling pathway	path:hsa04152	KEGG	1	1
302	Steroid biosynthesis	path:hsa00100	KEGG	1	1
303	Other types of O-glycan biosynthesis	path:hsa00514	KEGG	1	1
304	LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production	R-HSA-3134973	Reactome	1	1
305	Thermogenesis	path:hsa04714	KEGG	1	1
306	Glucagon signaling pathway	path:hsa04922	KEGG	1	1
307	ABC transporters	path:hsa02010	KEGG	1	1
308	Basal cell carcinoma	path:hsa05217	KEGG	1	1
309	Aminoacyl-tRNA biosynthesis	path:hsa00970	KEGG	1	1
310	Hypertrophic cardiomyopathy (HCM)	path:hsa05410	KEGG	1	1
311	Hepatocellular carcinoma	path:hsa05225	KEGG	1	1
312	Glioma	path:hsa05214	KEGG	1	1
313	Thyroid hormone signaling pathway	path:hsa04919	KEGG	1	1
314	Adrenergic signaling in cardiomyocytes	path:hsa04261	KEGG	1	1
315	Prostate cancer	path:hsa05215	KEGG	1	1
316	Riboflavin metabolism	path:hsa00740	KEGG	1	1
317	Basal transcription factors	path:hsa03022	KEGG	1	1
318	RNA polymerase	path:hsa03020	KEGG	1	1
319	Hippo signaling pathway	path:hsa04390	KEGG	1	1
320	Hippo signaling pathway - multiple species	path:hsa04392	KEGG	1	1
321	Longevity regulating pathway	path:hsa04211	KEGG	1	1
322	Busulfan Pathway, Pharmacodynamics	PA165374494	PharmGKB	1	1
323	Artemisinin and Derivatives Pathway, Pharmacokinetics	PA165378192	PharmGKB	1	1
324	Chagas disease (American trypanosomiasis)	path:hsa05142	KEGG	1	1
325	Necroptosis	path:hsa04217	KEGG	1	1
326	Fatty acid degradation	path:hsa00071	KEGG	1	1
327	Staphylococcus aureus infection	path:hsa05150	KEGG	1	1
328	Calcium signaling pathway	path:hsa04020	KEGG	1	1
329	Synthesis and degradation of ketone bodies	path:hsa00072	KEGG	1	1
330	Toll-like receptor signaling pathway	path:hsa04620	KEGG	1	1
331	NOD-like receptor signaling pathway	path:hsa04621	KEGG	1	1
332	cAMP signaling pathway	path:hsa04024	KEGG	1	1
333	Proximal tubule bicarbonate reclamation	path:hsa04964	KEGG	1	1
334	Mismatch repair	path:hsa03430	KEGG	1	1
335	VEGF signaling pathway	path:hsa04370	KEGG	1	1
336	Apelin signaling pathway	path:hsa04371	KEGG	1	1
337	Phosphonate and phosphinate metabolism	path:hsa00440	KEGG	1	1
338	Estrogen signaling pathway	path:hsa04915	KEGG	1	1
339	Fluid shear stress and atherosclerosis	path:hsa05418	KEGG	1	1
340	Vascular smooth muscle contraction	path:hsa04270	KEGG	1	1
341	C-type lectin receptor signaling pathway	path:hsa04625	KEGG	1	1
342	Glycine, serine and threonine metabolism	path:hsa00260	KEGG	1	1
343	Metabolism of xenobiotics by cytochrome P450	path:hsa00980	KEGG	1	1
344	Drug metabolism - cytochrome P450	path:hsa00982	KEGG	1	1
345	Endocrine and other factor-regulated calcium reabsorption	path:hsa04961	KEGG	1	1
346	Oxidative phosphorylation	path:hsa00190	KEGG	1	1
347	Vitamin B6 metabolism	path:hsa00750	KEGG	1	1
348	Aldosterone-regulated sodium reabsorption	path:hsa04960	KEGG	1	1
349	DNA replication	path:hsa03030	KEGG	1	1
350	alpha-Linolenic acid metabolism	path:hsa00592	KEGG	1	1
351	Renin secretion	path:hsa04924	KEGG	1	1
352	Arachidonic acid metabolism	path:hsa00590	KEGG	1	1
353	Linoleic acid metabolism	path:hsa00591	KEGG	1	1
354	Tuberculosis	path:hsa05152	KEGG	1	1
355	Terpenoid backbone biosynthesis	path:hsa00900	KEGG	1	1
356	Collecting duct acid secretion	path:hsa04966	KEGG	1	1
357	Th17 cell differentiation	path:hsa04659	KEGG	1	1
358	Th1 and Th2 cell differentiation	path:hsa04658	KEGG	1	1
359	Rap1 signaling pathway	path:hsa04015	KEGG	1	1
360	Purine metabolism	path:hsa00230	KEGG	1	1
361	Amodiaquine Pathway, Pharmacokinetics	PA165815256	PharmGKB	1	1
362	Ras signaling pathway	path:hsa04014	KEGG	1	1
363	Salivary secretion	path:hsa04970	KEGG	1	1
364	Valine, leucine and isoleucine biosynthesis	path:hsa00290	KEGG	1	1
365	Pancreatic secretion	path:hsa04972	KEGG	1	1
366	MAPK signaling pathway	path:hsa04010	KEGG	1	1
367	Fatty acid elongation	path:hsa00062	KEGG	1	1
368	Natural killer cell mediated cytotoxicity	path:hsa04650	KEGG	1	1
369	Leishmaniasis	path:hsa05140	KEGG	1	1
370	Fatty acid biosynthesis	path:hsa00061	KEGG	1	1
371	Mineral absorption	path:hsa04978	KEGG	1	1
372	Cholesterol metabolism	path:hsa04979	KEGG	1	1
373	IL-17 signaling pathway	path:hsa04657	KEGG	1	1
374	Toxoplasmosis	path:hsa05145	KEGG	1	1
375	Taurine and hypotaurine metabolism	path:hsa00430	KEGG	1	1
376	Primary bile acid biosynthesis	path:hsa00120	KEGG	1	1
377	Sphingolipid signaling pathway	path:hsa04071	KEGG	1	1
378	Phosphatidylinositol signaling system	path:hsa04070	KEGG	1	1
379	Phospholipase D signaling pathway	path:hsa04072	KEGG	1	1
380	Caffeine metabolism	path:hsa00232	KEGG	1	1
381	Nicotine Pathway (Dopaminergic Neuron), Pharmacodynamics	PA162355621	PharmGKB	1	1
382	PPAR signaling pathway	path:hsa03320	KEGG	1	1
383	Amphetamine addiction	path:hsa05031	KEGG	1	1
384	Homologous recombination	path:hsa03440	KEGG	1	1
385	Chemical carcinogenesis	path:hsa05204	KEGG	1	1
386	Prolactin signaling pathway	path:hsa04917	KEGG	1	1
387	MicroRNAs in cancer	path:hsa05206	KEGG	1	1
388	Pathways in cancer	path:hsa05200	KEGG	1	1
389	Viral carcinogenesis	path:hsa05203	KEGG	1	1
390	Hepatitis C	path:hsa05160	KEGG	1	1
391	Hepatitis B	path:hsa05161	KEGG	1	1
392	Methotrexate Pathway (Brain Cell), Pharmacokinetics	PA165816270	PharmGKB	1	1
393	Parkinson disease	path:hsa05012	KEGG	1	1
394	Glycosphingolipid biosynthesis - globo and isoglobo series	path:hsa00603	KEGG	1	1
