2	2959
2	5716
2	817
2	1499
2	10923
2	10725
2	5515
2	4849
2	5478
2	579
2	79753
2	10524
2	7205
2	2353
2	25855
2	10919
2	8626
2	22933
2	1523
2	407046_407047_407051
2	5074
2	1326
2	57761
2	9252
2	408
2	5468
2	5467
2	10514
2	55075
2	4794
2	4793
2	9641
2	4792
2	4791
2	3768
2	7157
2	2146
2	166
2	1316
2	80279
2	4193
2	1869
2	5451
2	4582
2	8409
2	5052
2	1660
2	4223
2	4221
2	6908
2	3551
2	8204
2	10657
2	7538
2	8202
2	11124
2	80854
2	1857
2	1856
2	1855
2	56672
2	1653
2	6664
2	7295
2	79918
2	1457
2	2122
2	10848
2	7291
2	406907_406908_406909
2	8554
2	406976_406977
2	4968
2	9020
2	53944
2	1054
2	3146
2	2672
2	9612
2	55835
2	1051
2	5590
2	84231
2	1050
2	136
2	2908
2	401236
2	9212
2	7913
2	5981
2	6256
2	64332
2	7874
2	1045
2	1999
2	2309
2	7316
2	1639
2	7314
2	1831
2	323
2	321
2	3725
2	2263
2	2100
2	9364
2	23476
2	170622
2	23474
2	64324
2	1397
2	136319
2	8493
2	672
2	7468
2	5371
2	472
2	8725
2	27250
2	10221
2	1780
2	150684
2	51230
2	5604
2	22992
2	6236
2	1386
2	2648
2	3475
2	3312
2	10614
2	10419
2	309
2	26524
2	4751
2	999-1495-1500
2	5058
2	8328
2	90
2	23512
2	112398_112399_54583
2	6615
2	701
2	10413
2	23028
2	6790
2	7003
2	406947
2	2735
2	8743
2	5580-6383
2	329-330
2	23475
2	57448
2	329-330-331
2	6256_7421
2	10018
2	2745_51022
2	10270
2	406890
2	841-843-8743
2	3092
2	3329
2	5524
2	1871
2	1870
2	842-1630-26060
2	1026
2	406887
2	331-842
2	406886
2	2120
2	406884
2	406883
2	25949
2	9191
2	1410
2	3856_3875
2	7322
2	1386_3725
2	693167
2	100271849_4205_4207_4208_4209
2	10949
2	3316
2	3315
2	407033
2	355
2	1509
2	843
2	842
2	1956
2	841-8772
2	3662
2	2308
2	55274
2	4803-4804-27018
2	6609
2	10541
2	841-843
2	317-842-54205
2	841-842
2	837
2	835
2	572-596
2	142
2	10725_4772_4773_4775_4776
2	5265
2	494327
2	3064
2	984
2	80319
2	332
2	331
2	2745
2	330
2	26298
2	3672-3688
2	580_672
2	100532731_648
2	317-842
2	8945
2	1996
2	329
2	581
2	688
2	2314
2	6942
2	328
2	2313
2	322
2	2274
2	2273
2	55625
2	5469
2	8655
2	6935
2	2305
2	2304
2	6498
2	10014
2	10013
2	10011
2	55611
2	4772
2	9687
2	23543
2	668
2	10406
2	10765
2	9282
2	57326
2	100302158
2	2647
2	29128
2	1602
2	406986
2	133522
2	51720
2	23097
2	9667
2	51282
2	6907
2	29117
2	4350
2	406979
2	3670
2	2237
2	3275
2	8405_8452_9978
2	3309
2	2625
2	994
2	595
2	5777
2	7494
2	801_805_808
2	5774
2	5770
2	190
2	7529
2	23468
2	406957
2	406953
2	1490
2	29843
2	2965
2	6839
2	6830
2	56950
2	6794
2	340481
2	143384
2	9584
2	406937
2	8543
2	1875
2	55072
2	208
2	6788
2	56940
2	406892
2	54828
2	406891
2	5347
2	8932
2	9611
2	9219
2	8538
2	9575
2	3621
2	29028
2	406920
2	11331
2	6418
2	6777
2	6776
2	25942
2	23030
2	9968
2	2353_3725
2	4654
2	406919
2	4255
2	5290
2	100126343
2	23421
2	56924
2	6801
2	8125
2	7444
2	7443
2	2494
2	8085
2	26574
2	1052
2	119392
2	4800_4801_4802
2	3169
2	406901
2	2521
2	60_6595_6597_6598_6599_6601_6602_6603_6604_6605_8289_86
2	3164
2	25920
2	7391
2	6667-6670
2	2911
2	8864
2	10987
2	8861
2	10985
2	7428
2	2113
2	1399
2	7022
2	57144
2	10616
2	1789
2	442904
2	1788
2	1786
2	2068
2	2066
2	1022
2	6294
2	574457
2	574455
2	2852
2	9126
2	860
2	6720
2	11240
2	463
2	5295_5296
2	51132
2	5245
2	574447
2	4204
2	1386_2353_2354_2355_3725_3726_3727_8061
2	5241
2	10957
2	857
2	9112
2	9079
2	6500_6502_8454_8945_9978
2	3480
2	5998
2	8031
2	6670
2	167465
2	3516
2	5591
2	8427
2	4152
2	4150
2	55749
2	114783
2	7341
2	407055
2	25792
2	407050
2	51072
2	11214
2	7337
2	10499
2	10498
2	7690
2	396
2	407047
2	407046
2	5216
2	2648-6314-6873-6874-6877-6878-6879-6880-6881-6883-8295-8464-10474-10629-23450-27097-51616
2	8805
2	8405
2	9049
2	7329
2	10521
2	9039
2	4089
2	10474
2	6597
2	407027
2	3146_3148
2	7706
2	7704
2	10865
2	405
2	6623
2	367
2	10463
2	693164
2	3428
2	6776_6777
2	5934
2	6613
2	5933
2	5930
2	407004
2	407002
2	4851
2	5927
2	5925
2	1655
2	7249
2	9759
2	5881
2	29966
2	23613
2	8678
2	3400
2	9351
2	5914
2	23210
2	2286
2	27043
2	4436
2	4435
2	5111
2	5110
2	2737
2	7547
2	64393
2	4149
2	2926
2	55636
2	63978
2	474
2	1628
2	864
2	2626
2	22954
2	6926
2	2624
2	5725
2	10664
2	10408
2	10075
2	407042
2	407041
2	1029
2	6421
2	407024_407025
2	2869
2	4084
2	4904
2	2118
2	6909
2	2114
2	83439
2	4605
2	7709
2	2475_57521_64223
2	407026
2	407021
2	9111
2	7071
2	6659
2	406952
2	7161
2	26133
2	4841
2	900_901
2	79885
2	4149-4609
2	6047
2	5371-10413
2	3192
2	26273
2	5984
2	8312_8313
2	10425
2	5598
2	5682_5683_5684_5685_5686_5687_5688_5691_5692_5694_5695_5696_5698_5699
2	902-1022-4331
2	28996
2	238_4869
2	6477
2	4094
2	11073
2	204851
2	4287
2	22976
2	7965
2	1820
2	1410_26272_6500_8454_9978
2	3091_405
2	5609_6416
2	54778
2	1977
2	6688
2	3678
2	10048
2	3643
2	2081
2	10399
2	5159
2	3320
2	10972
2	3838
2	7534
2	90933
2	57610
2	708
2	9235
2	22985
2	2045
2	6671
2	6383
2	2043
2	2042
2	7525
2	4067
2	5170
2	2101
2	114609
2	7132
2	3815
2	973
2	8394
2	816
2	5966
2	6772-6774
2	83666
2	10970
2	51692
2	9150
2	5928
2	10379
2	3394
2	10607
2	6872_6873_6874_6875_6877_6878_6879_6880_6881_6882_6883_6884_6908_8148
2	9439
2	54623
2	3096
2	1879
2	5036
2	6774-6775
2	1810
2	4615
2	84444
2	6775
2	6773
2	1457-1460
2	6772_6773
2	3663
2	4602
2	253943
2	2962_2963
2	3459
2	407010
2	3159
2	23326
2	689
2	3054
2	23633_3836_3838_3839_3840_3841
2	10589
2	56254
2	3909_3914_3918
2	2896
2	4734
2	4798
2	55249
2	54891
2	1387-2033
2	79913
2	6795
2	4691
2	6045
2	23408
2	4851_4853_4854_4855
2	4332
2	8535
2	10488_10538_11016_116071_122953_1385_1386_1388_1390_148327_22809_22926_466_467_468_55509_64764_84699_90993_9586
2	2551_2553
2	23291_55294_6502_8945
2	283899
2	7392
2	8726
2	4092
2	2287
2	6093
2	6256_7376
2	2280
2	56916
2	57521
2	3611
2	83444
2	11169
2	8819
2	2969
2	4088
2	51377
2	7775
2	7024
2	3609
2	7514
2	7572
2	29844
2	64750
2	93973
2	8314
2	10445
2	9869
2	406968
2	8607
2	2122_861
2	2104
2	7013
2	10528_2091_4809_51602
2	115426
2	125476
2	23133
2	23429
2	10213_5700_5701_5702_5704_5705_5706_5707_5708_5709_5710_5711_5713_5714_5715_5716_5717_5718_5719_9861
2	27332
2	23327
2	10138
2	2475-57521-64223
2	2547_7520
2	2898
2	324
2	80306
2	3738
2	3737
2	3736
2	2145
2	9743
2	4897
2	22866
2	2974_2977_2982_2983
2	64130
2	5793
2	2890_2891_2892_2893
2	2332
2	85461
2	1947_1948_1949
2	81_87_88_89
2	22859
2	1525
2	9146
2	60412
2	57596
2	23303
2	4296
2	6494
2	5886
2	29801
2	4294
2	10509
2	6331
2	57497
2	10505
2	11113
2	4130
2	4036
2	4035
2	8825
2	9495
2	4915
2	158866
2	55914
2	51517
2	22849
2	140735_1783_51143_6990_6993_83657_83658_8655
2	2890_2891_2892_2893_2894_2895_2897_2898_2899_2900_2901_2907
2	55227
2	27165
2	11211_2535_7855_7976_8321_8322_8323_8324_8325_8326
2	2904
2	27161
2	2903
2	26060
2	2902
2	3084
2	57715
2	9229
2	116443
2	406910
2	22839
2	9615
2	59284
2	27158
2	57575
2	4179
2	58512
2	8573
2	9419
2	7804
2	51304
2	3566_3597
2	51201
2	3208
2	5071
2	160622
2	9211
2	57502
2	2120_4067
2	3750
2	2064
2	23237
2	23390
2	65057
2	11141
2	493
2	1741
2	491
2	1740
2	23095
2	57555
2	3741
2	26037
2	22941_50944_85358
2	1994
2	1739
2	407039
2	407036
2	407017
2	1457_1459_1460
2	407015
2	64506
2	406928
2	494324
2	10210
2	406985
2	407029
2	253430
2	2140
2	6996
2	1147_3551
2	55795
2	200186
2	8148
2	5595
2	9149
2	3297
2	2130
2	1487_1488
2	1487
2	996-8697-8881-10393-25847-29882-29945-51433-51434-51529-64682-246184
2	55723
2	26959
2	468
2	6197
2	5584
2	892-1024-1387-2033-3516-4851-22938
2	4774
2	4773
2	4086
2	4088-4089
2	23741
2	25842
2	10847
2	55081
2	6478
2	8517
2	4863
2	7080
2	5705
2	472-545
2	55502
2	5308
2	2260
2	100302246
2	1000
2	5757
2	27044
2	3455
2	892-1024-1387-2033-3516-22938
2	23426
2	26039
2	493861
2	3837
2	387
2	30009
2	23082
2	7050
2	23373
2	960
2	5592
2	8536
2	5728
2	6196
2	8986_9252
2	5971
2	8030
2	7421
2	5516
2	5577
2	3313
2	2275
2	55869
2	30818
2	406915_406916
2	10542
2	57172
2	4261
2	695
2	9500
2	5166
2	1749
2	9261
2	10724
2	9457
2	4899
2	3735
2	3169_3170_3171
2	2697
2	23410
2	4830
2	3337
2	3920
2	51626
2	11315
2	23072
2	5430
2	10768
2	2034
2	51332_57731_6711_6712
2	4780
2	2099_2100
2	267
2	9973
2	847
2	26353
2	57679
2	7025
2	54708
2	10549_10935_25824_5052_7001
2	4077
2	25897
2	4609-5430
2	5309
2	2002
2	494326
2	596
2	5465_6256
2	63897
2	5358
2	2099-8202
2	1936
2	10126_6991_6993_7802_83544
2	10133
2	6748
2	6648
2	6511
2	6507
2	6505
2	4799
2	10318
2	406931
2	406992
2	604
2	602
2	6886
2	7332
2	3093
2	307
2	5685
2	55527
2	1025
2	8091
2	7323
2	5476
2	3569
2	55662
2	116986
2	54756
2	4790_5970
2	23586
2	7849
2	1997
2	84807
2	4790_5966
2	8659
2	29763
2	1036
2	7263
2	51380
2	4282
2	112817
2	8604
2	7272
2	23636
2	5625
2	10165
2	4357
2	3242
2	2571-2572
2	3939-3945
2	11316_1314_1315_22818_22820_26958_372_51226_9276
2	5091
2	23043
2	51119
2	25890
2	7328
2	3171
2	3170
2	54108
2	4507
2	3685_3690
2	3326
2	9590
2	407013
2	998
2	9463
2	5156
2	963
2	7531
2	7593
2	253260
2	861
2	3732
2	6386
2	6385
2	5914_6257
2	928
2	858
2	3727
2	5294
2	308
2	7097
2	975
2	79026
2	8525
2	9355
2	7546
2	27287
2	25806
2	9935
2	28514
2	863
2	64321
2	862
2	7041
2	406
2	3090
2	58490
2	9139
2	11007
2	10459
2	5905
2	5903
2	5080
2	8028
2	7088
2	7375
2	5079
2	9802
2	7178
2	6663
2	6662
2	28999
2	9604
2	1649
2	7067
2	2547
2	51444
2	55872
2	1019
2	9682
2	132660
2	7027
2	10661
2	101060521_10621_10622_10623_11128_171568_51082_51728_5434_5435_5437_5440_5441_55703_55718_661_9533
2	286826
2	9781
2	55957
2	51053-81620
2	867-1950-1956-2885
2	326
2	23163
2	11065
2	7040-7046-7048-17131-57154
2	7186
2	7185
2	54941
2	867-1950-1956
2	4092-54778
2	18128
2	10812
2	9690
2	55182
2	11059
2	4088-10273
2	22909
2	3013_3014_3015_3017_3018_54145_8329_8330_8331_8332_8334_8336_8338_8339_8340_8341_8342_8343_8344_8345_8346_8347_8348_8349_8969_8970
2	8452_9817_9978
2	55215
2	54894
2	84447
2	223082
2	9320
2	196528_51412_55193_60_6597_6598_6599_6601_6602_6605_86
2	54492
2	2034_405
2	1642_8450_8451_9978
2	54926
2	92305
2	118424_51465
2	595_894_896
2	55167
2	10758
2	6500-8454-9978-18128
2	23135
2	29089
2	57674
2	6872
2	2177-55215
2	6921_6923_8065_9616
2	131405
2	51283
2	9666
2	54476
2	255488
2	10346
2	9657
2	7040-7046-7048-17131-23327
2	83737
2	701-991-996-4085-4751-7321-7324-8697-8881-9184-10393-11065-29882-29945-51433-51434-51529-64682-246184
2	997
2	4089-93836
2	65125
2	23113
2	23077
2	10299
2	1540
2	7133
2	162333
2	10293
2	54455
2	9246
2	4297
2	27339
2	27338
2	7128
2	165918
2	4087-64750
2	23062
2	51257
2	6049
2	867-1950-1956-2060-6456-9146-29924-30011-58513
2	6048
2	51255
2	182
2	55521
2	55128
2	2065-10193
2	56957
2	4281
2	92979
2	113878
2	81559
2	57630
2	17131-93836
2	10277
2	118424
2	11342
2	55905
2	10920_10980_10987_2873_50813_51138_64708_8533_9318
2	26994
2	2066-4734
2	286827
2	378884
2	3981
2	220972
2	51191
2	151636
2	25946
2	3714-4853
2	3714-4851
2	57574
2	10254
2	79654
2	6015
2	8925
2	124512
2	340061
2	135892
2	891-983-991-996-7321-7324-8697-8881-10393-11065-29882-29945-51433-51434-51529-64682-246184
2	85363
2	7844
2	51619
2	441061
2	56888
2	84282
2	9958
2	25898
2	25895
2	8916
2	4646
2	142678
2	114088
2	57162
2	57161
2	84678
2	4089-8239
2	1840
2	8078
2	7398
2	27246
2	55832
2	84708
2	57154
2	10193
2	701-991-996-4085-7321-7324-8697-8881-9184-10393-11065-29882-29945-51433-51434-51529-64682-246184
2	4591
2	9148
2	65018
2	80829
2	867-10253
2	285671
2	10892_330
2	4092-7040-7046-7048
2	1831-5894
2	867-998-1950-1956-8874
2	79589
2	701-983-991-996-4085-7321-7324-8697-8881-9184-10393-11065-29882-29945-51433-51434-51529-64682-246184
2	196403
2	23759
2	91445
2	79184
2	6737
2	8454
2	8452
2	55819
2	64326
2	7412
2	9097
2	57534
2	92912
2	56852
2	57531
2	9092
2	2060
2	55016
2	4214
2	868
2	2175-2176-2178-2187-2188-2189-55120-57697-80233-91442
2	867
2	4851-8650-83737
2	4851-6500-8454-9978
2	1017-1163-6500-6502-8454
2	81847
2	81844
2	10206
2	57520
2	115123
2	2064-3320-11140-55914
2	55008
2	993_994_995
2	26091
2	6500-8454-8945
2	11236
2	23295
2	9867
2	324-1452-2932-6500-8312-8454-8945-139285
2	51087
2	26088
2	117584
2	23321
2	7347
2	7345
2	867-2885-5781-10818
2	4089-51592
2	4853-54567
2	83932
2	93082
2	51070
2	10533
2	10892
2	7336
2	7334
2	25820
2	51465
2	84961
2	90678
2	55294
2	127544
2	7327
2	220441
2	7326
2	7325
2	4089-64750
2	7324
2	7321
2	6921-6923-8065-9978
2	7320
2	996-7321-7324-8697-8881-10393-11065-29882-29945-51343-51433-51434-51529-64682-246184
2	28962
2	55284
2	3091_9915
2	90268
2	7319
2	7318
2	7317
2	65267
2	65266
2	10477
2	65264
2	7040-7046-7048-17131-56207
2	10475
2	79876
2	6596
2	344558
2	373
2	79872
2	9101-10193
2	9025
2	64219
2	57820
2	17131
2	63893
2	7267
2	84937
2	9810
2	920-6500-8945
2	246330
2	23062_23163_26088
2	991-996-7321-7324-8697-8881-10393-11065-29882-29945-51433-51434-51529-64682-246184
2	55658
2	3416
2	30011
2	1163-5934-6500-6502-8454
2	5887
2	79845
2	7326_7327
2	9757
2	26528_9802
2	9354
2	7040-7046-7048-17131-64750
2	54165
2	182-4851
2	6921_6923_8453_9978
2	3676_3688
2	51366
2	55632
2	55236
2	22888
2	4089-23327
2	10912
2	80205
2	10417
2	23175
2	406933
2	6929
2	2627
2	406991
2	10370
2	6135
2	6095
2	55818
2	54386
2	165
2	6910
2	51085
2	4616
2	10062
2	85441
2	7026
2	84699
2	5176
2	1854
2	51102
2	2551
2	64641
2	407019
2	9857
2	1647
2	23589
2	112770
2	29982
2	10527
2	7124-7132
2	1211_1212_1213
2	4791-5971
2	9547
2	1499-23291
2	1778
2	54939
2	10574_10575_10576_10693_10694_22948_6950_7203_908
2	573-3725
2	3669
2	3665
2	100008587_100008588_100008589_100526842_11224_23521_25873_4736_6025_6052_6053_6054_6055_6056_6122_6124_6125_6128_6129_6130_6132_6133_6134_6135_6136_6137_6138_6139_6141_6142_6143_6144_6146_6147_6152_6154_6155_6156_6157_6159_6160_6161_6164_6165_6167_6168_6169_6170_6171_6173_6175_6176_6181_7311_9045_9349
2	29099
2	3301
2	3551-9020
2	1499-8945
2	2597
2	25932
2	1386-3725
2	220717
2	5151
2	7322-7323
2	83481
2	2194
2	5518_5519
2	9131
2	9093
2	1147-3551-4792
2	9919
2	5531
2	2975_2976_9328_9329_9330
2	602-5970
2	790
2	28991
2	4792-5970
2	7386
2	2099-3725
2	3065-4792
2	4066
2	3195
2	8837
2	5917
2	3032
2	3030
2	6921-6923-8453-8651-150684
2	1660-4615
2	4792-5966-5970
2	4790-4791
2	8239
2	1147-3551-9020
2	8237
2	6500-8454-8945-9978
2	3383
2	221037_9321_9322_9324_9325_9326
2	8193
2	177
2	79155
2	605
2	4835
2	10673
2	51122
2	2734
2	9043
2	8600
2	57492_8289
2	51669
2	5442
2	9782
2	3551-4792-5970
2	1147-3551-8517
2	1147-3551
2	898
2	10844
2	203197
2	334
2	50628
2	467-3725
2	10951_11335_23468
2	1051-2099
2	177-3146-3684-3689
2	1981_8672
2	1147-9020
2	1386-2099-3725
2	10636
2	3295
2	8896
2	152789
2	54951
2	1386-2099
2	23118
2	26986
2	6774-8841
2	5211
2	11052
2	11051
2	51397
2	2058
2	5290-5295
3	4801
3	27327
3	10006
3	406943
3	406940
3	4684
3	2354
3	94032
3	88
3	9647
3	5978
3	28964
3	406961
3	9374
3	5538
3	10645_84254
3	10585
3	29954
3	10645
3	84254
3	22843
3	1390
3	11101
3	1975
3	3746
3	1050_1051_1052_1053_1054
3	6944
3	1282_1284_1285_1286_1287_1288
3	23236_5330_5331_5332
3	6256_6257_6258
3	6261
3	3706
3	64754
3	5537
3	23770
3	94274
3	7067_7068
3	10963
3	10869
3	1072_1073
3	8851
3	6697
3	6310
3	23604
3	2670
3	153_154_155_1812_1816_3269_3274_3360_3362_3363
3	8915
3	6853
3	2113_2114
3	8941
3	51510
3	2902_2903_2904_2905_2906
3	2908-6597-6599-6601-6602
3	874
3	84661
3	1431
3	3320-5170-6714
3	79711
3	10476_10632_4508_4509_498_506_509_513_514_515_516_517_518_521_522_539_9551
3	2475-55615-64223-79109-253260
3	2308_5077
3	55233
3	3191
3	5198
3	10567
3	958
3	6624
3	2475_253260_64223_79109
3	4678
3	4670
3	7284
3	3376
3	27254
3	2665
3	7415
3	3954
3	4306
3	1656
3	8668
3	4300
3	10992
3	8665
3	7407
3	51176_6932_6934_83439
3	5164
3	55751
3	5163
3	11140
3	54457
3	23193
3	154043
3	57167
3	10783
3	29116_4478_5962_7430
3	29789
3	10525
3	51142
3	22806
3	8444
3	4692
3	53335
3	406934
3	619554
3	406932
3	1620
3	6497
3	6789
3	57332
3	6780
3	2673
3	53615
3	3280
3	10659
3	54908
3	406978
3	406913
3	64858
3	406977
3	406976
3	2353-3725
3	79005
3	406971
3	1959
3	23435
3	891
3	10538
3	9401
3	4000
3	7101
3	51742
3	1153
3	160418
3	165324
3	10291
3	10038
3	10197
3	9063
3	861_862
3	63915
3	6915
3	100302218_100302268
3	103
3	2539
3	55365
3	4627
3	226
3	5021
3	7335
3	4325
3	664
3	4324
3	4323
3	5916
3	3880
3	5333
3	57822
3	148
3	147
3	146
3	100313837
3	93986
3	4313
3	2316
3	8266
3	2120_4916
3	10420
3	79823
3	26750
3	79786
3	1198
3	26355
3	1196
3	80185
3	5859
3	5592_5593
3	11054
3	51347
3	1874-5934
3	6493
3	51340
3	115290
3	150275
3	55213
3	80176
3	79012
3	1615
3	3791-7422
3	116113_27086_93986
3	6885
3	11040
3	79400
3	79003
3	29882
3	2047_2048_2049_2050_2051
3	23139
3	51725
3	6517
3	11035
3	6871
3	2242
3	3685-3690
3	8195
3	2241
3	157285
3	1164
3	3716
3	9306
3	55159
3	4774_4781_4782_4784
3	257240
3	56987
3	641
3	286077
3	51676
3	2199
3	5429
3	91607
3	166614
3	340156
3	5781
3	8976
3	2629
3	26270
3	4342
3	8578
3	54461
3	415116
3	83694
3	632
3	10336
3	10333
3	8175
3	112858
3	55898
3	10672_2768
3	81572
3	26268
3	7096
3	54850
3	26260
3	10726
3	4293
3	6844
3	6840
3	6449
3	134492
3	1890
3	2176
3	27330
3	26259
3	149420
3	84759
3	9636
3	23450
3	2162
3	9628
3	7075
3	3998
3	801-857-4846
3	1080
3	6829
3	57626
3	93649
3	64410
3	81545
3	283237
3	51196
3	3984
3	405-3091
3	26190
3	11338
3	57617
3	8139
3	558
3	25943
3	79657
3	1102
3	9961
3	85365
3	11329
3	135138
3	156_157
3	7448
3	545
3	23386
3	6767
3	10641
3	25936
3	10640
3	26973
3	7048
3	2132
3	100462977
3	5681
3	6000
3	857-4846
3	5289
3	1843
3	10598
3	8079
3	1445
3	10594
3	100533105_23678
3	9943
3	27101_6477_6500_6907
3	79598
3	8507
3	23405
3	4233
3	920
3	84268
3	7786
3	6747
3	8463
3	100302652_51130
3	1436
3	7422
3	10188
3	80028
3	9532
3	9530
3	23752
3	7417
3	6732
3	3939
3	9924
3	2065
3	9889
3	9921
3	9886
3	4217
3	8844
3	139728
3	79176
3	55011
3	7762
3	730211
3	9870
3	26098
3	8798
3	389840
3	55361
3	10953
3	6709_6711
3	9113
3	94
3	2444
3	91
3	1760
3	1969_2041_2042_2043_2044_2045_2046_285220
3	51127
3	57472
3	9868
3	5596
3	5230
3	8428
3	4550
3	8786
3	55351
3	9064
3	81788
3	340359
3	81786
3	90293
3	11184
3	5586
3	51078
3	283078
3	114818
3	4145
3	10062_6256
3	9451
3	140459
3	11213
3	5979
3	25827
3	5613
3	6259
3	7297
3	5218
3	55699
3	91754
3	10928
3	9448
3	10922
3	55295
3	55291
3	22980
3	63951
3	79091
3	5607
3	386617
3	10487
3	780
3	51455
3	84959
3	4921
3	283455
3	10916
3	7168_7169_7170_7171
3	4486
3	4097_4780
3	50809
3	63943
3	51447
3	80712
3	89857
3	391634
3	284086
3	800
3	3791
3	7301
3	10461
3	30827
3	1736_54433_55505_55651
3	4862
3	55664
3	27072
3	55300
3	84893
3	130399
3	225689
3	63922
3	79858
3	10454
3	3654_3656
3	1263
3	23220
3	23185
3	5885
3	29968
3	5129
3	90627
3	92342
3	16
3	5481
3	8711
3	84078
3	5467_6256
3	10397
3	79798
3	5871
3	10392
3	29956
3	92335
3	65975
3	84861
3	84108
3	8667
3	7625
3	9423-219699
3	1630
3	6936
3	2049
3	2048
3	1630-2534-5747-9423
3	2046
3	2533
3	1436-5155
3	11122
3	8440
3	5792
3	5791
3	2889
3	4928
3	56144
3	26960
3	56142
3	2885
3	3073_3074
3	1445-6714
3	3728
3	6693
3	2023_2026_2027
3	2782
3	9793
3	9699
3	3683
3	5786
3	2915
3	26469
3	344148
3	176-3655-3688
3	3655_3688
3	4836_9397
3	4099
3	5783
3	1946-2044
3	2322
3	1436-1901-5155
3	2321
3	5424
3	3717
3	10950
3	1445-55824
3	83541
3	5618
3	2571
3	9094
3	6382
3	80790
3	92
3	846
3	2212
3	1272
3	1600
3	1500
3	118_119_120
3	5509
3	6275
3	1268
3	1266
3	6503
3	114784
3	139716_2549_9846
3	7070
3	5362
3	4659
3	3000
3	2770_2771_2773_2775_2781
3	79930
3	23230
3	1439_3563
3	10040
3	23196
3	53358
3	1271_3572_3977
3	1058
3	285-7010
3	5747
3	3937
3	84867
3	406907
3	1848
3	11221
3	406900
3	7184
3	1846
3	5801
3	1844
3	23369
3	5609
3	5608
3	5606
3	406911_406912
3	406982
3	10009
3	407012_407013
3	5178
3	2872
3	55578
3	51207
3	6416
3	55705
3	11072
3	8751
3	7068
3	1852
3	5581
3	406909
3	406908
3	10238
3	63929
3	6117
3	1642_8451_9730_9978
3	3017_3018_54145_8339_8340_8341_8342_8343_8344_8345_8346_8347_8348_8349_8970
3	23517
3	4898
3	49854
3	5515-5518
3	7046-7048
3	85407
3	29127
3	5630
3	1855_1856_1857
3	10054_10055
3	7046
3	29904
3	5834_5836_5837
3	7439
3	64127
3	56829
3	1978
3	409
3	4292
3	5784
3	6418_8021
3	9592
3	55623
3	221150
3	55038
3	9338
3	55781
3	11170
3	4093
3	6097
3	84152
3	4026
3	51765
3	93587
3	23348
3	2171
3	3175
3	54700
3	6118
3	25831
3	23141
3	151246
3	24140
3	51100
3	22824
3	23336
3	1950-1956
3	4750
3	23235
3	57154_64750
3	7165
3	10494
3	4649
3	8553
3	5250
3	1832
3	6654_6655
3	302
3	5165
3	22827
3	8874
3	3667
