pathway	external_id	source	pvalue	fdr
87	APC/C:Cdc20 mediated degradation of Securin	R-HSA-174154	Reactome	0.00293082059856474	0.154626052269105
88	Signaling by FGFR in disease	R-HSA-1226099	Reactome	0.00296584193645216	0.154695619185402
89	Diseases of signal transduction	R-HSA-5663202	Reactome	0.00321035685044542	0.165535964373661
90	RNA Polymerase I Transcription Termination	R-HSA-73863	Reactome	0.00324580322301296	0.165535964373661
91	RNA Polymerase I Transcription Initiation	R-HSA-73762	Reactome	0.0034434696692819	0.173687096505538
92	APC/C:Cdc20 mediated degradation of Cyclin B	R-HSA-174048	Reactome	0.00369531746125668	0.184364208121393
93	mRNA 3,-end processing	R-HSA-72187	Reactome	0.00396367643066025	0.195626610932586
94	Hh mutants that don,t undergo autocatalytic processing are degraded by ERAD	R-HSA-5362768	Reactome	0.00410307968763668	0.198243534381604
95	Hh mutants abrogate ligand secretion	R-HSA-5387390	Reactome	0.00410307968763668	0.198243534381604
96	D-myo-inositol (3,4,5,6)-tetrakisphosphate biosynthesis	PWY-6365	HumanCyc	0.00425428873441413	0.203408180114176
97	mitochondrial L-carnitine shuttle	PWY-6111	HumanCyc	0.0047710537016982	0.223460576436681
98	MET activates PI3K/AKT signaling	R-HSA-8851907	Reactome	0.0047710537016982	0.223460576436681
99	APC-Cdc20 mediated degradation of Nek2A	R-HSA-179409	Reactome	0.00565376103658442	0.257740403244135
100	Oxidation of Branched Chain Fatty Acids	SMP00030	SMPDB	0.00583986970313508	0.257740403244135
101	Josephin domain DUBs	R-HSA-5689877	Reactome	0.00583986970313508	0.257740403244135
102	isoleucine degradation	ILEUDEG-PWY	HumanCyc	0.00583986970313508	0.257740403244135
103	Degradation of cysteine and homocysteine	R-HSA-1614558	Reactome	0.00583986970313508	0.257740403244135
104	Degradation of DVL	R-HSA-4641258	Reactome	0.00583986970313508	0.257740403244135
105	fatty acid &beta;-oxidation	FAO-PWY	HumanCyc	0.00630414753213656	0.272981482759498
106	ER Quality Control Compartment (ERQC)	R-HSA-901032	Reactome	0.00630414753213656	0.272981482759498
107	Transport of Mature Transcript to Cytoplasm	R-HSA-72202	Reactome	0.00668260013449811	0.286664809507909
108	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	R-HSA-174178	Reactome	0.00687566782083933	0.292215882385672
109	Transport of Mature mRNA derived from an Intron-Containing Transcript	R-HSA-159236	Reactome	0.00740095484779155	0.311654887627185
110	Autodegradation of the E3 ubiquitin ligase COP1	R-HSA-349425	Reactome	0.00794618282000965	0.316751056678537
111	Ubiquitin-dependent degradation of Cyclin D1	R-HSA-69229	Reactome	0.00794618282000965	0.316751056678537
112	Ubiquitin-dependent degradation of Cyclin D	R-HSA-75815	Reactome	0.00794618282000965	0.316751056678537
113	Vpu mediated degradation of CD4	R-HSA-180534	Reactome	0.00794618282000965	0.316751056678537
114	HH-Ncore	None	Signalink	0.00796171819073887	0.316751056678537
115	superpathway of methionine degradation	PWY-5328	HumanCyc	0.00796171819073887	0.316751056678537
116	IRF3-mediated induction of type I IFN	R-HSA-3270619	Reactome	0.0080050375979761	0.316751056678537
117	CDK-mediated phosphorylation and removal of Cdc6	R-HSA-69017	Reactome	0.00827790473515841	0.321996463850653
118	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	R-HSA-174184	Reactome	0.00827790473515841	0.321996463850653
119	Switching of origins to a post-replicative state	R-HSA-69052	Reactome	0.00907450465228077	0.350016608016544
120	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	R-HSA-179419	Reactome	0.00987412015400543	0.37243159943084
121	Regulation of FZD by ubiquitination	R-HSA-4641263	Reactome	0.00989905340535131	0.37243159943084
122	Negative regulation of MET activity	R-HSA-6807004	Reactome	0.00989905340535131	0.37243159943084
123	&gamma;-linolenate biosynthesis	PWY-6000	HumanCyc	0.0106367482182358	0.376998163048289
124	Membrane binding and targetting of GAG proteins	R-HSA-174490	Reactome	0.0106367482182358	0.376998163048289
125	Synthesis And Processing Of GAG, GAGPOL Polyproteins	R-HSA-174495	Reactome	0.0106367482182358	0.376998163048289
126	Formation of TC-NER Pre-Incision Complex	R-HSA-6781823	Reactome	0.0109541096152285	0.376998163048289
127	Direct p53 effectors	p53downstreampathway	PID	0.0110675875171956	0.376998163048289
128	PI3K-AKT-mTOR signaling pathway and therapeutic opportunities	WP3844	Wikipathways	0.0116776188882829	0.376998163048289
129	Mitophagy	R-HSA-5205647	Reactome	0.0116776188882829	0.376998163048289
130	Differentiation Pathway	WP2848	Wikipathways	0.0117043824712384	0.376998163048289
131	Hedgehog signaling events mediated by Gli proteins	hedgehog_glipathway	PID	0.0117043824712384	0.376998163048289
132	Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids	SMP00480	SMPDB	0.0121021376099036	0.376998163048289
133	Short-chain 3-hydroxyacyl-CoA dehydrogenase deficiency (SCHAD)	SMP00568	SMPDB	0.0121021376099036	0.376998163048289
134	Butyrate Metabolism	SMP00073	SMPDB	0.0121021376099036	0.376998163048289
135	Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	R-HSA-69601	Reactome	0.0121021376099036	0.376998163048289
136	p53-Independent DNA Damage Response	R-HSA-69610	Reactome	0.0121021376099036	0.376998163048289
137	p53-Independent G1/S DNA damage checkpoint	R-HSA-69613	Reactome	0.0121021376099036	0.376998163048289
138	2-oxobutanoate degradation	PWY-5130	HumanCyc	0.0121021376099036	0.376998163048289
139	fatty acid activation	PWY-5143	HumanCyc	0.0121021376099036	0.376998163048289
140	InlA-mediated entry of Listeria monocytogenes into host cells	R-HSA-8876493	Reactome	0.0121021376099036	0.376998163048289
141	NOTCH2 Activation and Transmission of Signal to the Nucleus	R-HSA-2979096	Reactome	0.0121367207743131	0.376998163048289
142	1D-myo-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)	PWY-6554	HumanCyc	0.0122088132061189	0.376998163048289
143	glycine cleavage	GLYCLEAV-PWY	HumanCyc	0.0122088132061189	0.376998163048289
144	Signaling by FGFR2 IIIa TM	R-HSA-8851708	Reactome	0.0122088132061189	0.376998163048289
145	taurine biosynthesis	PWY-5331	HumanCyc	0.0122088132061189	0.376998163048289
146	D-myo-inositol (1,4,5,6)-tetrakisphosphate biosynthesis	PWY-6366	HumanCyc	0.0122088132061189	0.376998163048289
147	MET activates STAT3	R-HSA-8875791	Reactome	0.0122088132061189	0.376998163048289
148	TWIK related potassium channel (TREK)	R-HSA-1299503	Reactome	0.0122088132061189	0.376998163048289
149	p53 pathway	p53regulationpathway	PID	0.0122380667307614	0.376998163048289
150	Respiratory electron transport	R-HSA-611105	Reactome	0.0129742662546623	0.397012547392666
151	APC/C:Cdc20 mediated degradation of mitotic proteins	R-HSA-176409	Reactome	0.0137012546479477	0.407183603291865
152	Activated NOTCH1 Transmits Signal to the Nucleus	R-HSA-2122948	Reactome	0.0137012546479477	0.407183603291865
153	Regulation of innate immune responses to cytosolic DNA	R-HSA-3134975	Reactome	0.013768406442249	0.407183603291865
154	InlB-mediated entry of Listeria monocytogenes into host cell	R-HSA-8875360	Reactome	0.013768406442249	0.407183603291865
155	Signaling by FGFR3	R-HSA-5654741	Reactome	0.0138285130219849	0.407183603291865
156	Processing of Capped Intron-Containing Pre-mRNA	R-HSA-72203	Reactome	0.0138389198504425	0.407183603291865
157	Thermogenesis	path:hsa04714	KEGG	0.0146204683372175	0.427439169858778
158	Signaling by FGFR1	R-HSA-5654736	Reactome	0.014856085766843	0.431578694112718
159	Signaling by FGFR4	R-HSA-5654743	Reactome	0.0157639004372471	0.452124353011639
160	Intraflagellar transport	R-HSA-5620924	Reactome	0.0157639004372471	0.452124353011639
161	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	R-HSA-176814	Reactome	0.0159573301062931	0.452124353011639
162	TGF-beta receptor signaling activates SMADs	R-HSA-2173789	Reactome	0.0159573301062931	0.452124353011639
163	Electron Transport Chain (OXPHOS system in mitochondria)	WP111	Wikipathways	0.0163453096238321	0.459749750241316
164	Cytosolic sensors of pathogen-associated DNA 	R-HSA-1834949	Reactome	0.0166440989777575	0.459749750241316
165	Threonine and 2-Oxobutanoate Degradation	SMP00452	SMPDB	0.0172828396073473	0.459749750241316
166	Regulation of PTEN localization	R-HSA-8948747	Reactome	0.0172828396073473	0.459749750241316
167	RHO GTPases Activate Rhotekin and Rhophilins	R-HSA-5666185	Reactome	0.0172828396073473	0.459749750241316
168	PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1	R-HSA-8849469	Reactome	0.0172828396073473	0.459749750241316
169	p75NTR signals via NF-kB	R-HSA-193639	Reactome	0.0174284219045728	0.459749750241316
170	Defective CFTR causes cystic fibrosis	R-HSA-5678895	Reactome	0.0174284219045728	0.459749750241316
171	STING mediated induction of host immune responses	R-HSA-1834941	Reactome	0.0174284219045728	0.459749750241316
172	MAP3K8 (TPL2)-dependent MAPK1/3 activation	R-HSA-5684264	Reactome	0.0174284219045728	0.459749750241316
173	NRIF signals cell death from the nucleus	R-HSA-205043	Reactome	0.0174284219045728	0.459749750241316
174	Phytanic acid peroxisomal oxidation	Phytanic acid peroxisomal oxidation	EHMN	0.0174284219045728	0.459749750241316
175	Calnexin/calreticulin cycle	R-HSA-901042	Reactome	0.017588283111345	0.461315539891848
176	tRNA modification in the nucleus and cytosol	R-HSA-6782315	Reactome	0.0178838680284721	0.466403149151631
177	N-glycan trimming in the ER and Calnexin/Calreticulin cycle	R-HSA-532668	Reactome	0.0184575052786335	0.473842674181026
178	Negative regulation of FGFR1 signaling	R-HSA-5654726	Reactome	0.0184575052786335	0.473842674181026
179	Neddylation	R-HSA-8951664	Reactome	0.0185782462016867	0.473842674181026
180	One carbon metabolism and related pathways	WP3940	Wikipathways	0.0185820656541579	0.473842674181026
181	Signaling by NOTCH1	R-HSA-1980143	Reactome	0.0196544142191922	0.498418570530896
182	Pyrimidine metabolism	WP4022	Wikipathways	0.020250955670086	0.510724651240081
183	Regulation of PTEN stability and activity	R-HSA-8948751	Reactome	0.0208357772215729	0.511704316972467
184	mtor signaling pathway	mtorpathway	BioCarta	0.0208357772215729	0.511704316972467
185	IKK complex recruitment mediated by RIP1	R-HSA-937041	Reactome	0.0208357772215729	0.511704316972467
186	Saturated fatty acids beta-oxidation	Saturated fatty acids beta-oxidation	EHMN	0.0208357772215729	0.511704316972467
187	Separation of Sister Chromatids	R-HSA-2467813	Reactome	0.0208472129136931	0.511704316972467
188	PPAR signaling pathway	path:hsa03320	KEGG	0.0214448444004939	0.517333780015845
189	Mitochondrial LC-Fatty Acid Beta-Oxidation	WP368	Wikipathways	0.0216401058307282	0.517333780015845
190	Disorders of transmembrane transporters	R-HSA-5619115	Reactome	0.0216401058307282	0.517333780015845
191	Assembly Of The HIV Virion	R-HSA-175474	Reactome	0.0216401058307282	0.517333780015845
192	ABC transporter disorders	R-HSA-5619084	Reactome	0.0216401058307282	0.517333780015845
193	Peroxisomal protein import	R-HSA-9033241	Reactome	0.0224042274808717	0.518808656921813
194	ABC transporters	path:hsa02010	KEGG	0.0227097656500647	0.518808656921813
195	Synthesis of DNA	R-HSA-69239	Reactome	0.0233509724444758	0.518808656921813
196	phenylalanine degradation/tyrosine biosynthesis	PHENYLALANINE-DEG1-PWY	HumanCyc	0.0233635780096969	0.518808656921813
197	2-oxoisovalerate decarboxylation to isobutanoyl-CoA	PWY-5046	HumanCyc	0.0233635780096969	0.518808656921813
198	Glycine degradation	R-HSA-6783984	Reactome	0.0233635780096969	0.518808656921813
199	antisense pathway	antisensepathway	BioCarta	0.0233635780096969	0.518808656921813
200	TGFBR2 Kinase Domain Mutants in Cancer	R-HSA-3645790	Reactome	0.0233635780096969	0.518808656921813
201	Loss of Function of TGFBR2 in Cancer	R-HSA-3642278	Reactome	0.0233635780096969	0.518808656921813
202	Mitochondrial ABC transporters	R-HSA-1369007	Reactome	0.0233635780096969	0.518808656921813
203	TGFBR1 KD Mutants in Cancer	R-HSA-3656532	Reactome	0.0233635780096969	0.518808656921813
204	Loss of Function of TGFBR1 in Cancer	R-HSA-3656534	Reactome	0.0233635780096969	0.518808656921813
205	Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids	SMP00482	SMPDB	0.0235102833637772	0.518808656921813
206	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	R-HSA-8854050	Reactome	0.0235102833637772	0.518808656921813
207	SLBP independent Processing of Histone Pre-mRNAs	R-HSA-111367	Reactome	0.0235102833637772	0.518808656921813
208	SCF-beta-TrCP mediated degradation of Emi1	R-HSA-174113	Reactome	0.0235102833637772	0.518808656921813
209	Striated Muscle Contraction	R-HSA-390522	Reactome	0.024233094057379	0.53188621932586
210	Orc1 removal from chromatin	R-HSA-68949	Reactome	0.0244505429799034	0.53188621932586
211	Sulfur amino acid metabolism	R-HSA-1614635	Reactome	0.0244505429799034	0.53188621932586
212	Complex I biogenesis	R-HSA-6799198	Reactome	0.0253561562931804	0.548984704649518
213	PI-3K cascade:FGFR3	R-HSA-5654710	Reactome	0.0264216761820791	0.566707914372632
214	SCF(Skp2)-mediated degradation of p27/p21	R-HSA-187577	Reactome	0.0264216761820791	0.566707914372632
215	Cargo recognition for clathrin-mediated endocytosis	R-HSA-8856825	Reactome	0.0273339577503795	0.583548214298799
216	Regulation of APC/C activators between G1/S and early anaphase	R-HSA-176408	Reactome	0.0275279155855367	0.584968206192654
217	Signaling by TGF-beta Receptor Complex	R-HSA-170834	Reactome	0.0292882937175133	0.619508148218369
218	Retinoblastoma Gene in Cancer	WP2446	Wikipathways	0.0297425977989048	0.626231760995289
219	RNA transport	path:hsa03013	KEGG	0.0302888669561887	0.633450647147544
220	GLUT-1 deficiency syndrome	SMP00580	SMPDB	0.0307879847423299	0.633450647147544
221	Congenital disorder of glycosylation CDG-IId	SMP00579	SMPDB	0.0307879847423299	0.633450647147544
222	Lactose Synthesis	SMP00444	SMPDB	0.0307879847423299	0.633450647147544
223	SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs	R-HSA-77588	Reactome	0.0307879847423299	0.633450647147544
224	DNA Replication Pre-Initiation	R-HSA-69002	Reactome	0.0311055337834508	0.633450647147544
225	M/G1 Transition	R-HSA-68874	Reactome	0.0311055337834508	0.633450647147544
226	NOTCH1 Intracellular Domain Regulates Transcription	R-HSA-2122947	Reactome	0.0315233698633282	0.633450647147544
227	RHO GTPases Activate ROCKs	R-HSA-5627117	Reactome	0.0317863504887304	0.633450647147544
228	Asymmetric localization of PCP proteins	R-HSA-4608870	Reactome	0.0317863504887304	0.633450647147544
229	Listeria monocytogenes entry into host cells	R-HSA-8876384	Reactome	0.0317863504887304	0.633450647147544
230	PPAR signaling pathway	WP3942	Wikipathways	0.0318795423727849	0.633450647147544
231	Gap-filling DNA repair synthesis and ligation in TC-NER	R-HSA-6782210	Reactome	0.0318795423727849	0.633450647147544
232	Butanoate metabolism	path:hsa00650	KEGG	0.0328289475830475	0.643952433359778
233	Processing of Capped Intronless Pre-mRNA	R-HSA-75067	Reactome	0.0328289475830475	0.643952433359778
234	Regulation of RUNX2 expression and activity	R-HSA-8939902	Reactome	0.0328289475830475	0.643952433359778
235	Ubiquitin mediated proteolysis	path:hsa04120	KEGG	0.0335931514418523	0.656138574970647
236	Dual incision in TC-NER	R-HSA-6782135	Reactome	0.0346256725622561	0.663337314725455
237	DNA Replication	R-HSA-69306	Reactome	0.0347433666600764	0.663337314725455
238	Valine, leucine and isoleucine degradation	path:hsa00280	KEGG	0.0349070994180752	0.663337314725455
239	Striated Muscle Contraction Pathway	WP383	Wikipathways	0.034973339904915	0.663337314725455
240	Ovarian tumor domain proteases	R-HSA-5689896	Reactome	0.034973339904915	0.663337314725455
241	tRNA charging	TRNA-CHARGING-PWY	HumanCyc	0.034973339904915	0.663337314725455
242	DNA Damage Recognition in GG-NER	R-HSA-5696394	Reactome	0.034973339904915	0.663337314725455
243	tRNA processing	R-HSA-72306	Reactome	0.0357721930289533	0.671465559322552
244	Degradation of Superoxides	SMP00468	SMPDB	0.0372679622821783	0.671465559322552
245	Taurine and Hypotaurine Metabolism	SMP00021	SMPDB	0.0372679622821783	0.671465559322552
246	miRNA Biogenesis	WP2338	Wikipathways	0.0372679622821783	0.671465559322552
247	Beta oxidation of hexanoyl-CoA to butanoyl-CoA	R-HSA-77350	Reactome	0.0372679622821783	0.671465559322552
248	Beta oxidation of butanoyl-CoA to acetyl-CoA	R-HSA-77352	Reactome	0.0372679622821783	0.671465559322552
249	Synthesis of GDP-mannose	R-HSA-446205	Reactome	0.0372679622821783	0.671465559322552
250	MET activates PTPN11	R-HSA-8865999	Reactome	0.0372679622821783	0.671465559322552
251	Trafficking of myristoylated proteins to the cilium	R-HSA-5624138	Reactome	0.0372679622821783	0.671465559322552
252	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	R-HSA-6781827	Reactome	0.0374176359137432	0.671465559322552
253	Mitotic G2-G2/M phases	R-HSA-453274	Reactome	0.0375155031858329	0.671465559322552
254	Negative regulation of FGFR3 signaling	R-HSA-5654732	Reactome	0.0376112032974313	0.671465559322552
255	nfkb activation by nontypeable hemophilus influenzae	nthipathway	BioCarta	0.0376112032974313	0.671465559322552
256	PI-3K cascade:FGFR4	R-HSA-5654720	Reactome	0.0377425085632284	0.671465559322552
257	Sema4D induced cell migration and growth-cone collapse	R-HSA-416572	Reactome	0.0377425085632284	0.671465559322552
258	Assembly of the pre-replicative complex	R-HSA-68867	Reactome	0.0377425085632284	0.671465559322552
259	Ciliary landscape	WP4352	Wikipathways	0.0383396837938309	0.677894951469836
260	Lysine catabolism	R-HSA-71064	Reactome	0.0391040230887282	0.677894951469836
261	Stabilization of p53	R-HSA-69541	Reactome	0.0391040230887282	0.677894951469836
262	leucine degradation	LEU-DEG2-PWY	HumanCyc	0.0391040230887282	0.677894951469836
263	superoxide radicals degradation	DETOX1-PWY-1	HumanCyc	0.0391040230887282	0.677894951469836
264	FGFR1c ligand binding and activation	R-HSA-190373	Reactome	0.0391040230887282	0.677894951469836
265	Association of TriC/CCT with target proteins during biosynthesis	R-HSA-390471	Reactome	0.0391377259563195	0.677894951469836
266	Mitotic Anaphase	R-HSA-68882	Reactome	0.0395957812258536	0.683250510626571
267	Mitotic Metaphase and Anaphase	R-HSA-2555396	Reactome	0.0417574103183187	0.717852109966603
268	mRNA Splicing - Major Pathway	R-HSA-72163	Reactome	0.0425305964052807	0.727564643047435
269	Extracellular vesicle-mediated signaling in recipient cells	WP2870	Wikipathways	0.0427979201792609	0.727564643047435
270	Budding and maturation of HIV virion	R-HSA-162588	Reactome	0.0427979201792609	0.727564643047435
271	Signaling by MET	R-HSA-6806834	Reactome	0.0437041086274967	0.7366269778106
