pathway	external_id	source	pvalue	fdr
69	Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes	R-HSA-69200	Reactome	0.050135274616487	1
70	Cam-PDE 1 activation	R-HSA-111957	Reactome	0.050135274616487	1
71	ahr signal transduction pathway	ahrpathway	BioCarta	0.050135274616487	1
72	generation of amyloid b-peptide by ps1	apppathway	BioCarta	0.050135274616487	1
73	NGF processing	R-HSA-167060	Reactome	0.050135274616487	1
74	Expression and Processing of Neurotrophins	R-HSA-9036866	Reactome	0.050135274616487	1
75	heme biosynthesis from uroporphyrinogen-III I	HEME-BIOSYNTHESIS-II	HumanCyc	0.050135274616487	1
76	Wax biosynthesis	R-HSA-8848584	Reactome	0.050135274616487	1
77	Renin secretion	path:hsa04924	KEGG	0.0503158015112636	1
78	Beta1 integrin cell surface interactions	integrin1_pathway	PID	0.0522347787436568	1
79	Lipid Metabolism Pathway	WP3965	Wikipathways	0.0525883022506219	1
80	O-linked glycosylation of mucins	R-HSA-913709	Reactome	0.0541887728945778	1
81	Fatty acid elongation	path:hsa00062	KEGG	0.0558836273005356	1
82	Glyoxylate and dicarboxylate metabolism	path:hsa00630	KEGG	0.0558836273005356	1
83	mucin core 1 and core 2 O-glycosylation	PWY-7433	HumanCyc	0.0558836273005356	1
84	Collagen biosynthesis and modifying enzymes	R-HSA-1650814	Reactome	0.0561774934019689	1
85	Glycosphingolipid metabolism	Glycosphingolipid metabolism	EHMN	0.0582006399715287	1
86	Mucin type O-glycan biosynthesis	path:hsa00512	KEGG	0.059249459523367	1
87	Nongenotropic Androgen signaling	ar_nongenomic_pathway	PID	0.059249459523367	1
88	Hypophosphatasia	SMP00503	SMPDB	0.0622736537091472	1
89	Vitamin B6 Metabolism	SMP00017	SMPDB	0.0622736537091472	1
90	miRNA Biogenesis	WP2338	Wikipathways	0.0622736537091472	1
91	Hedgehog ,on, state	WP3313	Wikipathways	0.0622736537091472	1
92	Ultraconserved region 339 modulation of tumor suppressor microRNAs in cancer	WP4284	Wikipathways	0.0622736537091472	1
93	pyridoxal 5,-phosphate salvage	PLPSAL-PWY	HumanCyc	0.0622736537091472	1
94	G2/M DNA replication checkpoint	R-HSA-69478	Reactome	0.0622736537091472	1
95	Vitamin B2 (riboflavin) metabolism	Vitamin B2 (riboflavin) metabolism	EHMN	0.0622736537091472	1
96	Sperm:Oocyte Membrane Binding	R-HSA-1300652	Reactome	0.0622736537091472	1
97	Leukotriene receptors	R-HSA-391906	Reactome	0.0622736537091472	1
98	GRB7 events in ERBB2 signaling	R-HSA-1306955	Reactome	0.0622736537091472	1
99	Signaling by MST1	R-HSA-8852405	Reactome	0.0622736537091472	1
100	tRNA splicing	PWY-6689	HumanCyc	0.0622736537091472	1
101	Alpha-synuclein signaling	alphasynuclein_pathway	PID	0.0626834842738637	1
102	phospholipids as signalling intermediaries	edg1pathway	BioCarta	0.0661834339038476	1
103	AMPK signaling pathway	path:hsa04152	KEGG	0.0677453191816153	1
104	Cell Cycle	WP179	Wikipathways	0.0677453191816153	1
105	Human papillomavirus infection	path:hsa05165	KEGG	0.069404602086109	1
106	PI3K-Akt Signaling Pathway	WP4172	Wikipathways	0.069404602086109	1
107	Fatty Acid Beta Oxidation	WP143	Wikipathways	0.0697470869511912	1
108	Alpha4 beta1 integrin signaling events	integrin_a4b1_pathway	PID	0.0697470869511912	1
109	Lysosome	path:hsa04142	KEGG	0.0727603311718102	1
110	Vitamin B6 metabolism	path:hsa00750	KEGG	0.0742578382871967	1
111	exRNA mechanism of action and biogenesis	WP2805	Wikipathways	0.0742578382871967	1
112	Lipid storage and perilipins in skeletal muscle	WP2887	Wikipathways	0.0742578382871967	1
113	Transport and synthesis of PAPS	R-HSA-174362	Reactome	0.0742578382871967	1
114	Choline catabolism	R-HSA-6798163	Reactome	0.0742578382871967	1
115	neuroregulin receptor degredation protein-1 controls erbb3 receptor recycling	erbb3pathway	BioCarta	0.0742578382871967	1
116	ethanol degradation IV	PWY66-162	HumanCyc	0.0742578382871967	1
117	pentose phosphate pathway (non-oxidative branch)	NONOXIPENT-PWY	HumanCyc	0.0742578382871967	1
118	MET Receptor Activation	R-HSA-6806942	Reactome	0.0742578382871967	1
119	Cell cycle	path:hsa04110	KEGG	0.0744730826059202	1
120	Integrin	None	INOH	0.0744730826059202	1
121	Glycogen Synthesis and Degradation	WP500	Wikipathways	0.0770568436033286	1
122	CRH	Pathway_CRH	NetPath	0.0770568436033286	1
123	Metabolism of lipids	R-HSA-556833	Reactome	0.0793346247820713	1
124	p73 transcription factor network	p73pathway	PID	0.0802533511965966	1
125	O-Glycan biosynthesis	O-Glycan biosynthesis	EHMN	0.0807987280936844	1
126	RHO GTPases Activate WASPs and WAVEs	R-HSA-5663213	Reactome	0.0807987280936844	1
127	Extracellular matrix organization	R-HSA-1474244	Reactome	0.0831587566025657	1
128	Fatty acyl-CoA biosynthesis	R-HSA-75105	Reactome	0.0845958762387229	1
129	Hedgehog ,on, state	R-HSA-5632684	Reactome	0.0845958762387229	1
130	Ethanol Degradation	SMP00449	SMPDB	0.0860897753709914	1
131	Pentose Phosphate Metabolism	WP134	Wikipathways	0.0860897753709914	1
132	tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde	PWY-5651	HumanCyc	0.0860897753709914	1
133	Cation-coupled Chloride cotransporters	R-HSA-426117	Reactome	0.0860897753709914	1
134	NrCAM interactions	R-HSA-447038	Reactome	0.0860897753709914	1
135	androgen biosynthesis	PWY66-378	HumanCyc	0.0860897753709914	1
136	GLI proteins bind promoters of Hh responsive genes to promote transcription	R-HSA-5635851	Reactome	0.0860897753709914	1
137	Neurofascin interactions	R-HSA-447043	Reactome	0.0860897753709914	1
138	metabolism of anandamide an endogenous cannabinoid	cb1rpathway	BioCarta	0.0860897753709914	1
139	oxidative ethanol degradation III	PWY66-161	HumanCyc	0.0860897753709914	1
140	Porphyrin metabolism	None	INOH	0.0860897753709914	1
141	Dopaminergic synapse	path:hsa04728	KEGG	0.0870264775809673	1
142	ECM-receptor interaction	path:hsa04512	KEGG	0.0874825203352533	1
143	Signaling events regulated by Ret tyrosine kinase	ret_pathway	PID	0.088446285784359	1
144	Signaling events mediated by HDAC Class III	hdac_classiii_pathway	PID	0.088446285784359	1
145	Transport of vitamins, nucleosides, and related molecules	R-HSA-425397	Reactome	0.088446285784359	1
146	EPHB forward signaling	ephbfwdpathway	PID	0.088446285784359	1
147	O-glycosylation of TSR domain-containing proteins	R-HSA-5173214	Reactome	0.088446285784359	1
148	TGF-beta Signaling Pathway	WP366	Wikipathways	0.0888989938949359	1
149	Focal Adhesion-PI3K-Akt-mTOR-signaling pathway	WP3932	Wikipathways	0.0926409768379573	1
150	Common Pathways Underlying Drug Addiction	WP2636	Wikipathways	0.0962990872518675	1
151	miR-targeted genes in lymphocytes - TarBase	WP2004	Wikipathways	0.0965165700062211	1
152	Salmonella infection	path:hsa05132	KEGG	0.0975314278080912	1
153	Phase I biotransformations, non P450	WP136	Wikipathways	0.0977713875438112	1
154	Glial Cell Differentiation	WP2276	Wikipathways	0.0977713875438112	1
155	NAD Biosynthesis II (from tryptophan)	WP2485	Wikipathways	0.0977713875438112	1
156	ceramide de novo biosynthesis	PWY3DJ-12	HumanCyc	0.0977713875438112	1
157	Linoleic acid (LA) metabolism	R-HSA-2046105	Reactome	0.0977713875438112	1
158	a4b7 Integrin signaling	a4b7_pathway	PID	0.0977713875438112	1
159	cell to cell adhesion signaling	cell2cellpathway	BioCarta	0.0977713875438112	1
160	Downregulation of ERBB4 signaling	R-HSA-1253288	Reactome	0.0977713875438112	1
161	ethanol degradation II	PWY66-21	HumanCyc	0.0977713875438112	1
162	Ligand-receptor interactions	R-HSA-5632681	Reactome	0.0977713875438112	1
163	Sema4D mediated inhibition of cell attachment and migration	R-HSA-416550	Reactome	0.0977713875438112	1
164	role of parkin in ubiquitin-proteasomal pathway	parkinpathway	BioCarta	0.0977713875438112	1
165	CXCR4-mediated signaling events	cxcr4_pathway	PID	0.100114179651396	1
166	Plasma membrane estrogen receptor signaling	er_nongenomic_pathway	PID	0.100297679692884	1
167	Hedgehog Signaling Pathway	WP4249	Wikipathways	0.104341933157271	1
168	Steroid hormones	R-HSA-209943	Reactome	0.104341933157271	1
169	Fc gamma R-mediated phagocytosis	path:hsa04666	KEGG	0.108025079760305	1
170	Vasopressin-regulated water reabsorption	path:hsa04962	KEGG	0.108430046171364	1
171	Collagen chain trimerization	R-HSA-8948216	Reactome	0.108430046171364	1
172	Beta3 integrin cell surface interactions	integrin3_pathway	PID	0.108430046171364	1
173	Cyclin D associated events in G1	R-HSA-69231	Reactome	0.108430046171364	1
174	G1 Phase	R-HSA-69236	Reactome	0.108430046171364	1
175	PLC beta mediated events	R-HSA-112043	Reactome	0.108430046171364	1
176	Signaling by ERBB4	R-HSA-1236394	Reactome	0.108430046171364	1
177	Sepiapterin reductase deficiency	SMP00491	SMPDB	0.109304573256712	1
178	Segawa syndrome	SMP00490	SMPDB	0.109304573256712	1
179	Pterine Biosynthesis	SMP00005	SMPDB	0.109304573256712	1
180	Thyroid hormone synthesis	SMP00716	SMPDB	0.109304573256712	1
181	Dopa-responsive dystonia	SMP00486	SMPDB	0.109304573256712	1
182	Hyperphenylalaniemia due to guanosine triphosphate cyclohydrolase deficiency	SMP00487	SMPDB	0.109304573256712	1
183	Hyperphenylalaninemia due to 6-pyruvoyltetrahydropterin synthase deficiency (ptps)	SMP00488	SMPDB	0.109304573256712	1
184	Hyperphenylalaninemia due to dhpr-deficiency	SMP00489	SMPDB	0.109304573256712	1
185	Heme Biosynthesis	WP561	Wikipathways	0.109304573256712	1
186	tryptophan degradation	TRYPTOPHAN-DEGRADATION-1	HumanCyc	0.109304573256712	1
187	PI5P Regulates TP53 Acetylation	R-HSA-6811555	Reactome	0.109304573256712	1
188	heme biosynthesis	PWY-5920	HumanCyc	0.109304573256712	1
189	RHO GTPases Activate Rhotekin and Rhophilins	R-HSA-5666185	Reactome	0.109304573256712	1
190	CHL1 interactions	R-HSA-447041	Reactome	0.109304573256712	1
191	Multifunctional anion exchangers	R-HSA-427601	Reactome	0.109304573256712	1
192	Synthesis of PG	R-HSA-1483148	Reactome	0.109304573256712	1
193	Small interfering RNA (siRNA) biogenesis	R-HSA-426486	Reactome	0.109304573256712	1
194	Morphine addiction	path:hsa05032	KEGG	0.110714861541082	1
195	Sphingolipid metabolism	R-HSA-428157	Reactome	0.110714861541082	1
196	Focal adhesion	path:hsa04510	KEGG	0.111693978315804	1
197	cAMP signaling pathway	path:hsa04024	KEGG	0.111693978315804	1
198	Intra-Golgi traffic	R-HSA-6811438	Reactome	0.112560255333473	1
199	G-protein mediated events	R-HSA-112040	Reactome	0.112560255333473	1
200	Sphingolipid de novo biosynthesis	R-HSA-1660661	Reactome	0.112560255333473	1
201	Adrenergic signaling in cardiomyocytes	path:hsa04261	KEGG	0.112842784708718	1
202	G Protein Signaling Pathways	WP35	Wikipathways	0.113430345014332	1
203	Collagen formation	R-HSA-1474290	Reactome	0.113430345014332	1
204	Platelet activation, signaling and aggregation	R-HSA-76002	Reactome	0.116328766727146	1
205	Hedgehog signaling pathway	path:hsa04340	KEGG	0.116730834644952	1
206	Proton Pump Inhibitor Pathway, Pharmacodynamics	PA152530845	PharmGKB	0.116730834644952	1
207	Aryl Hydrocarbon Receptor	WP2586	Wikipathways	0.116730834644952	1
208	Switching of origins to a post-replicative state	R-HSA-69052	Reactome	0.116730834644952	1
209	Post-translational modification: synthesis of GPI-anchored proteins	R-HSA-163125	Reactome	0.118936708946852	1
210	Steroid Biosynthesis	WP496	Wikipathways	0.120691207129595	1
211	Digestion of dietary carbohydrate	R-HSA-189085	Reactome	0.120691207129595	1
212	Reactions specific to the complex N-glycan synthesis pathway	R-HSA-975578	Reactome	0.120691207129595	1
213	Bicarbonate transporters	R-HSA-425381	Reactome	0.120691207129595	1
214	Netrin mediated repulsion signals	R-HSA-418886	Reactome	0.120691207129595	1
215	Vitamin D (calciferol) metabolism	R-HSA-196791	Reactome	0.120691207129595	1
216	Ligand-independent caspase activation via DCC	R-HSA-418889	Reactome	0.120691207129595	1
217	pentose phosphate pathway	PENTOSE-P-PWY	HumanCyc	0.120691207129595	1
218	Thyroxine biosynthesis	R-HSA-209968	Reactome	0.120691207129595	1
219	TBC/RABGAPs	R-HSA-8854214	Reactome	0.120940094851976	1
220	Prostate cancer	path:hsa05215	KEGG	0.127378300853442	1
221	Regulation of Actin Cytoskeleton	WP51	Wikipathways	0.127997917052916	1
222	Cocaine addiction	path:hsa05030	KEGG	0.129468080785894	1
223	BMP2-WNT4-FOXO1 Pathway in Human Primary Endometrial Stromal Cell Differentiation	WP3876	Wikipathways	0.131933140248548	1
224	PTF1A related regulatory pathway	WP4147	Wikipathways	0.131933140248548	1
225	RHO GTPases activate KTN1	R-HSA-5625970	Reactome	0.131933140248548	1
226	Dermatan sulfate biosynthesis	R-HSA-2022923	Reactome	0.131933140248548	1
227	Heme biosynthesis	R-HSA-189451	Reactome	0.131933140248548	1
228	regulators of bone mineralization	npp1pathway	BioCarta	0.131933140248548	1
229	cxcr4 signaling pathway	cxcr4pathway	BioCarta	0.131933140248548	1
230	Androgen biosynthesis	R-HSA-193048	Reactome	0.131933140248548	1
231	Choline metabolism in cancer	path:hsa05231	KEGG	0.133122351083432	1
232	Phosphatidylinositol signaling system	path:hsa04070	KEGG	0.133122351083432	1
233	Progesterone-mediated oocyte maturation	path:hsa04914	KEGG	0.133122351083432	1
234	Cholesterol metabolism	path:hsa04979	KEGG	0.133783605952067	1
235	Regulation of actin cytoskeleton	path:hsa04810	KEGG	0.13739515066834	1
236	Mineral absorption	path:hsa04978	KEGG	0.138131409648341	1
237	Integrin-mediated Cell Adhesion	WP185	Wikipathways	0.13895540902305	1
238	Neural Crest Differentiation	WP2064	Wikipathways	0.13895540902305	1
239	L1CAM interactions	R-HSA-373760	Reactome	0.141904228899583	1
240	Phosphodiesterases in neuronal function	WP4222	Wikipathways	0.142509976835499	1
241	17-Beta Hydroxysteroid Dehydrogenase III Deficiency	SMP00356	SMPDB	0.143032200459496	1
242	Trehalose Degradation	SMP00467	SMPDB	0.143032200459496	1
243	Androgen and Estrogen Metabolism	SMP00068	SMPDB	0.143032200459496	1
244	Aromatase deficiency	SMP00565	SMPDB	0.143032200459496	1
245	Alanine and aspartate metabolism	WP106	Wikipathways	0.143032200459496	1
246	Iron metabolism in placenta	WP2007	Wikipathways	0.143032200459496	1
247	Activation of anterior HOX genes in hindbrain development during early embryogenesis	WP3813	Wikipathways	0.143032200459496	1
248	Mitochondrial fatty acid synthesis and respiration	WP4318	Wikipathways	0.143032200459496	1
249	P2Y receptors	R-HSA-417957	Reactome	0.143032200459496	1
250	NAD de novo biosynthesis	NADSYN-PWY	HumanCyc	0.143032200459496	1
251	Ethanol oxidation	R-HSA-71384	Reactome	0.143032200459496	1
252	Gap junction trafficking	R-HSA-190828	Reactome	0.143032200459496	1
253	MicroRNA (miRNA) biogenesis	R-HSA-203927	Reactome	0.143032200459496	1
254	Apoptosis-related network due to altered Notch3 in ovarian cancer	WP2864	Wikipathways	0.146917825485904	1
255	Synthesis of PIPs at the plasma membrane	R-HSA-1660499	Reactome	0.146917825485904	1
256	Mitotic G1-G1/S phases	R-HSA-453279	Reactome	0.14786427582428	1
257	Transport of inorganic cations/anions and amino acids/oligopeptides	R-HSA-425393	Reactome	0.150874633574436	1
258	Regulation of lipolysis in adipocytes	path:hsa04923	KEGG	0.151353505995866	1
259	Heparan sulfate/heparin (HS-GAG) metabolism	R-HSA-1638091	Reactome	0.151353505995866	1
260	Signaling by PDGF	R-HSA-186797	Reactome	0.151353505995866	1
261	EGF-EGFR Signaling Pathway	WP437	Wikipathways	0.153411440438961	1
262	Parathyroid hormone synthesis, secretion and action	path:hsa04928	KEGG	0.153904635326883	1
263	JAK-STAT	WP2593	Wikipathways	0.153904635326883	1
264	sarcosine oncometabolite pathway 	SMP02313	SMPDB	0.153990192658212	1
265	MFAP5-mediated ovarian cancer cell motility and invasiveness	WP3301	Wikipathways	0.153990192658212	1
266	Cell-type Dependent Selectivity of CCK2R Signaling	WP3679	Wikipathways	0.153990192658212	1
267	L-kynurenine degradation	PWY-6309	HumanCyc	0.153990192658212	1
268	stearate biosynthesis	PWY-5972	HumanCyc	0.153990192658212	1
269	ERBB2 Activates PTK6 Signaling	R-HSA-8847993	Reactome	0.153990192658212	1
270	alpha-linolenic acid (ALA) metabolism	R-HSA-2046106	Reactome	0.153990192658212	1
271	alpha-linolenic (omega3) and linoleic (omega6) acid metabolism	R-HSA-2046104	Reactome	0.153990192658212	1
272	Notch-HLH transcription pathway	R-HSA-350054	Reactome	0.153990192658212	1
273	NICD traffics to nucleus	R-HSA-157052	Reactome	0.153990192658212	1
274	hemoglobins chaperone	ahsppathway	BioCarta	0.153990192658212	1
275	Platelet Adhesion to exposed collagen	R-HSA-75892	Reactome	0.153990192658212	1
276	Downregulation of ERBB2:ERBB3 signaling	R-HSA-1358803	Reactome	0.153990192658212	1
277	Purine salvage	R-HSA-74217	Reactome	0.153990192658212	1
278	Initiation of Nuclear Envelope Reformation	R-HSA-2995383	Reactome	0.153990192658212	1
279	Nuclear Envelope Reassembly	R-HSA-2995410	Reactome	0.153990192658212	1
280	Signal regulatory protein family interactions	R-HSA-391160	Reactome	0.153990192658212	1
281	Copper homeostasis	WP3286	Wikipathways	0.15581560060749	1
282	Validated transcriptional targets of TAp63 isoforms	tap63pathway	PID	0.15581560060749	1
283	Phase I - Functionalization of compounds	R-HSA-211945	Reactome	0.156953847670945	1
284	Purine nucleotides nucleosides metabolism	None	INOH	0.156953847670945	1
285	Pentose Phosphate Pathway	SMP00031	SMPDB	0.164808899076726	1
286	Hypoacetylaspartia	SMP00192	SMPDB	0.164808899076726	1
287	Glucose-6-phosphate dehydrogenase deficiency	SMP00518	SMPDB	0.164808899076726	1
288	Ribose-5-phosphate isomerase deficiency	SMP00519	SMPDB	0.164808899076726	1
289	Transaldolase deficiency	SMP00520	SMPDB	0.164808899076726	1
290	Aspartate Metabolism	SMP00067	SMPDB	0.164808899076726	1
291	Canavan Disease	SMP00175	SMPDB	0.164808899076726	1
292	RUNX3 regulates NOTCH signaling	R-HSA-8941856	Reactome	0.164808899076726	1
293	Tryptophan catabolism	R-HSA-71240	Reactome	0.164808899076726	1
294	Lysosphingolipid and LPA receptors	R-HSA-419408	Reactome	0.164808899076726	1
295	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	R-HSA-6804116	Reactome	0.164808899076726	1
296	Adenylate cyclase inhibitory pathway	R-HSA-170670	Reactome	0.164808899076726	1
297	Inhibition of adenylate cyclase pathway	R-HSA-997269	Reactome	0.164808899076726	1
298	Assembly of active LPL and LIPC lipase complexes	R-HSA-8963889	Reactome	0.164808899076726	1
299	Gap junction trafficking and regulation	R-HSA-157858	Reactome	0.164808899076726	1
300	Caspase Cascade in Apoptosis	caspase_pathway	PID	0.164813516929432	1
301	Neutrophil degranulation	R-HSA-6798695	Reactome	0.168528897458794	1
302	Developmental Biology	R-HSA-1266738	Reactome	0.16872163499121	1
303	Notch	Pathway_Notch	NetPath	0.16934665727943	1
304	Leukocyte transendothelial migration	path:hsa04670	KEGG	0.172472959575731	1
305	Tight junction	path:hsa04530	KEGG	0.172996992575884	1
306	MET in type 1 papillary renal cell carcinoma	WP4205	Wikipathways	0.173900847918244	1
307	Signaling by Receptor Tyrosine Kinases	R-HSA-9006934	Reactome	0.174337056007583	1
308	Hereditary Coproporphyria (HCP)	SMP00342	SMPDB	0.175490079566192	1
309	Porphyria Variegata (PV)	SMP00346	SMPDB	0.175490079566192	1
310	Congenital Erythropoietic Porphyria (CEP) or Gunther Disease	SMP00345	SMPDB	0.175490079566192	1
311	Acute Intermittent Porphyria	SMP00344	SMPDB	0.175490079566192	1
312	Porphyrin Metabolism	SMP00024	SMPDB	0.175490079566192	1
313	GPR40 Pathway	WP3958	Wikipathways	0.175490079566192	1
314	triacylglycerol degradation	LIPAS-PWY	HumanCyc	0.175490079566192	1
315	Pentose phosphate pathway (hexose monophosphate shunt)	R-HSA-71336	Reactome	0.175490079566192	1
316	Arf6 downstream pathway	arf6downstreampathway	PID	0.175490079566192	1
317	GRB2:SOS provides linkage to MAPK signaling for Integrins 	R-HSA-354194	Reactome	0.175490079566192	1
318	ErbB receptor signaling network	erbb_network_pathway	PID	0.175490079566192	1
319	p130Cas linkage to MAPK signaling for integrins	R-HSA-372708	Reactome	0.175490079566192	1
320	pten dependent cell cycle arrest and apoptosis	ptenpathway	BioCarta	0.175490079566192	1
321	Eicosanoid ligand-binding receptors	R-HSA-391903	Reactome	0.175490079566192	1
322	Degradation of GLI1 by the proteasome	R-HSA-5610780	Reactome	0.175490079566192	1
323	DCC mediated attractive signaling	R-HSA-418885	Reactome	0.175490079566192	1
324	il12 and stat4 dependent signaling pathway in th1 development	il12pathway	BioCarta	0.175490079566192	1
325	Negative regulation of TCF-dependent signaling by WNT ligand antagonists	R-HSA-3772470	Reactome	0.175490079566192	1
326	ERBB2 Regulates Cell Motility	R-HSA-6785631	Reactome	0.175490079566192	1
327	RIG-I-like Receptor Signaling	WP3865	Wikipathways	0.178474821966536	1
328	Glutamatergic synapse	path:hsa04724	KEGG	0.178800017246521	1
329	Purine metabolism	path:hsa00230	KEGG	0.180557214983474	1
330	TGF_beta_Receptor	Pathway_TGF_beta_Receptor	NetPath	0.180557214983474	1
331	Notch Signaling Pathway	WP61	Wikipathways	0.183067341113025	1
332	Signaling by Rho GTPases	R-HSA-194315	Reactome	0.185302005034857	1
333	Cori Cycle	WP1946	Wikipathways	0.186035471876232	1
334	NAD+ metabolism	WP3644	Wikipathways	0.186035471876232	1
335	Synthesis of Prostaglandins (PG) and Thromboxanes (TX)	R-HSA-2162123	Reactome	0.186035471876232	1
336	Polo-like kinase mediated events	R-HSA-156711	Reactome	0.186035471876232	1
337	Nucleotide-like (purinergic) receptors	R-HSA-418038	Reactome	0.186035471876232	1
338	PI3K events in ERBB2 signaling	R-HSA-1963642	Reactome	0.186035471876232	1
339	CRMPs in Sema3A signaling	R-HSA-399956	Reactome	0.186035471876232	1
