pathway	external_id	source	pvalue	fdr
40	Nonhomologous End-Joining (NHEJ)	R-HSA-5693571	Reactome	0.091445289933674	1
41	Dual incision in TC-NER	R-HSA-6782135	Reactome	0.091445289933674	1
42	Prolactin signaling pathway	path:hsa04917	KEGG	0.0927105885627798	1
43	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	R-HSA-5693565	Reactome	0.100267500997968	1
44	DNA Double Strand Break Response	R-HSA-5693606	Reactome	0.101521192357469	1
45	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	R-HSA-6781827	Reactome	0.10651947845293	1
46	miRNA Regulation of DNA Damage Response	WP1530	Wikipathways	0.116437373339339	1
47	RAB GEFs exchange GTP for GDP on RABs	R-HSA-8876198	Reactome	0.118900550567486	1
48	Regulation of TP53 Activity through Phosphorylation	R-HSA-6804756	Reactome	0.121357241485946	1
49	G2/M DNA damage checkpoint	R-HSA-69473	Reactome	0.123807462172941	1
50	Processing of DNA double-strand break ends	R-HSA-5693607	Reactome	0.127470696598609	1
51	JAK-STAT	WP2593	Wikipathways	0.137168735517872	1
52	Nucleotide Excision Repair	R-HSA-5696398	Reactome	0.145570922413001	1
53	G2/M Checkpoints	R-HSA-69481	Reactome	0.152711234069223	1
54	SUMO E3 ligases SUMOylate target proteins	R-HSA-3108232	Reactome	0.153895793120622	1
55	SUMOylation	R-HSA-2990846	Reactome	0.16097036720672	1
56	Rab regulation of trafficking	R-HSA-9007101	Reactome	0.16097036720672	1
57	mRNA Processing	WP411	Wikipathways	0.162144017610068	1
58	Ebola Virus Pathway on Host	WP4217	Wikipathways	0.165655672704347	1
59	HDR through Homologous Recombination (HR) or Single Strand Annealing (SSA)	R-HSA-5693567	Reactome	0.169153424049646	1
60	Spliceosome	path:hsa03040	KEGG	0.17031626040507	1
61	Homology Directed Repair	R-HSA-5693538	Reactome	0.176107422604978	1
62	AndrogenReceptor	Pathway_AndrogenReceptor	NetPath	0.180712843264668	1
63	Mitotic Prophase	R-HSA-68875	Reactome	0.180712843264668	1
64	Cell Cycle	R-HSA-1640170	Reactome	0.18209634966781	1
65	Breast cancer pathway	WP4262	Wikipathways	0.193252708896195	1
66	Cellular senescence	path:hsa04218	KEGG	0.20001600878092	1
67	JAK-STAT signaling pathway	path:hsa04630	KEGG	0.202258516825603	1
68	Regulation of TP53 Activity	R-HSA-5633007	Reactome	0.202258516825603	1
69	DNA Double-Strand Break Repair	R-HSA-5693532	Reactome	0.207838841115607	1
70	Cilium Assembly	R-HSA-5617833	Reactome	0.229793617160529	1
71	Cellular Senescence	R-HSA-2559583	Reactome	0.230876127888343	1
72	Neddylation	R-HSA-8951664	Reactome	0.279146929358294	1
73	Organelle biogenesis and maintenance	R-HSA-1852241	Reactome	0.285227904344463	1
74	Cell Cycle Checkpoints	R-HSA-69620	Reactome	0.29425859793664	1
75	M Phase	R-HSA-68886	Reactome	0.378830593111137	1
76	Cellular responses to stress	R-HSA-2262752	Reactome	0.38323637934506	1
77	Transcriptional Regulation by TP53	R-HSA-3700989	Reactome	0.406522137028645	1
78	Cellular responses to external stimuli	R-HSA-8953897	Reactome	0.441100942433114	1
79	Signaling by Receptor Tyrosine Kinases	R-HSA-9006934	Reactome	0.4490488109017	1
80	EGFR1	Pathway_EGFR1	NetPath	0.473770742389335	1
81	Cell Cycle, Mitotic	R-HSA-69278	Reactome	0.492351785736753	1
82	Membrane Trafficking	R-HSA-199991	Reactome	0.562568549885935	1
83	Post-translational protein modification	R-HSA-597592	Reactome	0.58377950158256	1
84	Vesicle-mediated transport	R-HSA-5653656	Reactome	0.586074847340156	1
85	Metabolism of proteins	R-HSA-392499	Reactome	0.789184712983136	1
86	Signal Transduction	R-HSA-162582	Reactome	0.983073866220507	1
87	Rosiglitazone Pharmacokinetic Pathway	PA165816969	PharmGKB	1	1
88	spermine biosynthesis	ARGSPECAT-PWY	HumanCyc	1	1
89	Plasma lipoprotein assembly, remodeling, and clearance	WP4129	Wikipathways	1	1
90	Signaling by Overexpressed Wild-Type EGFR in Cancer	R-HSA-5638302	Reactome	1	1
91	Carbamazepine Pathway, Pharmacokinetics	PA165817070	PharmGKB	1	1
92	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	WP4132	Wikipathways	1	1
93	PI3K-Akt signaling pathway	path:hsa04151	KEGG	1	1
94	Alanine, aspartate and glutamate metabolism	path:hsa00250	KEGG	1	1
95	Folate biosynthesis	path:hsa00790	KEGG	1	1
96	Complement and coagulation cascades	path:hsa04610	KEGG	1	1
97	Citrate cycle (TCA cycle)	path:hsa00020	KEGG	1	1
98	Antigen processing and presentation	path:hsa04612	KEGG	1	1
99	Primary immunodeficiency	path:hsa05340	KEGG	1	1
100	Tryptophan metabolism	path:hsa00380	KEGG	1	1
101	Prion diseases	path:hsa05020	KEGG	1	1
102	Fanconi anemia pathway	path:hsa03460	KEGG	1	1
103	Inflammatory mediator regulation of TRP channels	path:hsa04750	KEGG	1	1
104	Glycosphingolipid biosynthesis - ganglio series	path:hsa00604	KEGG	1	1
105	Non-small cell lung cancer	path:hsa05223	KEGG	1	1
106	Platelet activation	path:hsa04611	KEGG	1	1
107	Cell adhesion molecules (CAMs)	path:hsa04514	KEGG	1	1
108	Chronic myeloid leukemia	path:hsa05220	KEGG	1	1
109	ECM-receptor interaction	path:hsa04512	KEGG	1	1
110	Gastric cancer	path:hsa05226	KEGG	1	1
111	Doxorubicin Pathway (Cardiomyocyte Cell), Pharmacodynamics	PA165292164	PharmGKB	1	1
112	MET interacts with TNS proteins	R-HSA-8875513	Reactome	1	1
113	Focal adhesion	path:hsa04510	KEGG	1	1
114	Protein export	path:hsa03060	KEGG	1	1
115	Pyruvate metabolism	path:hsa00620	KEGG	1	1
116	mTOR signaling pathway	path:hsa04150	KEGG	1	1
117	Parathyroid hormone synthesis, secretion and action	path:hsa04928	KEGG	1	1
118	Cortisol synthesis and secretion	path:hsa04927	KEGG	1	1
119	Relaxin signaling pathway	path:hsa04926	KEGG	1	1
120	Aldosterone synthesis and secretion	path:hsa04925	KEGG	1	1
121	Nucleotide excision repair	path:hsa03420	KEGG	1	1
122	Regulation of lipolysis in adipocytes	path:hsa04923	KEGG	1	1
123	Retinol metabolism	path:hsa00830	KEGG	1	1
124	Oxytocin signaling pathway	path:hsa04921	KEGG	1	1
125	Adipocytokine signaling pathway	path:hsa04920	KEGG	1	1
126	T cell receptor signaling pathway	path:hsa04660	KEGG	1	1
127	Circadian rhythm	path:hsa04710	KEGG	1	1
128	B cell receptor signaling pathway	path:hsa04662	KEGG	1	1
129	Fc epsilon RI signaling pathway	path:hsa04664	KEGG	1	1
130	Fc gamma R-mediated phagocytosis	path:hsa04666	KEGG	1	1
131	Kaposi sarcoma-associated herpesvirus infection	path:hsa05167	KEGG	1	1
132	TGF-beta signaling pathway	path:hsa04350	KEGG	1	1
133	Arginine and proline metabolism	path:hsa00330	KEGG	1	1
134	Ubiquinone and other terpenoid-quinone biosynthesis	path:hsa00130	KEGG	1	1
135	Pertussis	path:hsa05133	KEGG	1	1
136	Salmonella infection	path:hsa05132	KEGG	1	1
137	Pyrimidine metabolism	path:hsa00240	KEGG	1	1
138	Glycolysis / Gluconeogenesis	path:hsa00010	KEGG	1	1
139	Fructose and mannose metabolism	path:hsa00051	KEGG	1	1
140	Renal cell carcinoma	path:hsa05211	KEGG	1	1
141	Legionellosis	path:hsa05134	KEGG	1	1
142	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	path:hsa00563	KEGG	1	1
143	Inositol phosphate metabolism	path:hsa00562	KEGG	1	1
144	Glycerolipid metabolism	path:hsa00561	KEGG	1	1
145	Ether lipid metabolism	path:hsa00565	KEGG	1	1
146	Glycerophospholipid metabolism	path:hsa00564	KEGG	1	1
147	Synaptic vesicle cycle	path:hsa04721	KEGG	1	1
148	Long-term potentiation	path:hsa04720	KEGG	1	1
149	Retrograde endocannabinoid signaling	path:hsa04723	KEGG	1	1
150	Neurotrophin signaling pathway	path:hsa04722	KEGG	1	1
151	Central carbon metabolism in cancer	path:hsa05230	KEGG	1	1
152	Choline metabolism in cancer	path:hsa05231	KEGG	1	1
153	GABAergic synapse	path:hsa04727	KEGG	1	1
154	Glutathione metabolism	path:hsa00480	KEGG	1	1
155	27-Hydroxylase Deficiency	SMP00720	SMPDB	1	1
156	Serotonergic synapse	path:hsa04726	KEGG	1	1
157	Dopaminergic synapse	path:hsa04728	KEGG	1	1
158	Adherens junction	path:hsa04520	KEGG	1	1
159	Melanoma	path:hsa05218	KEGG	1	1
160	Allograft rejection	path:hsa05330	KEGG	1	1
161	Graft-versus-host disease	path:hsa05332	KEGG	1	1
162	Cardiac muscle contraction	path:hsa04260	KEGG	1	1
163	Glutamatergic synapse	path:hsa04724	KEGG	1	1
164	Type II diabetes mellitus	path:hsa04930	KEGG	1	1
165	Insulin resistance	path:hsa04931	KEGG	1	1
166	Non-alcoholic fatty liver disease (NAFLD)	path:hsa04932	KEGG	1	1
167	AGE-RAGE signaling pathway in diabetic complications	path:hsa04933	KEGG	1	1
168	Cushing syndrome	path:hsa04934	KEGG	1	1
169	Bladder cancer	path:hsa05219	KEGG	1	1
170	Butanoate metabolism	path:hsa00650	KEGG	1	1
171	Steroid hormone biosynthesis	path:hsa00140	KEGG	1	1
172	Cell cycle	path:hsa04110	KEGG	1	1
173	Oocyte meiosis	path:hsa04114	KEGG	1	1
174	beta-Alanine metabolism	path:hsa00410	KEGG	1	1
175	Dilated cardiomyopathy (DCM)	path:hsa05414	KEGG	1	1
176	HIF-1 signaling pathway	path:hsa04066	KEGG	1	1
177	Viral myocarditis	path:hsa05416	KEGG	1	1
178	Renin-angiotensin system	path:hsa04614	KEGG	1	1
179	Phenylalanine metabolism	path:hsa00360	KEGG	1	1
180	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	path:hsa05412	KEGG	1	1
181	Endocytosis	path:hsa04144	KEGG	1	1
182	Thyroid hormone synthesis	path:hsa04918	KEGG	1	1
183	D-Glutamine and D-glutamate metabolism	path:hsa00471	KEGG	1	1
184	Longevity regulating pathway - multiple species	path:hsa04213	KEGG	1	1
185	D-Arginine and D-ornithine metabolism	path:hsa00472	KEGG	1	1
186	Long-term depression	path:hsa04730	KEGG	1	1
187	Tight junction	path:hsa04530	KEGG	1	1
188	Small cell lung cancer	path:hsa05222	KEGG	1	1
189	Apoptosis - multiple species	path:hsa04215	KEGG	1	1
190	Influenza A	path:hsa05164	KEGG	1	1
191	Systemic lupus erythematosus	path:hsa05322	KEGG	1	1
192	Acute myeloid leukemia	path:hsa05221	KEGG	1	1
193	Autoimmune thyroid disease	path:hsa05320	KEGG	1	1
194	Inflammatory bowel disease (IBD)	path:hsa05321	KEGG	1	1
195	Mannose type O-glycan biosynthesis	path:hsa00515	KEGG	1	1
196	proline degradation	PROUT-PWY	HumanCyc	1	1
197	Protein digestion and absorption	path:hsa04974	KEGG	1	1
198	Ribosome biogenesis in eukaryotes	path:hsa03008	KEGG	1	1
199	Fat digestion and absorption	path:hsa04975	KEGG	1	1
200	Nicotinate and nicotinamide metabolism	path:hsa00760	KEGG	1	1
201	GnRH signaling pathway	path:hsa04912	KEGG	1	1
202	Bile secretion	path:hsa04976	KEGG	1	1
203	Lysine degradation	path:hsa00310	KEGG	1	1
204	Vitamin digestion and absorption	path:hsa04977	KEGG	1	1
205	Sulfur relay system	path:hsa04122	KEGG	1	1
206	Propanoate metabolism	path:hsa00640	KEGG	1	1
207	Ubiquitin mediated proteolysis	path:hsa04120	KEGG	1	1
208	Phenylalanine, tyrosine and tryptophan biosynthesis	path:hsa00400	KEGG	1	1
209	Breast cancer	path:hsa05224	KEGG	1	1
210	Type I diabetes mellitus	path:hsa04940	KEGG	1	1
211	ErbB signaling pathway	path:hsa04012	KEGG	1	1
212	Phagosome	path:hsa04145	KEGG	1	1
213	Starch and sucrose metabolism	path:hsa00500	KEGG	1	1
214	Peroxisome	path:hsa04146	KEGG	1	1
215	Protein processing in endoplasmic reticulum	path:hsa04141	KEGG	1	1
216	Autophagy - animal	path:hsa04140	KEGG	1	1
217	Lysosome	path:hsa04142	KEGG	1	1
218	Other glycan degradation	path:hsa00511	KEGG	1	1
219	Alzheimer disease	path:hsa05010	KEGG	1	1
220	Base excision repair	path:hsa03410	KEGG	1	1
221	Carbohydrate digestion and absorption	path:hsa04973	KEGG	1	1
222	Amyotrophic lateral sclerosis (ALS)	path:hsa05014	KEGG	1	1
223	Vasopressin-regulated water reabsorption	path:hsa04962	KEGG	1	1
224	Huntington disease	path:hsa05016	KEGG	1	1
225	Biosynthesis of unsaturated fatty acids	path:hsa01040	KEGG	1	1
226	Gap junction	path:hsa04540	KEGG	1	1
227	Nicotine addiction	path:hsa05033	KEGG	1	1
228	FoxO signaling pathway	path:hsa04068	KEGG	1	1
229	African trypanosomiasis	path:hsa05143	KEGG	1	1
230	Gastric acid secretion	path:hsa04971	KEGG	1	1
231	TNF signaling pathway	path:hsa04668	KEGG	1	1
232	Asthma	path:hsa05310	KEGG	1	1
233	Chemokine signaling pathway	path:hsa04062	KEGG	1	1
234	Human T-cell leukemia virus 1 infection	path:hsa05166	KEGG	1	1
235	RNA degradation	path:hsa03018	KEGG	1	1
236	Circadian entrainment	path:hsa04713	KEGG	1	1
237	Selenocompound metabolism	path:hsa00450	KEGG	1	1
238	Doxorubicin Pathway, Pharmacokinetics	PA165292177	PharmGKB	1	1
239	G(M2)-Gangliosidosis: Variant B, Tay-sachs disease	SMP00534	SMPDB	1	1
240	Amoebiasis	path:hsa05146	KEGG	1	1
241	Pantothenate and CoA biosynthesis	path:hsa00770	KEGG	1	1
242	mRNA surveillance pathway	path:hsa03015	KEGG	1	1
243	RNA transport	path:hsa03013	KEGG	1	1
244	Ribosome	path:hsa03010	KEGG	1	1
245	Regulation of actin cytoskeleton	path:hsa04810	KEGG	1	1
246	SNARE interactions in vesicular transport	path:hsa04130	KEGG	1	1
247	One carbon pool by folate	path:hsa00670	KEGG	1	1
248	Malaria	path:hsa05144	KEGG	1	1
249	Autophagy - other	path:hsa04136	KEGG	1	1
250	Mitophagy - animal	path:hsa04137	KEGG	1	1
251	Cytosolic DNA-sensing pathway	path:hsa04623	KEGG	1	1
252	p53 signaling pathway	path:hsa04115	KEGG	1	1
253	Epithelial cell signaling in Helicobacter pylori infection	path:hsa05120	KEGG	1	1
254	Maturity onset diabetes of the young	path:hsa04950	KEGG	1	1
255	Cysteine and methionine metabolism	path:hsa00270	KEGG	1	1
256	Mucin type O-glycan biosynthesis	path:hsa00512	KEGG	1	1
257	Axon guidance	path:hsa04360	KEGG	1	1
258	N-Glycan biosynthesis	path:hsa00510	KEGG	1	1
259	Histidine metabolism	path:hsa00340	KEGG	1	1
260	AMPK signaling pathway	path:hsa04152	KEGG	1	1
261	Steroid biosynthesis	path:hsa00100	KEGG	1	1
262	Other types of O-glycan biosynthesis	path:hsa00514	KEGG	1	1
263	LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production	R-HSA-3134973	Reactome	1	1
264	Thermogenesis	path:hsa04714	KEGG	1	1
265	Glucagon signaling pathway	path:hsa04922	KEGG	1	1
266	Signaling pathways regulating pluripotency of stem cells	path:hsa04550	KEGG	1	1
267	ABC transporters	path:hsa02010	KEGG	1	1
268	Basal cell carcinoma	path:hsa05217	KEGG	1	1
269	Aminoacyl-tRNA biosynthesis	path:hsa00970	KEGG	1	1
270	Hypertrophic cardiomyopathy (HCM)	path:hsa05410	KEGG	1	1
271	Hepatocellular carcinoma	path:hsa05225	KEGG	1	1
272	Glioma	path:hsa05214	KEGG	1	1
273	Thyroid hormone signaling pathway	path:hsa04919	KEGG	1	1
274	Adrenergic signaling in cardiomyocytes	path:hsa04261	KEGG	1	1
275	Prostate cancer	path:hsa05215	KEGG	1	1
276	Riboflavin metabolism	path:hsa00740	KEGG	1	1
277	Basal transcription factors	path:hsa03022	KEGG	1	1
278	RNA polymerase	path:hsa03020	KEGG	1	1
279	Hippo signaling pathway	path:hsa04390	KEGG	1	1
280	Hippo signaling pathway - multiple species	path:hsa04392	KEGG	1	1
281	Longevity regulating pathway	path:hsa04211	KEGG	1	1
282	Busulfan Pathway, Pharmacodynamics	PA165374494	PharmGKB	1	1
283	Artemisinin and Derivatives Pathway, Pharmacokinetics	PA165378192	PharmGKB	1	1
284	Chagas disease (American trypanosomiasis)	path:hsa05142	KEGG	1	1
285	Necroptosis	path:hsa04217	KEGG	1	1
286	Fatty acid degradation	path:hsa00071	KEGG	1	1
287	Staphylococcus aureus infection	path:hsa05150	KEGG	1	1
288	Calcium signaling pathway	path:hsa04020	KEGG	1	1
289	Synthesis and degradation of ketone bodies	path:hsa00072	KEGG	1	1
290	Toll-like receptor signaling pathway	path:hsa04620	KEGG	1	1
291	NOD-like receptor signaling pathway	path:hsa04621	KEGG	1	1
292	cAMP signaling pathway	path:hsa04024	KEGG	1	1
293	Proximal tubule bicarbonate reclamation	path:hsa04964	KEGG	1	1
294	Mismatch repair	path:hsa03430	KEGG	1	1
295	VEGF signaling pathway	path:hsa04370	KEGG	1	1
296	Apelin signaling pathway	path:hsa04371	KEGG	1	1
297	Phosphonate and phosphinate metabolism	path:hsa00440	KEGG	1	1
298	Estrogen signaling pathway	path:hsa04915	KEGG	1	1
299	Fluid shear stress and atherosclerosis	path:hsa05418	KEGG	1	1
300	Vascular smooth muscle contraction	path:hsa04270	KEGG	1	1
301	Bacterial invasion of epithelial cells	path:hsa05100	KEGG	1	1
302	C-type lectin receptor signaling pathway	path:hsa04625	KEGG	1	1
303	Glycine, serine and threonine metabolism	path:hsa00260	KEGG	1	1
304	Metabolism of xenobiotics by cytochrome P450	path:hsa00980	KEGG	1	1
305	Drug metabolism - other enzymes	path:hsa00983	KEGG	1	1
306	Drug metabolism - cytochrome P450	path:hsa00982	KEGG	1	1
307	Endocrine and other factor-regulated calcium reabsorption	path:hsa04961	KEGG	1	1
308	Oxidative phosphorylation	path:hsa00190	KEGG	1	1
309	Vitamin B6 metabolism	path:hsa00750	KEGG	1	1
310	Porphyrin and chlorophyll metabolism	path:hsa00860	KEGG	1	1
311	Aldosterone-regulated sodium reabsorption	path:hsa04960	KEGG	1	1
312	DNA replication	path:hsa03030	KEGG	1	1
313	alpha-Linolenic acid metabolism	path:hsa00592	KEGG	1	1
314	Renin secretion	path:hsa04924	KEGG	1	1
315	Arachidonic acid metabolism	path:hsa00590	KEGG	1	1
316	Linoleic acid metabolism	path:hsa00591	KEGG	1	1
317	Tuberculosis	path:hsa05152	KEGG	1	1
318	Terpenoid backbone biosynthesis	path:hsa00900	KEGG	1	1
319	Collecting duct acid secretion	path:hsa04966	KEGG	1	1
320	Th17 cell differentiation	path:hsa04659	KEGG	1	1
321	Th1 and Th2 cell differentiation	path:hsa04658	KEGG	1	1
322	Rap1 signaling pathway	path:hsa04015	KEGG	1	1
323	Purine metabolism	path:hsa00230	KEGG	1	1
324	Amodiaquine Pathway, Pharmacokinetics	PA165815256	PharmGKB	1	1
325	Ras signaling pathway	path:hsa04014	KEGG	1	1
326	Salivary secretion	path:hsa04970	KEGG	1	1
327	Valine, leucine and isoleucine biosynthesis	path:hsa00290	KEGG	1	1
328	Pancreatic secretion	path:hsa04972	KEGG	1	1
329	MAPK signaling pathway	path:hsa04010	KEGG	1	1
330	Fatty acid elongation	path:hsa00062	KEGG	1	1
331	Natural killer cell mediated cytotoxicity	path:hsa04650	KEGG	1	1
332	Leishmaniasis	path:hsa05140	KEGG	1	1
333	Fatty acid biosynthesis	path:hsa00061	KEGG	1	1
334	Mineral absorption	path:hsa04978	KEGG	1	1
335	Cholesterol metabolism	path:hsa04979	KEGG	1	1
336	IL-17 signaling pathway	path:hsa04657	KEGG	1	1
337	Toxoplasmosis	path:hsa05145	KEGG	1	1
338	Taurine and hypotaurine metabolism	path:hsa00430	KEGG	1	1
339	Primary bile acid biosynthesis	path:hsa00120	KEGG	1	1
340	Sphingolipid signaling pathway	path:hsa04071	KEGG	1	1
341	Phosphatidylinositol signaling system	path:hsa04070	KEGG	1	1
342	Phospholipase D signaling pathway	path:hsa04072	KEGG	1	1
343	Caffeine metabolism	path:hsa00232	KEGG	1	1
344	Nicotine Pathway (Dopaminergic Neuron), Pharmacodynamics	PA162355621	PharmGKB	1	1
345	PPAR signaling pathway	path:hsa03320	KEGG	1	1
346	Shigellosis	path:hsa05131	KEGG	1	1
347	Amphetamine addiction	path:hsa05031	KEGG	1	1
348	Pathogenic Escherichia coli infection	path:hsa05130	KEGG	1	1
349	Proteoglycans in cancer	path:hsa05205	KEGG	1	1
350	Chemical carcinogenesis	path:hsa05204	KEGG	1	1
351	MicroRNAs in cancer	path:hsa05206	KEGG	1	1
352	Pathways in cancer	path:hsa05200	KEGG	1	1
353	Viral carcinogenesis	path:hsa05203	KEGG	1	1
354	Transcriptional misregulation in cancer	path:hsa05202	KEGG	1	1
355	Hepatitis C	path:hsa05160	KEGG	1	1
356	Hepatitis B	path:hsa05161	KEGG	1	1
357	Methotrexate Pathway (Brain Cell), Pharmacokinetics	PA165816270	PharmGKB	1	1
358	Parkinson disease	path:hsa05012	KEGG	1	1
359	Glycosphingolipid biosynthesis - globo and isoglobo series	path:hsa00603	KEGG	1	1
360	Sphingolipid metabolism	path:hsa00600	KEGG	1	1
361	Glycosphingolipid biosynthesis - lacto and neolacto series	path:hsa00601	KEGG	1	1
362	Measles	path:hsa05162	KEGG	1	1
363	Nitrogen metabolism	path:hsa00910	KEGG	1	1
364	Rheumatoid arthritis	path:hsa05323	KEGG	1	1
365	Neuroactive ligand-receptor interaction	path:hsa04080	KEGG	1	1
366	Osteoclast differentiation	path:hsa04380	KEGG	1	1
367	Ascorbate and aldarate metabolism	path:hsa00053	KEGG	1	1
368	Galactose metabolism	path:hsa00052	KEGG	1	1
369	Valine, leucine and isoleucine degradation	path:hsa00280	KEGG	1	1
370	Human immunodeficiency virus 1 infection	path:hsa05170	KEGG	1	1
371	Wnt signaling pathway	path:hsa04310	KEGG	1	1
372	Hematopoietic cell lineage	path:hsa04640	KEGG	1	1
373	Neomycin, kanamycin and gentamicin biosynthesis	path:hsa00524	KEGG	1	1
374	Tyrosine metabolism	path:hsa00350	KEGG	1	1
375	cGMP-PKG signaling pathway	path:hsa04022	KEGG	1	1
376	Amino sugar and nucleotide sugar metabolism	path:hsa00520	KEGG	1	1
377	Methotrexate Pathway, Pharmacokinetics	PA165816349	PharmGKB	1	1
378	Celecoxib Pathway, Pharmacokinetics	PA165816736	PharmGKB	1	1
379	Apoptosis	path:hsa04210	KEGG	1	1
380	NF-kappa B signaling pathway	path:hsa04064	KEGG	1	1
381	Arginine biosynthesis	path:hsa00220	KEGG	1	1
382	Pentose phosphate pathway	path:hsa00030	KEGG	1	1
383	Cytokine-cytokine receptor interaction	path:hsa04060	KEGG	1	1
384	Ferroptosis	path:hsa04216	KEGG	1	1
385	Intestinal immune network for IgA production	path:hsa04672	KEGG	1	1
386	Biotin metabolism	path:hsa00780	KEGG	1	1
387	Cholinergic synapse	path:hsa04725	KEGG	1	1
388	Lipoic acid metabolism	path:hsa00785	KEGG	1	1
389	Human cytomegalovirus infection	path:hsa05163	KEGG	1	1
390	Notch signaling pathway	path:hsa04330	KEGG	1	1
391	Epstein-Barr virus infection	path:hsa05169	KEGG	1	1
392	Thyroid cancer	path:hsa05216	KEGG	1	1
393	Taste transduction	path:hsa04742	KEGG	1	1
394	Vibrio cholerae infection	path:hsa05110	KEGG	1	1
395	EGFR Inhibitor Pathway, Pharmacodynamics	PA162356267	PharmGKB	1	1
396	Imipramine/Desipramine Pathway, Pharmacokinetics	PA162359940	PharmGKB	1	1
397	Imatinib Pathway, Pharmacokinetics/Pharmacodynamics	PA164713427	PharmGKB	1	1
398	Losartan Pathway, Pharmacokinetics	PA164713428	PharmGKB	1	1
399	Olfactory transduction	path:hsa04740	KEGG	1	1
400	Pancreatic cancer	path:hsa05212	KEGG	1	1
401	Endometrial cancer	path:hsa05213	KEGG	1	1
402	Colorectal cancer	path:hsa05210	KEGG	1	1
403	Phototransduction	path:hsa04744	KEGG	1	1
404	Morphine addiction	path:hsa05032	KEGG	1	1
405	Proteasome	path:hsa03050	KEGG	1	1
406	RIG-I-like receptor signaling pathway	path:hsa04622	KEGG	1	1
407	Glyoxylate and dicarboxylate metabolism	path:hsa00630	KEGG	1	1
