pathway	external_id	source	pvalue	fdr
50	Intracellular Signalling Through Histamine H2 Receptor and Histamine	SMP00335	SMPDB	0.0321769437333316	1
51	Coenzyme A biosynthesis	R-HSA-196783	Reactome	0.0321769437333316	1
52	Histidine catabolism	R-HSA-70921	Reactome	0.0321769437333316	1
53	Acyl chain remodeling of DAG and TAG	R-HSA-1482883	Reactome	0.0321769437333316	1
54	Axonal growth inhibition (RHOA activation)	R-HSA-193634	Reactome	0.0321769437333316	1
55	Role of ABL in ROBO-SLIT signaling	R-HSA-428890	Reactome	0.0321769437333316	1
56	oleate biosynthesis	PWY-5996	HumanCyc	0.0321769437333316	1
57	KitReceptor	Pathway_KitReceptor	NetPath	0.0330425679407439	1
58	RHO GTPase Effectors	R-HSA-195258	Reactome	0.0336765990540152	1
59	Bile secretion	path:hsa04976	KEGG	0.0339130318089533	1
60	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	WP4132	Wikipathways	0.0361269377254871	1
61	p75NTR regulates axonogenesis	R-HSA-193697	Reactome	0.0361269377254871	1
62	Ion channel transport	R-HSA-983712	Reactome	0.0364420510804671	1
63	Fluoropyrimidine Pathway, Pharmacodynamics	PA165291507	PharmGKB	0.0400611134898731	1
64	Intracellular Signalling Through LHCGR Receptor and Luteinizing Hormone/Choriogonadotropin	SMP00338	SMPDB	0.0400611134898731	1
65	Intracellular Signalling Through FSH Receptor and Follicle Stimulating Hormone	SMP00333	SMPDB	0.0400611134898731	1
66	Circadian Clock	WP1797	Wikipathways	0.0400611134898731	1
67	Liver X Receptor Pathway	WP2874	Wikipathways	0.0400611134898731	1
68	Androgen biosynthesis	R-HSA-193048	Reactome	0.0439795331590842	1
69	Depolymerisation of the Nuclear Lamina	R-HSA-4419969	Reactome	0.0439795331590842	1
70	Iron metabolism in placenta	WP2007	Wikipathways	0.0478822586264311	1
71	protein kinase a at the centrosome	akapcentrosomepathway	BioCarta	0.0478822586264311	1
72	Reversible hydration of carbon dioxide	R-HSA-1475029	Reactome	0.0478822586264311	1
73	Transport of organic anions	R-HSA-879518	Reactome	0.0478822586264311	1
74	Transport of bile salts and organic acids, metal ions and amine compounds	R-HSA-425366	Reactome	0.0479977172704249	1
75	Androgen and estrogen biosynthesis and metabolism	Androgen and estrogen biosynthesis and metabolism	EHMN	0.0490015426168974	1
76	Methotrexate Pathway, Pharmacokinetics	PA165816349	PharmGKB	0.0517693515468437	1
77	Antimetabolite Pathway - Folate Cycle, Pharmacodynamics	PA165291575	PharmGKB	0.0517693515468437	1
78	Gemcitabine Action Pathway	SMP00446	SMPDB	0.0517693515468437	1
79	Gemcitabine Metabolism Pathway	SMP00603	SMPDB	0.0517693515468437	1
80	MFAP5-mediated ovarian cancer cell motility and invasiveness	WP3301	Wikipathways	0.0517693515468437	1
81	TP53 Regulates Transcription of Cell Cycle Genes	WP3804	Wikipathways	0.0517693515468437	1
82	BMAL1:CLOCK,NPAS2 activates circadian gene expression	R-HSA-1368108	Reactome	0.0517693515468437	1
83	activation of pkc through g-protein coupled receptors	pkcpathway	BioCarta	0.0517693515468437	1
84	Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	WP4086	Wikipathways	0.0556408733377709	1
85	Bile salt and organic anion SLC transporters	R-HSA-425471	Reactome	0.0556408733377709	1
86	Vitamin B5 (pantothenate) metabolism	R-HSA-199220	Reactome	0.0556408733377709	1
87	Synthesis of PE	R-HSA-1483213	Reactome	0.0556408733377709	1
88	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	R-HSA-6804116	Reactome	0.0556408733377709	1
89	Triglyceride biosynthesis	R-HSA-75109	Reactome	0.0556408733377709	1
90	Phospholipid metabolism	R-HSA-1483257	Reactome	0.0578834969547443	1
91	p75 NTR receptor-mediated signalling	R-HSA-193704	Reactome	0.0583715790012475	1
92	Glycerophospholipid metabolism	path:hsa00564	KEGG	0.0594486156129381	1
93	Methotrexate Pathway (Cancer Cell), Pharmacodynamics	PA2039	PharmGKB	0.059496885180074	1
94	Histidine Metabolism	SMP00044	SMPDB	0.059496885180074	1
95	Histidinemia	SMP00191	SMPDB	0.059496885180074	1
96	triacylglycerol degradation	LIPAS-PWY	HumanCyc	0.059496885180074	1
97	ErbB receptor signaling network	erbb_network_pathway	PID	0.059496885180074	1
98	TFAP2 (AP-2) family regulates transcription of growth factors and their receptors	R-HSA-8866910	Reactome	0.059496885180074	1
99	Inflammatory mediator regulation of TRP channels	path:hsa04750	KEGG	0.0616233641357909	1
100	Cargo recognition for clathrin-mediated endocytosis	R-HSA-8856825	Reactome	0.0616233641357909	1
101	Interactome of polycomb repressive complex 2 (PRC2)	WP2916	Wikipathways	0.0633374480189259	1
102	Hedgehog Signaling Pathway	WP47	Wikipathways	0.0633374480189259	1
103	Defective CFTR causes cystic fibrosis	R-HSA-5678895	Reactome	0.0633374480189259	1
104	Recycling of bile acids and salts	R-HSA-159418	Reactome	0.0633374480189259	1
105	pyrimidine deoxyribonucleotides de novo biosynthesis	PWY-7184	HumanCyc	0.0633374480189259	1
106	Circadian rhythm pathway	circadianpathway	PID	0.0633374480189259	1
107	pyrimidine deoxyribonucleotides biosynthesis from CTP	PWY-7210	HumanCyc	0.0633374480189259	1
108	Wnt Signaling Pathway and Pluripotency	WP399	Wikipathways	0.0638252028255952	1
109	Nitrogen metabolism	path:hsa00910	KEGG	0.0671626225646954	1
110	Disorders of transmembrane transporters	R-HSA-5619115	Reactome	0.0671626225646954	1
111	ABC transporter disorders	R-HSA-5619084	Reactome	0.0671626225646954	1
112	superpathway of pyrimidine deoxyribonucleoside salvage	PWY-7200	HumanCyc	0.0671626225646954	1
113	Degradation of the extracellular matrix	R-HSA-1474228	Reactome	0.0683078938138634	1
114	Insulin resistance	path:hsa04931	KEGG	0.070587635361567	1
115	SREBF and miR33 in cholesterol and lipid homeostasis	WP2011	Wikipathways	0.0709724692938368	1
116	Pantothenate and CoA biosynthesis	path:hsa00770	KEGG	0.0747670484497729	1
117	ESR-mediated signaling	WP4432	Wikipathways	0.0747670484497729	1
118	SLC-mediated transmembrane transport	R-HSA-425407	Reactome	0.0772891941729894	1
119	One carbon pool by folate	path:hsa00670	KEGG	0.0785464200437739	1
120	Statin Pathway - Generalized, Pharmacokinetics	PA145011108	PharmGKB	0.0785464200437739	1
121	Mitotic G1-G1-S phases	WP1858	Wikipathways	0.0785464200437739	1
122	Activation of gene expression by SREBF (SREBP)	WP2706	Wikipathways	0.0785464200437739	1
123	BMP Signaling Pathway in Eyelid Development	WP3927	Wikipathways	0.0785464200437739	1
124	Hereditary leiomyomatosis and renal cell carcinoma pathway	WP4206	Wikipathways	0.0785464200437739	1
125	the co-stimulatory signal during t-cell activation	ctla4pathway	BioCarta	0.0785464200437739	1
126	Nicotine Activity on Dopaminergic Neurons	WP1602	Wikipathways	0.0823106438558349	1
127	Imatinib and Chronic Myeloid Leukemia	WP3640	Wikipathways	0.0823106438558349	1
128	p53-Dependent G1 DNA Damage Response	R-HSA-69563	Reactome	0.0823106438558349	1
129	p53-Dependent G1/S DNA damage checkpoint	R-HSA-69580	Reactome	0.0823106438558349	1
130	pkc-catalyzed phosphorylation of inhibitory phosphoprotein of myosin phosphatase	myosinpathway	BioCarta	0.0823106438558349	1
131	AMPK signaling pathway	path:hsa04152	KEGG	0.0859884230952099	1
132	Fatty Acid Biosynthesis	WP357	Wikipathways	0.0860597794355498	1
133	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	PWY-7211	HumanCyc	0.0860597794355498	1
134	cystic fibrosis transmembrane conductance regulator (cftr) and beta 2 adrenergic receptor (b2ar) pathway	cftrpathway	BioCarta	0.0860597794355498	1
135	heparan sulfate biosynthesis (late stages)	PWY-6558	HumanCyc	0.0860597794355498	1
136	CDP-diacylglycerol biosynthesis	PWY-5667	HumanCyc	0.0860597794355498	1
137	Lysosome	path:hsa04142	KEGG	0.0896764907927226	1
138	Histidine metabolism	path:hsa00340	KEGG	0.0897938861029808	1
139	Pyrimidine Metabolism	SMP00046	SMPDB	0.0897938861029808	1
140	UMP Synthase Deiciency (Orotic Aciduria)	SMP00219	SMPDB	0.0897938861029808	1
141	MNGIE (Mitochondrial Neurogastrointestinal Encephalopathy)	SMP00202	SMPDB	0.0897938861029808	1
142	Beta Ureidopropionase Deficiency	SMP00172	SMPDB	0.0897938861029808	1
143	Dihydropyrimidinase Deficiency	SMP00178	SMPDB	0.0897938861029808	1
144	G1/S DNA Damage Checkpoints	R-HSA-69615	Reactome	0.0897938861029808	1
145	Signaling by Receptor Tyrosine Kinases	R-HSA-9006934	Reactome	0.0933650335866064	1
146	Vitamin digestion and absorption	path:hsa04977	KEGG	0.0935130229495265	1
147	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	path:hsa00534	KEGG	0.0935130229495265	1
148	Fluoropyrimidine Pathway, Pharmacokinetics	PA150653776	PharmGKB	0.0935130229495265	1
149	Triacylglyceride Synthesis	WP325	Wikipathways	0.0935130229495265	1
150	regulation of ck1/cdk5 by type 1 glutamate receptors	ck1pathway	BioCarta	0.0935130229495265	1
151	DARPP-32 events	R-HSA-180024	Reactome	0.0935130229495265	1
152	WNT ligand biogenesis and trafficking	R-HSA-3238698	Reactome	0.0972172488387842	1
153	Dopaminergic synapse	path:hsa04728	KEGG	0.0997351870561972	1
154	GPCR signaling-G alpha q	None	INOH	0.100836017714877	1
155	Sphingolipid pathway	WP1422	Wikipathways	0.100906622407413	1
156	Steatosis AOP	WP4011	Wikipathways	0.100906622407413	1
157	ALK1 signaling events	alk1pathway	PID	0.100906622407413	1
158	Metal ion SLC transporters	R-HSA-425410	Reactome	0.100906622407413	1
159	Activation of gene expression by SREBF (SREBP)	R-HSA-2426168	Reactome	0.100906622407413	1
160	Downregulation of TGF-beta receptor signaling	R-HSA-2173788	Reactome	0.100906622407413	1
161	Signal Transduction	R-HSA-162582	Reactome	0.101926153819052	1
162	Biosynthesis of unsaturated fatty acids	path:hsa01040	KEGG	0.104581202065988	1
163	triacylglycerol biosynthesis	TRIGLSYN-PWY	HumanCyc	0.104581202065988	1
164	Wnt signaling network	wnt_signaling_pathway	PID	0.108241045999859	1
165	GPCR GroupI metabotropic glutamate receptor	None	INOH	0.108241045999859	1
166	Reelin signaling pathway	reelinpathway	PID	0.108241045999859	1
167	Clathrin-mediated endocytosis	R-HSA-8856828	Reactome	0.108785010595391	1
168	Death Receptor Signalling	R-HSA-73887	Reactome	0.108785010595391	1
169	Synthesis of PC	R-HSA-1483191	Reactome	0.111886212169997	1
170	heparan sulfate biosynthesis	PWY-6564	HumanCyc	0.111886212169997	1
171	Direct p53 effectors	p53downstreampathway	PID	0.114052507486481	1
172	Cell adhesion molecules (CAMs)	path:hsa04514	KEGG	0.115379758002304	1
173	Circadian rhythm	path:hsa04710	KEGG	0.115516758313845	1
174	Extracellular vesicle-mediated signaling in recipient cells	WP2870	Wikipathways	0.115516758313845	1
175	Pyruvate metabolism	R-HSA-70268	Reactome	0.115516758313845	1
176	beta-Alanine metabolism	path:hsa00410	KEGG	0.119132741946163	1
177	Trans-sulfuration and one carbon metabolism	WP2525	Wikipathways	0.119132741946163	1
178	Ethanol effects on histone modifications	WP3996	Wikipathways	0.119132741946163	1
179	HS-GAG biosynthesis	R-HSA-2022928	Reactome	0.119132741946163	1
180	Regulation of cholesterol biosynthesis by SREBP (SREBF)	R-HSA-1655829	Reactome	0.119132741946163	1
181	Folate metabolism	None	INOH	0.119132741946163	1
182	Vitamin B5 - CoA biosynthesis from pantothenate	Vitamin B5 - CoA biosynthesis from pantothenate	EHMN	0.119132741946163	1
183	Downstream signaling of activated FGFR1	R-HSA-5654687	Reactome	0.119132741946163	1
184	Thiopurine Pathway, Pharmacokinetics/Pharmacodynamics	PA2040	PharmGKB	0.122734220359868	1
185	Initiation of transcription and translation elongation at the HIV-1 LTR	WP3414	Wikipathways	0.122734220359868	1
186	TGF-beta receptor signaling activates SMADs	R-HSA-2173789	Reactome	0.122734220359868	1
187	Fructose and mannose metabolism	path:hsa00051	KEGG	0.126321250626873	1
188	Apoptosis - multiple species	path:hsa04215	KEGG	0.126321250626873	1
189	Metabolism of steroid hormones	R-HSA-196071	Reactome	0.126321250626873	1
190	Hippo signaling pathway	path:hsa04390	KEGG	0.128865902856189	1
191	Fluoropyrimidine Activity	WP1601	Wikipathways	0.129893889598926	1
192	Melatonin metabolism and effects	WP3298	Wikipathways	0.129893889598926	1
193	Type 2 papillary renal cell carcinoma	WP4241	Wikipathways	0.129893889598926	1
194	Prostaglandin formation from arachidonate	Prostaglandin formation from arachidonate	EHMN	0.129893889598926	1
195	Interconversion of nucleotide di- and triphosphates	R-HSA-499943	Reactome	0.129893889598926	1
196	Cargo concentration in the ER	R-HSA-5694530	Reactome	0.129893889598926	1
197	Inactivation, recovery and regulation of the phototransduction cascade	R-HSA-2514859	Reactome	0.129893889598926	1
198	Alanine, aspartate and glutamate metabolism	path:hsa00250	KEGG	0.133452193908437	1
199	Collagen degradation	R-HSA-1442490	Reactome	0.133452193908437	1
200	HIF-2-alpha transcription factor network	hif2pathway	PID	0.133452193908437	1
201	The phototransduction cascade	R-HSA-2514856	Reactome	0.133452193908437	1
202	Photodynamic therapy-induced HIF-1 survival signaling	WP3614	Wikipathways	0.136996219969309	1
203	Insulin Signaling	WP481	Wikipathways	0.138519001494266	1
204	Wnt Signaling in Kidney Disease	WP4150	Wikipathways	0.140526023977769	1
205	RHO GTPases Activate WASPs and WAVEs	R-HSA-5663213	Reactome	0.140526023977769	1
206	NCAM1 interactions	R-HSA-419037	Reactome	0.140526023977769	1
207	Nuclear Receptors	WP170	Wikipathways	0.144041661913185	1
208	Fatty acyl-CoA biosynthesis	R-HSA-75105	Reactome	0.144041661913185	1
209	Regulation of RAC1 activity	rac1_reg_pathway	PID	0.144041661913185	1
210	Apoptotic cleavage of cellular proteins	R-HSA-111465	Reactome	0.144041661913185	1
211	Ghrelin	Pathway_Ghrelin	NetPath	0.147543189538888	1
212	Transport of vitamins, nucleosides, and related molecules	R-HSA-425397	Reactome	0.147543189538888	1
213	O-glycosylation of TSR domain-containing proteins	R-HSA-5173214	Reactome	0.147543189538888	1
214	Hepatocellular carcinoma	path:hsa05225	KEGG	0.149741130869763	1
215	Ferroptosis	path:hsa04216	KEGG	0.15103066240299	1
216	IL-5 Signaling Pathway	WP127	Wikipathways	0.15103066240299	1
217	Integrated Lung Cancer Pathway	WP2512	Wikipathways	0.15103066240299	1
218	Ferroptosis	WP4313	Wikipathways	0.15103066240299	1
219	Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	R-HSA-8864260	Reactome	0.15103066240299	1
220	Synthesis of PA	R-HSA-1483166	Reactome	0.15103066240299	1
221	miRs in Muscle Cell Differentiation	WP2012	Wikipathways	0.154504135839197	1
222	Common Pathways Underlying Drug Addiction	WP2636	Wikipathways	0.154504135839197	1
223	Gastrin	Pathway_Gastrin	NetPath	0.154504135839197	1
224	BMP receptor signaling	bmppathway	PID	0.154504135839197	1
225	Netrin-1 signaling	R-HSA-373752	Reactome	0.154504135839197	1
226	FOXM1 transcription factor network	foxm1pathway	PID	0.157963664967625	1
227	Axon guidance	path:hsa04360	KEGG	0.159708839453525	1
228	PI3K-Akt Signaling Pathway	WP4172	Wikipathways	0.160035105467085	1
229	Metabolism of amino acids and derivatives	R-HSA-71291	Reactome	0.160035105467085	1
230	Vitamin A and Carotenoid Metabolism	WP716	Wikipathways	0.161409304695599	1
231	Bile acid and bile salt metabolism	R-HSA-194068	Reactome	0.161409304695599	1
232	De novo fatty acid biosynthesis	De novo fatty acid biosynthesis	EHMN	0.161409304695599	1
233	Steroid hormones	R-HSA-209943	Reactome	0.161409304695599	1
234	ABC transporters	path:hsa02010	KEGG	0.164841109718465	1
235	WNT-Core	None	Signalink	0.164841109718465	1
236	Collagen chain trimerization	R-HSA-8948216	Reactome	0.164841109718465	1
237	TGF-Ncore	None	Signalink	0.168259134520389	1
238	Integrin-linked kinase signaling	ilk_pathway	PID	0.168259134520389	1
239	Regulation of Microtubule Cytoskeleton	WP2038	Wikipathways	0.171663433375159	1
240	Regulation of RhoA activity	rhoa_reg_pathway	PID	0.171663433375159	1
241	Vitamin D Receptor Pathway	WP2877	Wikipathways	0.17270248512352	1
242	PI3K-Akt signaling pathway	path:hsa04151	KEGG	0.173979447954254	1
243	Herpes simplex infection	path:hsa05168	KEGG	0.174157388431249	1
244	Intestinal immune network for IgA production	path:hsa04672	KEGG	0.175054060346979	1
245	G alpha (z) signalling events	R-HSA-418597	Reactome	0.175054060346979	1
246	Axon guidance	R-HSA-422475	Reactome	0.178027587135641	1
247	Nicotine Pathway (Dopaminergic Neuron), Pharmacodynamics	PA162355621	PharmGKB	0.17843106929126	1
248	Exercise-induced Circadian Regulation	WP410	Wikipathways	0.17843106929126	1
249	Assembly of collagen fibrils and other multimeric structures	R-HSA-2022090	Reactome	0.17843106929126	1
250	Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism	R-HSA-6788656	Reactome	0.17843106929126	1
251	Arginine and proline metabolism	path:hsa00330	KEGG	0.181794513855416	1
252	NHR	None	Signalink	0.181794513855416	1
253	Hematopoietic Stem Cell Differentiation	WP2849	Wikipathways	0.181794513855416	1
254	Calcineurin-regulated NFAT-dependent transcription in lymphocytes	nfat_tfpathway	PID	0.181794513855416	1
255	Vibrio cholerae infection	path:hsa05110	KEGG	0.185144447479646	1
256	TGF-beta receptor signaling	tgfbrpathway	PID	0.185144447479646	1
257	Downstream TCR signaling	R-HSA-202424	Reactome	0.188480923397722	1
258	Nuclear Receptor transcription pathway	R-HSA-383280	Reactome	0.188480923397722	1
259	TP53 Regulates Transcription of Cell Cycle Genes	R-HSA-6791312	Reactome	0.188480923397722	1
260	Nuclear Envelope Breakdown	R-HSA-2980766	Reactome	0.188480923397722	1
261	Pyrimidine nucleotides nucleosides metabolism	None	INOH	0.188480923397722	1
262	RAF/MAP kinase cascade	R-HSA-5673001	Reactome	0.190290103729577	1
263	One carbon metabolism and related pathways	WP3940	Wikipathways	0.191803994637769	1
264	Apoptotic execution phase	R-HSA-75153	Reactome	0.191803994637769	1
265	mechanism of gene regulation by peroxisome proliferators via ppara	pparapathway	BioCarta	0.191803994637769	1
266	Focal adhesion	path:hsa04510	KEGG	0.194726858681617	1
267	cAMP signaling pathway	path:hsa04024	KEGG	0.194726858681617	1
268	keratinocyte differentiation	keratinocytepathway	BioCarta	0.195113714023041	1
269	Proteoglycans in cancer	path:hsa05205	KEGG	0.197692488262385	1
270	Regulation of lipolysis in adipocytes	path:hsa04923	KEGG	0.198410134172704	1
271	Heparan sulfate/heparin (HS-GAG) metabolism	R-HSA-1638091	Reactome	0.198410134172704	1
272	Pyruvate metabolism and Citric Acid (TCA) cycle	R-HSA-71406	Reactome	0.198410134172704	1
273	Signaling by PDGF	R-HSA-186797	Reactome	0.198410134172704	1
274	MAPK1/MAPK3 signaling	R-HSA-5684996	Reactome	0.199177531996101	1
275	Pathogenic Escherichia coli infection	path:hsa05130	KEGG	0.201693307502599	1
276	CD4 T cell receptor signaling-JNK cascade	None	INOH	0.201693307502599	1
277	Pathogenic Escherichia coli infection	WP2272	Wikipathways	0.204963286226021	1
278	Thromboxane A2 receptor signaling	txa2pathway	PID	0.204963286226021	1
279	TCR signaling in naef;ve CD8+ T cells	cd8tcrpathway	PID	0.204963286226021	1
280	Role of Calcineurin-dependent NFAT signaling in lymphocytes	nfat_3pathway	PID	0.204963286226021	1
281	ECM proteoglycans	R-HSA-3000178	Reactome	0.208220122354482	1
282	ABC-family proteins mediated transport	R-HSA-382556	Reactome	0.211463867698473	1
283	Iron uptake and transport	R-HSA-917937	Reactome	0.211463867698473	1
284	NRAGE signals death through JNK	R-HSA-193648	Reactome	0.21469457386823	1
285	NCAM signaling for neurite out-growth	R-HSA-375165	Reactome	0.21469457386823	1
286	G alpha (q) signalling events	R-HSA-416476	Reactome	0.215600237911875	1
287	Steroid hormone biosynthesis	path:hsa00140	KEGG	0.217912292274491	1
288	VEGF Signaling Pathway	PA2032	PharmGKB	0.22111707412925	1
289	Cell surface interactions at the vascular wall	R-HSA-202733	Reactome	0.223110253486021	1
290	Basal cell carcinoma	path:hsa05217	KEGG	0.227488032043043	1
291	MECP2 and Associated Rett Syndrome	WP3584	Wikipathways	0.227488032043043	1
292	T-Cell antigen Receptor (TCR) pathway during Staphylococcus aureus infection	WP3863	Wikipathways	0.227488032043043	1
293	Endochondral Ossification	WP474	Wikipathways	0.227488032043043	1
294	Synthesis of substrates in N-glycan biosythesis	R-HSA-446219	Reactome	0.227488032043043	1
295	Lung fibrosis	WP3624	Wikipathways	0.230654309539116	1
296	Endothelins	endothelinpathway	PID	0.230654309539116	1
297	Association Between Physico-Chemical Features and Toxicity Associated Pathways	WP3680	Wikipathways	0.233807853359257	1
298	Non-small cell lung cancer	path:hsa05223	KEGG	0.236948713732987	1
299	Beta-agonist/Beta-blocker Pathway, Pharmacodynamics	PA2024	PharmGKB	0.236948713732987	1
300	Non-small cell lung cancer	WP4255	Wikipathways	0.236948713732987	1
301	Glycolysis and Gluconeogenesis	Glycolysis and Gluconeogenesis	EHMN	0.236948713732987	1
302	Signaling by ROBO receptors	R-HSA-376176	Reactome	0.236948713732987	1
303	Long-term potentiation	path:hsa04720	KEGG	0.240076940695561	1
304	EGFR Inhibitor Pathway, Pharmacodynamics	PA162356267	PharmGKB	0.240076940695561	1
305	Integrin cell surface interactions	R-HSA-216083	Reactome	0.240076940695561	1
306	Signaling by TGF-beta Receptor Complex	R-HSA-170834	Reactome	0.240076940695561	1
307	Amphetamine addiction	path:hsa05031	KEGG	0.243192584088702	1
308	Sterol Regulatory Element-Binding Proteins (SREBP) signalling	WP1982	Wikipathways	0.243192584088702	1
309	PPAR signaling pathway	WP3942	Wikipathways	0.243192584088702	1
310	Non-genomic actions of 1,25 dihydroxyvitamin D3	WP4341	Wikipathways	0.243192584088702	1
311	Collagen biosynthesis and modifying enzymes	R-HSA-1650814	Reactome	0.243192584088702	1
312	TCR signaling in naef;ve CD4+ T cells	tcr_pathway	PID	0.243192584088702	1
313	Wnt	Pathway_Wnt	NetPath	0.243192584088702	1
314	Adipocytokine signaling pathway	path:hsa04920	KEGG	0.246295693561339	1
315	Renal cell carcinoma	path:hsa05211	KEGG	0.246295693561339	1
316	Downstream signaling in naef;ve CD8+ T cells	cd8tcrdownstreampathway	PID	0.246295693561339	1
317	COPII-mediated vesicle transport	R-HSA-204005	Reactome	0.246295693561339	1
318	p75(NTR)-mediated signaling	p75ntrpathway	PID	0.249386318570333	1
319	MAPK family signaling cascades	R-HSA-5683057	Reactome	0.25030504541038	1
320	Glioma	path:hsa05214	KEGG	0.252464508381209	1
321	TCR signaling	R-HSA-202403	Reactome	0.255530312068882	1
322	Primary Focal Segmental Glomerulosclerosis FSGS	WP2572	Wikipathways	0.258583778518375	1
323	PPAR signaling pathway	path:hsa03320	KEGG	0.261624956425544	1
324	PRC2 methylates histones and DNA	R-HSA-212300	Reactome	0.261624956425544	1
325	TCR	Pathway_TCR	NetPath	0.262439637826327	1
326	Gastric acid secretion	path:hsa04971	KEGG	0.264653894297792	1
327	Pancreatic cancer	path:hsa05212	KEGG	0.264653894297792	1
328	E2F transcription factor network	e2f_pathway	PID	0.264653894297792	1
329	Cell death signalling via NRAGE, NRIF and NADE	R-HSA-204998	Reactome	0.267670640454787	1
330	Cell Cycle Checkpoints	R-HSA-69620	Reactome	0.270029502925091	1
331	Costimulation by the CD28 family	R-HSA-388841	Reactome	0.270675243029171	1
