pathway	external_id	source	pvalue	fdr
77	Endometrial cancer	path:hsa05213	KEGG	0.0691143947705424	1
78	VEGF signaling pathway	path:hsa04370	KEGG	0.0702657684319268	1
79	MET in type 1 papillary renal cell carcinoma	WP4205	Wikipathways	0.0702657684319268	1
80	MHC class II antigen presentation	R-HSA-2132295	Reactome	0.0702657684319268	1
81	Angiogenesis overview	WP1993	Wikipathways	0.0725645116479516	1
82	Oxidative phosphorylation	WP623	Wikipathways	0.0725645116479516	1
83	Longevity regulating pathway - multiple species	path:hsa04213	KEGG	0.0737118840915942	1
84	Endometrial cancer	WP4155	Wikipathways	0.0748579256825725	1
85	IL4	Pathway_IL4	NetPath	0.0748579256825725	1
86	Influenza Infection	R-HSA-168254	Reactome	0.0748579256825725	1
87	Semaphorin interactions	R-HSA-373755	Reactome	0.0760026378617613	1
88	Central carbon metabolism in cancer	path:hsa05230	KEGG	0.0771460220685831	1
89	Mitochondrial protein import	R-HSA-1268020	Reactome	0.0771460220685831	1
90	Non-small cell lung cancer	path:hsa05223	KEGG	0.0782880797410175	1
91	Acute myeloid leukemia	path:hsa05221	KEGG	0.0782880797410175	1
92	Non-small cell lung cancer	WP4255	Wikipathways	0.0782880797410175	1
93	Fc epsilon RI signaling pathway	path:hsa04664	KEGG	0.0794288123155952	1
94	EGFR Inhibitor Pathway, Pharmacodynamics	PA162356267	PharmGKB	0.0794288123155952	1
95	FGF	None	INOH	0.0794288123155952	1
96	Metabolism	R-HSA-1430728	Reactome	0.0804870956406015	1
97	AMP-activated Protein Kinase (AMPK) Signaling	WP1403	Wikipathways	0.0805682212274038	1
98	Post-translational protein modification	R-HSA-597592	Reactome	0.0815182478430547	1
99	Renal cell carcinoma	path:hsa05211	KEGG	0.0817063079100866	1
100	Constitutive Signaling by Aberrant PI3K in Cancer	R-HSA-2219530	Reactome	0.0817063079100866	1
101	B cell receptor signaling pathway	path:hsa04662	KEGG	0.0828430737958462	1
102	Prolactin signaling pathway	path:hsa04917	KEGG	0.0828430737958462	1
103	superpathway of inositol phosphate compounds	PWY-6371	HumanCyc	0.0828430737958462	1
104	Glioma	path:hsa05214	KEGG	0.083978520315443	1
105	Alpha6Beta4Integrin	Pathway_Alpha6Beta4Integrin	NetPath	0.083978520315443	1
106	Melanoma	path:hsa05218	KEGG	0.0851126488981988	1
107	Inositol phosphate metabolism	path:hsa00562	KEGG	0.0873769579632868	1
108	Bacterial invasion of epithelial cells	path:hsa05100	KEGG	0.0873769579632868	1
109	Pancreatic cancer	path:hsa05212	KEGG	0.0885071412970785	1
110	Chronic myeloid leukemia	path:hsa05220	KEGG	0.0896360123969504	1
111	IL2	Pathway_IL2	NetPath	0.0896360123969504	1
112	insulin	None	INOH	0.0918898235820863	1
113	Signaling events mediated by Hepatocyte Growth Factor Receptor (c-Met)	met_pathway	PID	0.0952607341125404	1
114	insulin Mam	None	INOH	0.0963817616239017	1
115	COPI-dependent Golgi-to-ER retrograde traffic	R-HSA-6811434	Reactome	0.0963817616239017	1
116	Signaling Pathways in Glioblastoma	WP2261	Wikipathways	0.0975014868263498	1
117	COPI-mediated anterograde transport	R-HSA-6807878	Reactome	0.0975014868263498	1
118	PI Metabolism	R-HSA-1483255	Reactome	0.0986199111320412	1
119	ErbB signaling pathway	path:hsa04012	KEGG	0.0997370359517069	1
120	Colorectal cancer	path:hsa05210	KEGG	0.10085286269466	1
121	Mitochondrial translation initiation	R-HSA-5368286	Reactome	0.103080627580575	1
122	Mitochondrial translation elongation	R-HSA-5389840	Reactome	0.103080627580575	1
123	Mitochondrial translation termination	R-HSA-5419276	Reactome	0.103080627580575	1
124	Longevity regulating pathway	path:hsa04211	KEGG	0.10419256853507	1
125	Pancreatic adenocarcinoma pathway	WP4263	Wikipathways	0.10419256853507	1
126	Host Interactions of HIV factors	R-HSA-162909	Reactome	0.10419256853507	1
127	Fc gamma R-mediated phagocytosis	path:hsa04666	KEGG	0.105303217035917	1
128	RAB GEFs exchange GTP for GDP on RABs	R-HSA-8876198	Reactome	0.106412574485346	1
129	Sphingolipid metabolism	R-HSA-428157	Reactome	0.106412574485346	1
130	ErbB Signaling Pathway	WP673	Wikipathways	0.107520642284171	1
131	Small cell lung cancer	path:hsa05222	KEGG	0.108627421831796	1
132	Phosphatidylinositol phosphate metabolism	Phosphatidylinositol phosphate metabolism	EHMN	0.108627421831796	1
133	PI3K/AKT Signaling in Cancer	R-HSA-2219528	Reactome	0.109732914526214	1
134	Mitochondrial translation	R-HSA-5368287	Reactome	0.109732914526214	1
135	Amoebiasis	path:hsa05146	KEGG	0.110837121764011	1
136	Prostate cancer	path:hsa05215	KEGG	0.113041685449044	1
137	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	R-HSA-983695	Reactome	0.113041685449044	1
138	CD4 T cell receptor signaling-NFkB cascade	None	INOH	0.113041685449044	1
139	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	R-HSA-6811558	Reactome	0.113041685449044	1
140	Inflammatory mediator regulation of TRP channels	path:hsa04750	KEGG	0.115241124031446	1
141	Choline metabolism in cancer	path:hsa05231	KEGG	0.115241124031446	1
142	AGE-RAGE signaling pathway in diabetic complications	path:hsa04933	KEGG	0.115241124031446	1
143	Phosphatidylinositol signaling system	path:hsa04070	KEGG	0.115241124031446	1
144	Progesterone-mediated oocyte maturation	path:hsa04914	KEGG	0.115241124031446	1
145	Cargo recognition for clathrin-mediated endocytosis	R-HSA-8856825	Reactome	0.115241124031446	1
146	HIF-1 signaling pathway	path:hsa04066	KEGG	0.116338924885692	1
147	Respiratory electron transport	R-HSA-611105	Reactome	0.116338924885692	1
148	T cell receptor signaling pathway	path:hsa04660	KEGG	0.117435448633313	1
149	Chagas disease (American trypanosomiasis)	path:hsa05142	KEGG	0.11853069666107	1
150	MicroRNAs in cardiomyocyte hypertrophy	WP1544	Wikipathways	0.11853069666107	1
151	Toll-like Receptor Signaling Pathway	WP75	Wikipathways	0.11853069666107	1
152	L1CAM interactions	R-HSA-373760	Reactome	0.11853069666107	1
153	Electron Transport Chain (OXPHOS system in mitochondria)	WP111	Wikipathways	0.119624670354323	1
154	Toll-like receptor signaling pathway	path:hsa04620	KEGG	0.120717371097038	1
155	C-type lectin receptor signaling pathway	path:hsa04625	KEGG	0.120717371097038	1
156	Negative regulation of the PI3K/AKT network	R-HSA-199418	Reactome	0.120717371097038	1
157	Insulin resistance	path:hsa04931	KEGG	0.123987849440659	1
158	Post-translational protein phosphorylation	R-HSA-8957275	Reactome	0.12616182889364	1
159	TNF signaling pathway	path:hsa04668	KEGG	0.127246920918297	1
160	DNA Damage Response (only ATM dependent)	WP710	Wikipathways	0.127246920918297	1
161	Disease	R-HSA-1643685	Reactome	0.127693641978207	1
162	Cholinergic synapse	path:hsa04725	KEGG	0.12941331643505	1
163	Leukocyte transendothelial migration	path:hsa04670	KEGG	0.12941331643505	1
164	Thyroid hormone signaling pathway	path:hsa04919	KEGG	0.133730991729213	1
165	ESC Pluripotency Pathways	WP3931	Wikipathways	0.133730991729213	1
166	Golgi-to-ER retrograde transport	R-HSA-8856688	Reactome	0.133730991729213	1
167	Sphingolipid signaling pathway	path:hsa04071	KEGG	0.135882293394499	1
168	Apoptosis	R-HSA-109581	Reactome	0.135882293394499	1
169	Neurotrophin signaling pathway	path:hsa04722	KEGG	0.136956065008795	1
170	AMPK signaling pathway	path:hsa04152	KEGG	0.138028585627037	1
171	Programmed Cell Death	R-HSA-5357801	Reactome	0.139099856609635	1
172	Platelet activation	path:hsa04611	KEGG	0.141238655102681	1
173	Lysosome	path:hsa04142	KEGG	0.141238655102681	1
174	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	R-HSA-163200	Reactome	0.141238655102681	1
175	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	R-HSA-381426	Reactome	0.144437514506299	1
176	Rab regulation of trafficking	R-HSA-9007101	Reactome	0.144437514506299	1
177	Osteoclast differentiation	path:hsa04380	KEGG	0.145501316166844	1
178	Signaling by the B Cell Receptor (BCR)	R-HSA-983705	Reactome	0.145501316166844	1
179	Metabolism of steroids	R-HSA-8957322	Reactome	0.145501316166844	1
180	Autophagy - animal	path:hsa04140	KEGG	0.146563877676235	1
181	Relaxin signaling pathway	path:hsa04926	KEGG	0.148685285638017	1
182	Natural killer cell mediated cytotoxicity	path:hsa04650	KEGG	0.148685285638017	1
183	Ebola Virus Pathway on Host	WP4217	Wikipathways	0.148685285638017	1
184	CD4 T cell receptor signaling	None	INOH	0.148685285638017	1
185	FoxO signaling pathway	path:hsa04068	KEGG	0.149744134785234	1
186	Measles	path:hsa05162	KEGG	0.149744134785234	1
187	Angiopoietin Like Protein 8 Regulatory Pathway	WP3915	Wikipathways	0.149744134785234	1
188	Oxidative phosphorylation	path:hsa00190	KEGG	0.151858130139169	1
189	B cell receptor signaling	None	INOH	0.15291327903255	1
190	Estrogen signaling pathway	path:hsa04915	KEGG	0.155019885958613	1
191	Apoptosis	path:hsa04210	KEGG	0.155019885958613	1
192	Insulin signaling pathway	path:hsa04910	KEGG	0.156071346669817	1
193	Clathrin-mediated endocytosis	R-HSA-8856828	Reactome	0.157121580663228	1
194	Signaling pathways regulating pluripotency of stem cells	path:hsa04550	KEGG	0.158170589274723	1
195	Fluid shear stress and atherosclerosis	path:hsa05418	KEGG	0.158170589274723	1
196	Parkinson disease	path:hsa05012	KEGG	0.161310276156244	1
197	Regulation of toll-like receptor signaling pathway	WP1449	Wikipathways	0.16235439657186	1
198	Hepatitis B	path:hsa05161	KEGG	0.163397298264713	1
199	Brain-Derived Neurotrophic Factor (BDNF) signaling pathway	WP2380	Wikipathways	0.163397298264713	1
200	Phospholipase D signaling pathway	path:hsa04072	KEGG	0.164438982562594	1
201	Breast cancer	path:hsa05224	KEGG	0.166518704277888	1
202	Retrograde endocannabinoid signaling	path:hsa04723	KEGG	0.167556744344172	1
203	Gastric cancer	path:hsa05226	KEGG	0.168593572313228	1
204	mTOR signaling pathway	path:hsa04150	KEGG	0.169629189506143	1
205	Regulation of Actin Cytoskeleton	WP51	Wikipathways	0.170663597242666	1
206	Breast cancer pathway	WP4262	Wikipathways	0.173759576891352	1
207	Hepatitis C	path:hsa05160	KEGG	0.174789159973108	1
208	miR-targeted genes in squamous cell - TarBase	WP2006	Wikipathways	0.177870697198121	1
209	Cellular senescence	path:hsa04218	KEGG	0.179919058432187	1
210	Epithelial to mesenchymal transition in colorectal cancer	WP4239	Wikipathways	0.179919058432187	1
211	Insulin Signaling	WP481	Wikipathways	0.179919058432187	1
212	JAK-STAT signaling pathway	path:hsa04630	KEGG	0.181962634336283	1
213	Protein processing in endoplasmic reticulum	path:hsa04141	KEGG	0.185019048521048	1
214	Chemokine signaling pathway	WP3929	Wikipathways	0.185019048521048	1
215	Hepatocellular carcinoma	path:hsa05225	KEGG	0.188064754320123	1
216	Influenza A	path:hsa05164	KEGG	0.191099786758179	1
217	Alzheimer disease	path:hsa05010	KEGG	0.191099786758179	1
218	RNA transport	path:hsa03013	KEGG	0.191099786758179	1
219	The citric acid (TCA) cycle and respiratory electron transport	R-HSA-1428517	Reactome	0.193117229319832	1
220	TGF_beta_Receptor	Pathway_TGF_beta_Receptor	NetPath	0.193117229319832	1
221	Ras Signaling	WP4223	Wikipathways	0.204129107052774	1
222	IL-7 signaling	None	INOH	0.204129107052774	1
223	Fatty acid metabolism	R-HSA-8978868	Reactome	0.205123169058016	1
224	EPO signaling	None	INOH	0.205123169058016	1
225	Kaposi sarcoma-associated herpesvirus infection	path:hsa05167	KEGG	0.206116066965353	1
226	Metapathway biotransformation Phase I and II	WP702	Wikipathways	0.206116066965353	1
227	VEGF	None	INOH	0.20710780204722	1
228	Chemokine signaling pathway	path:hsa04062	KEGG	0.209087788817837	1
229	Huntington disease	path:hsa05016	KEGG	0.213033864297439	1
230	HIV Infection	R-HSA-162906	Reactome	0.214999973252008	1
231	Focal Adhesion	WP306	Wikipathways	0.217940504093233	1
232	Focal adhesion	path:hsa04510	KEGG	0.218918384050603	1
233	cAMP signaling pathway	path:hsa04024	KEGG	0.218918384050603	1
234	Epstein-Barr virus infection	path:hsa05169	KEGG	0.219895117607085	1
235	Proteoglycans in cancer	path:hsa05205	KEGG	0.220870706017143	1
236	Viral carcinogenesis	path:hsa05203	KEGG	0.220870706017143	1
237	Adaptive Immune System	R-HSA-1280218	Reactome	0.224946788036503	1
238	Rap1 signaling pathway	path:hsa04015	KEGG	0.225731514688151	1
239	Human immunodeficiency virus 1 infection	path:hsa05170	KEGG	0.231526956366867	1
240	Regulation of actin cytoskeleton	path:hsa04810	KEGG	0.232488900405213	1
241	PIP3 activates AKT signaling	R-HSA-1257604	Reactome	0.233449715489597	1
242	Phospholipid metabolism	R-HSA-1483257	Reactome	0.235367963742128	1
243	Human T-cell leukemia virus 1 infection	path:hsa05166	KEGG	0.238236899843497	1
244	Human cytomegalovirus infection	path:hsa05163	KEGG	0.243944523261941	1
245	Thermogenesis	path:hsa04714	KEGG	0.247727305266563	1
246	Ras signaling pathway	path:hsa04014	KEGG	0.250552739671295	1
247	TCR	Pathway_TCR	NetPath	0.261755293584379	1
248	Intracellular signaling by second messengers	R-HSA-9006925	Reactome	0.262681718313999	1
249	Diseases of signal transduction	R-HSA-5663202	Reactome	0.265454457308206	1
250	Infectious disease	R-HSA-5663205	Reactome	0.268217418609995	1
251	Signaling by Interleukins	R-HSA-449147	Reactome	0.270970634408008	1
252	Focal Adhesion-PI3K-Akt-mTOR-signaling pathway	WP3932	Wikipathways	0.313722586328368	1
253	Translation	R-HSA-72766	Reactome	0.318038104293117	1
254	Class I MHC mediated antigen processing & presentation	R-HSA-983169	Reactome	0.331677419322601	1
255	miR-targeted genes in epithelium - TarBase	WP2002	Wikipathways	0.340071674364261	1
256	Human papillomavirus infection	path:hsa05165	KEGG	0.345060675108225	1
257	PI3K-Akt Signaling Pathway	WP4172	Wikipathways	0.345060675108225	1
258	PI3K-Akt signaling pathway	path:hsa04151	KEGG	0.356564508682936	1
259	Axon guidance	R-HSA-422475	Reactome	0.35981635764929	1
260	miR-targeted genes in muscle cell - TarBase	WP2005	Wikipathways	0.393814231204975	1
261	Immune System	R-HSA-168256	Reactome	0.395367419892938	1
262	EGFR1	Pathway_EGFR1	NetPath	0.43483535611514	1
263	Cytokine Signaling in Immune system	R-HSA-1280215	Reactome	0.436996250936605	1
264	Neutrophil degranulation	R-HSA-6798695	Reactome	0.456098757191275	1
265	miR-targeted genes in lymphocytes - TarBase	WP2004	Wikipathways	0.458876525910411	1
266	Pathways in cancer	path:hsa05200	KEGG	0.483947891446575	1
267	Developmental Biology	R-HSA-1266738	Reactome	0.542241157858945	1
268	Innate Immune System	R-HSA-168249	Reactome	0.745656612928273	1
269	GPCR downstream signalling	R-HSA-388396	Reactome	0.779524841433922	1
270	Signaling by GPCR	R-HSA-372790	Reactome	0.797600170044009	1
271	Signal Transduction	R-HSA-162582	Reactome	0.973360820962403	1
272	Rosiglitazone Pharmacokinetic Pathway	PA165816969	PharmGKB	1	1
273	spermine biosynthesis	ARGSPECAT-PWY	HumanCyc	1	1
274	Plasma lipoprotein assembly, remodeling, and clearance	WP4129	Wikipathways	1	1
275	Signaling by Overexpressed Wild-Type EGFR in Cancer	R-HSA-5638302	Reactome	1	1
276	Carbamazepine Pathway, Pharmacokinetics	PA165817070	PharmGKB	1	1
277	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	WP4132	Wikipathways	1	1
278	Alanine, aspartate and glutamate metabolism	path:hsa00250	KEGG	1	1
279	Folate biosynthesis	path:hsa00790	KEGG	1	1
280	Complement and coagulation cascades	path:hsa04610	KEGG	1	1
281	Citrate cycle (TCA cycle)	path:hsa00020	KEGG	1	1
282	Antigen processing and presentation	path:hsa04612	KEGG	1	1
283	Primary immunodeficiency	path:hsa05340	KEGG	1	1
284	Tryptophan metabolism	path:hsa00380	KEGG	1	1
285	Prion diseases	path:hsa05020	KEGG	1	1
286	Fanconi anemia pathway	path:hsa03460	KEGG	1	1
287	Glycosphingolipid biosynthesis - ganglio series	path:hsa00604	KEGG	1	1
288	Cell adhesion molecules (CAMs)	path:hsa04514	KEGG	1	1
289	ECM-receptor interaction	path:hsa04512	KEGG	1	1
290	Doxorubicin Pathway (Cardiomyocyte Cell), Pharmacodynamics	PA165292164	PharmGKB	1	1
291	MET interacts with TNS proteins	R-HSA-8875513	Reactome	1	1
292	Protein export	path:hsa03060	KEGG	1	1
293	Pyruvate metabolism	path:hsa00620	KEGG	1	1
294	Parathyroid hormone synthesis, secretion and action	path:hsa04928	KEGG	1	1
295	Cortisol synthesis and secretion	path:hsa04927	KEGG	1	1
296	Aldosterone synthesis and secretion	path:hsa04925	KEGG	1	1
297	Nucleotide excision repair	path:hsa03420	KEGG	1	1
298	Retinol metabolism	path:hsa00830	KEGG	1	1
299	Oxytocin signaling pathway	path:hsa04921	KEGG	1	1
300	Adipocytokine signaling pathway	path:hsa04920	KEGG	1	1
301	Circadian rhythm	path:hsa04710	KEGG	1	1
302	TGF-beta signaling pathway	path:hsa04350	KEGG	1	1
303	Arginine and proline metabolism	path:hsa00330	KEGG	1	1
304	Ubiquinone and other terpenoid-quinone biosynthesis	path:hsa00130	KEGG	1	1
305	Pertussis	path:hsa05133	KEGG	1	1
306	Salmonella infection	path:hsa05132	KEGG	1	1
307	Pyrimidine metabolism	path:hsa00240	KEGG	1	1
308	Glycolysis / Gluconeogenesis	path:hsa00010	KEGG	1	1
309	Fructose and mannose metabolism	path:hsa00051	KEGG	1	1
310	Legionellosis	path:hsa05134	KEGG	1	1
311	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	path:hsa00563	KEGG	1	1
312	Glycerolipid metabolism	path:hsa00561	KEGG	1	1
313	Ether lipid metabolism	path:hsa00565	KEGG	1	1
314	Glycerophospholipid metabolism	path:hsa00564	KEGG	1	1
315	Synaptic vesicle cycle	path:hsa04721	KEGG	1	1
316	Long-term potentiation	path:hsa04720	KEGG	1	1
317	GABAergic synapse	path:hsa04727	KEGG	1	1
318	Glutathione metabolism	path:hsa00480	KEGG	1	1
319	27-Hydroxylase Deficiency	SMP00720	SMPDB	1	1
320	Serotonergic synapse	path:hsa04726	KEGG	1	1
321	Dopaminergic synapse	path:hsa04728	KEGG	1	1
322	Adherens junction	path:hsa04520	KEGG	1	1
323	Allograft rejection	path:hsa05330	KEGG	1	1
324	Graft-versus-host disease	path:hsa05332	KEGG	1	1
325	Cardiac muscle contraction	path:hsa04260	KEGG	1	1
326	Glutamatergic synapse	path:hsa04724	KEGG	1	1
327	Cushing syndrome	path:hsa04934	KEGG	1	1
328	Bladder cancer	path:hsa05219	KEGG	1	1
329	Butanoate metabolism	path:hsa00650	KEGG	1	1
330	Steroid hormone biosynthesis	path:hsa00140	KEGG	1	1
331	Cell cycle	path:hsa04110	KEGG	1	1
332	Oocyte meiosis	path:hsa04114	KEGG	1	1
333	beta-Alanine metabolism	path:hsa00410	KEGG	1	1
334	Dilated cardiomyopathy (DCM)	path:hsa05414	KEGG	1	1
335	Viral myocarditis	path:hsa05416	KEGG	1	1
336	Renin-angiotensin system	path:hsa04614	KEGG	1	1
337	Phenylalanine metabolism	path:hsa00360	KEGG	1	1
338	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	path:hsa05412	KEGG	1	1
339	Endocytosis	path:hsa04144	KEGG	1	1
340	Thyroid hormone synthesis	path:hsa04918	KEGG	1	1
341	D-Glutamine and D-glutamate metabolism	path:hsa00471	KEGG	1	1
342	D-Arginine and D-ornithine metabolism	path:hsa00472	KEGG	1	1
343	Long-term depression	path:hsa04730	KEGG	1	1
344	Tight junction	path:hsa04530	KEGG	1	1
345	Apoptosis - multiple species	path:hsa04215	KEGG	1	1
346	Systemic lupus erythematosus	path:hsa05322	KEGG	1	1
347	Autoimmune thyroid disease	path:hsa05320	KEGG	1	1
348	Inflammatory bowel disease (IBD)	path:hsa05321	KEGG	1	1
349	Mannose type O-glycan biosynthesis	path:hsa00515	KEGG	1	1
350	proline degradation	PROUT-PWY	HumanCyc	1	1
351	Protein digestion and absorption	path:hsa04974	KEGG	1	1
352	Ribosome biogenesis in eukaryotes	path:hsa03008	KEGG	1	1
353	Fat digestion and absorption	path:hsa04975	KEGG	1	1
354	Nicotinate and nicotinamide metabolism	path:hsa00760	KEGG	1	1
355	GnRH signaling pathway	path:hsa04912	KEGG	1	1
356	Bile secretion	path:hsa04976	KEGG	1	1
357	Lysine degradation	path:hsa00310	KEGG	1	1
358	Vitamin digestion and absorption	path:hsa04977	KEGG	1	1
359	Sulfur relay system	path:hsa04122	KEGG	1	1
360	Propanoate metabolism	path:hsa00640	KEGG	1	1
361	Ubiquitin mediated proteolysis	path:hsa04120	KEGG	1	1
362	Phenylalanine, tyrosine and tryptophan biosynthesis	path:hsa00400	KEGG	1	1
363	Type I diabetes mellitus	path:hsa04940	KEGG	1	1
364	Phagosome	path:hsa04145	KEGG	1	1
365	Starch and sucrose metabolism	path:hsa00500	KEGG	1	1
366	Peroxisome	path:hsa04146	KEGG	1	1
367	Other glycan degradation	path:hsa00511	KEGG	1	1
368	Base excision repair	path:hsa03410	KEGG	1	1
