pathway	external_id	source	pvalue	fdr
139	Hydroflumethiazide Action Pathway	SMP00108	SMPDB	0.0568552452930167	1
140	Chlorothiazide Action Pathway	SMP00078	SMPDB	0.0568552452930167	1
141	Lysosome Vesicle Biogenesis	R-HSA-432720	Reactome	0.0601997276105788	1
142	Ras signaling pathway	path:hsa04014	KEGG	0.0628174452934049	1
143	Vitamin A Deficiency	SMP00336	SMPDB	0.0635328639673413	1
144	Retinol Metabolism	SMP00074	SMPDB	0.0635328639673413	1
145	Ferroptosis	path:hsa04216	KEGG	0.0685113751781858	1
146	Ferroptosis	WP4313	Wikipathways	0.0685113751781858	1
147	Binding and Uptake of Ligands by Scavenger Receptors	R-HSA-2173782	Reactome	0.0701652456715396	1
148	tRNA modification in the nucleus and cytosol	R-HSA-6782315	Reactome	0.0718163071514711	1
149	Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding	R-HSA-6814122	Reactome	0.0734645641724346	1
150	Nucleosome assembly	R-HSA-774815	Reactome	0.0734645641724346	1
151	Deposition of new CENPA-containing nucleosomes at the centromere	R-HSA-606279	Reactome	0.0734645641724346	1
152	Morphine Action Pathway	SMP00406	SMPDB	0.0751100212818494	1
153	GPCRs, Class A Rhodopsin-like	WP455	Wikipathways	0.0771427301845995	1
154	Metabolism of carbohydrates	R-HSA-71387	Reactome	0.0781668019352408	1
155	XBP1(S) activates chaperone genes	WP3472	Wikipathways	0.0800296385097228	1
156	Membrane Trafficking	R-HSA-199991	Reactome	0.0818028234633061	1
157	Platelet Aggregation Inhibitor Pathway, Pharmacodynamics	PA154444041	PharmGKB	0.0832954668243699	1
158	Chondroitin sulfate/dermatan sulfate metabolism	R-HSA-1793185	Reactome	0.0849242195677491	1
159	Mineral absorption	path:hsa04978	KEGG	0.0865502040354514	1
160	Heparan sulfate/heparin (HS-GAG) metabolism	R-HSA-1638091	Reactome	0.0914115926650414	1
161	Vesicle-mediated transport	R-HSA-5653656	Reactome	0.0947147397336695	1
162	MAPK signaling pathway	path:hsa04010	KEGG	0.0951272436997024	1
163	Iron uptake and transport	R-HSA-917937	Reactome	0.0978549600051263	1
164	Validated nuclear estrogen receptor alpha network	era_genomic_pathway	PID	0.107438123228312	1
165	Endothelins	endothelinpathway	PID	0.107438123228312	1
166	Collagen biosynthesis and modifying enzymes	R-HSA-1650814	Reactome	0.113772719309014	1
167	M Phase	R-HSA-68886	Reactome	0.120008066224175	1
168	Validated targets of C-MYC transcriptional repression	myc_represspathway	PID	0.123194045945328	1
169	Methionine and cysteine metabolism	Methionine and cysteine metabolism	EHMN	0.129421624832514	1
170	Recruitment of NuMA to mitotic centrosomes	R-HSA-380320	Reactome	0.130971896017776	1
171	Recruitment of mitotic centrosome proteins and complexes	R-HSA-380270	Reactome	0.132519526400401	1
172	Centrosome maturation	R-HSA-380287	Reactome	0.132519526400401	1
173	Phenytoin (Antiarrhythmic) Action Pathway	SMP00327	SMPDB	0.135606881928365	1
174	Fc gamma R-mediated phagocytosis	path:hsa04666	KEGG	0.147851527547461	1
175	Collagen formation	R-HSA-1474290	Reactome	0.150886664880509	1
176	Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	R-HSA-141444	Reactome	0.156925947260173	1
177	Amplification of signal from the kinetochores	R-HSA-141424	Reactome	0.156925947260173	1
178	Chaperonin-mediated protein folding	R-HSA-390466	Reactome	0.158429335631472	1
179	Stimuli-sensing channels	R-HSA-2672351	Reactome	0.16590789319432	1
180	tRNA processing	R-HSA-72306	Reactome	0.167395956990203	1
181	Reproduction	R-HSA-1474165	Reactome	0.167395956990203	1
182	Protein folding	R-HSA-391251	Reactome	0.167395956990203	1
183	Insulin resistance	path:hsa04931	KEGG	0.173322857965309	1
184	Resolution of Sister Chromatid Cohesion	R-HSA-2500257	Reactome	0.176271153693826	1
185	Chromosome Maintenance	R-HSA-73886	Reactome	0.179209390108322	1
186	Mitotic Spindle Checkpoint	R-HSA-69618	Reactome	0.18213759997527	1
187	Glycosaminoglycan metabolism	R-HSA-1630316	Reactome	0.190862396432369	1
188	RHO GTPases Activate Formins	R-HSA-5663220	Reactome	0.196629390823534	1
189	Separation of Sister Chromatids	R-HSA-2467813	Reactome	0.2052062217645	1
190	Cell Cycle, Mitotic	R-HSA-69278	Reactome	0.207995286848691	1
191	Neutrophil degranulation	R-HSA-6798695	Reactome	0.211264020083375	1
192	G2/M Transition	R-HSA-69275	Reactome	0.216505836789372	1
193	Mitotic G2-G2/M phases	R-HSA-453274	Reactome	0.219306637436373	1
194	Mitotic Anaphase	R-HSA-68882	Reactome	0.220703443919374	1
195	Mitotic Metaphase and Anaphase	R-HSA-2555396	Reactome	0.222097859726893	1
196	NRF2 pathway	WP2884	Wikipathways	0.22348988876496	1
197	HATs acetylate histones	R-HSA-3214847	Reactome	0.22348988876496	1
198	Non-alcoholic fatty liver disease (NAFLD)	path:hsa04932	KEGG	0.233167589318961	1
199	Calcium Regulation in the Cardiac Cell	WP536	Wikipathways	0.233167589318961	1
200	Myometrial Relaxation and Contraction Pathways	WP289	Wikipathways	0.241370836459037	1
201	Nonalcoholic fatty liver disease	WP4396	Wikipathways	0.241370836459037	1
202	Regulation of TP53 Activity	R-HSA-5633007	Reactome	0.250835209701623	1
203	Cell Cycle	R-HSA-1640170	Reactome	0.262862537634369	1
204	Ion channel transport	R-HSA-983712	Reactome	0.273352211797335	1
205	Calcium signaling pathway	path:hsa04020	KEGG	0.281143700331393	1
206	Cellular Senescence	R-HSA-2559583	Reactome	0.285009414487807	1
207	Human immunodeficiency virus 1 infection	path:hsa05170	KEGG	0.315227271760181	1
208	G alpha (q) signalling events	R-HSA-416476	Reactome	0.316459455514642	1
209	Metabolism of lipids	R-HSA-556833	Reactome	0.326779727266672	1
210	Transport of small molecules	R-HSA-382551	Reactome	0.330091039437735	1
211	MAPK Signaling Pathway	WP382	Wikipathways	0.355952262967804	1
212	Cell Cycle Checkpoints	R-HSA-69620	Reactome	0.359432231462044	1
213	GPCR signaling-G alpha i	None	INOH	0.374305348237524	1
214	GPCR signaling-pertussis toxin	None	INOH	0.374305348237524	1
215	GPCR signaling-cholera toxin	None	INOH	0.383293236190319	1
216	Chromatin modifying enzymes	R-HSA-3247509	Reactome	0.385520836347688	1
217	GPCR signaling-G alpha s Epac and ERK	None	INOH	0.385520836347688	1
218	Chromatin organization	R-HSA-4839726	Reactome	0.385520836347688	1
219	GPCR signaling-G alpha q	None	INOH	0.387740738843028	1
220	Neuroactive ligand-receptor interaction	path:hsa04080	KEGG	0.391056214999092	1
221	GPCR signaling-G alpha s PKA and ERK	None	INOH	0.399813737686515	1
222	Extracellular matrix organization	R-HSA-1474244	Reactome	0.409521939933522	1
223	RHO GTPase Effectors	R-HSA-195258	Reactome	0.415910430468079	1
224	Nuclear Receptors Meta-Pathway	WP2882	Wikipathways	0.43262480686641	1
225	Class A/1 (Rhodopsin-like receptors)	R-HSA-373076	Reactome	0.446873707533467	1
226	Cellular responses to stress	R-HSA-2262752	Reactome	0.460779948747699	1
227	Metabolism	R-HSA-1430728	Reactome	0.465005167261973	1
228	Transcriptional Regulation by TP53	R-HSA-3700989	Reactome	0.486660436794568	1
229	G alpha (i) signalling events	R-HSA-418594	Reactome	0.512242536008147	1
230	Cellular responses to external stimuli	R-HSA-8953897	Reactome	0.524571747229346	1
231	Signaling by Rho GTPases	R-HSA-194315	Reactome	0.539142394579378	1
232	GPCR ligand binding	R-HSA-500792	Reactome	0.567807352694282	1
233	Innate Immune System	R-HSA-168249	Reactome	0.573052868393762	1
234	GPCR downstream signalling	R-HSA-388396	Reactome	0.626761844862743	1
235	Metabolism of RNA	R-HSA-8953854	Reactome	0.653050120377	1
236	Signaling by GPCR	R-HSA-372790	Reactome	0.656314661877658	1
237	Immune System	R-HSA-168256	Reactome	0.854245232970625	1
238	Generic Transcription Pathway	R-HSA-212436	Reactome	0.869228162370174	1
239	Signal Transduction	R-HSA-162582	Reactome	0.87335995059539	1
240	RNA Polymerase II Transcription	R-HSA-73857	Reactome	0.898259476063439	1
241	Gene expression (Transcription)	R-HSA-74160	Reactome	0.922150710733412	1
242	Metabolism of proteins	R-HSA-392499	Reactome	0.978671722061369	1
243	Rosiglitazone Pharmacokinetic Pathway	PA165816969	PharmGKB	1	1
244	spermine biosynthesis	ARGSPECAT-PWY	HumanCyc	1	1
245	Plasma lipoprotein assembly, remodeling, and clearance	WP4129	Wikipathways	1	1
246	Signaling by Overexpressed Wild-Type EGFR in Cancer	R-HSA-5638302	Reactome	1	1
247	Carbamazepine Pathway, Pharmacokinetics	PA165817070	PharmGKB	1	1
248	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	WP4132	Wikipathways	1	1
249	PI3K-Akt signaling pathway	path:hsa04151	KEGG	1	1
250	Alanine, aspartate and glutamate metabolism	path:hsa00250	KEGG	1	1
251	Folate biosynthesis	path:hsa00790	KEGG	1	1
252	Complement and coagulation cascades	path:hsa04610	KEGG	1	1
253	Citrate cycle (TCA cycle)	path:hsa00020	KEGG	1	1
254	Antigen processing and presentation	path:hsa04612	KEGG	1	1
255	Primary immunodeficiency	path:hsa05340	KEGG	1	1
256	Tryptophan metabolism	path:hsa00380	KEGG	1	1
257	Prion diseases	path:hsa05020	KEGG	1	1
258	Fanconi anemia pathway	path:hsa03460	KEGG	1	1
259	Glycosphingolipid biosynthesis - ganglio series	path:hsa00604	KEGG	1	1
260	Non-small cell lung cancer	path:hsa05223	KEGG	1	1
261	Cell adhesion molecules (CAMs)	path:hsa04514	KEGG	1	1
262	Chronic myeloid leukemia	path:hsa05220	KEGG	1	1
263	ECM-receptor interaction	path:hsa04512	KEGG	1	1
264	Gastric cancer	path:hsa05226	KEGG	1	1
265	Doxorubicin Pathway (Cardiomyocyte Cell), Pharmacodynamics	PA165292164	PharmGKB	1	1
266	MET interacts with TNS proteins	R-HSA-8875513	Reactome	1	1
267	Focal adhesion	path:hsa04510	KEGG	1	1
268	Protein export	path:hsa03060	KEGG	1	1
269	Pyruvate metabolism	path:hsa00620	KEGG	1	1
270	mTOR signaling pathway	path:hsa04150	KEGG	1	1
271	Parathyroid hormone synthesis, secretion and action	path:hsa04928	KEGG	1	1
272	Cortisol synthesis and secretion	path:hsa04927	KEGG	1	1
273	Relaxin signaling pathway	path:hsa04926	KEGG	1	1
274	Aldosterone synthesis and secretion	path:hsa04925	KEGG	1	1
275	Nucleotide excision repair	path:hsa03420	KEGG	1	1
276	Regulation of lipolysis in adipocytes	path:hsa04923	KEGG	1	1
277	Retinol metabolism	path:hsa00830	KEGG	1	1
278	Adipocytokine signaling pathway	path:hsa04920	KEGG	1	1
279	T cell receptor signaling pathway	path:hsa04660	KEGG	1	1
280	Circadian rhythm	path:hsa04710	KEGG	1	1
281	B cell receptor signaling pathway	path:hsa04662	KEGG	1	1
282	Kaposi sarcoma-associated herpesvirus infection	path:hsa05167	KEGG	1	1
283	TGF-beta signaling pathway	path:hsa04350	KEGG	1	1
284	Arginine and proline metabolism	path:hsa00330	KEGG	1	1
285	Ubiquinone and other terpenoid-quinone biosynthesis	path:hsa00130	KEGG	1	1
286	Pertussis	path:hsa05133	KEGG	1	1
287	Salmonella infection	path:hsa05132	KEGG	1	1
288	Pyrimidine metabolism	path:hsa00240	KEGG	1	1
289	Glycolysis / Gluconeogenesis	path:hsa00010	KEGG	1	1
290	Fructose and mannose metabolism	path:hsa00051	KEGG	1	1
291	Renal cell carcinoma	path:hsa05211	KEGG	1	1
292	Legionellosis	path:hsa05134	KEGG	1	1
293	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	path:hsa00563	KEGG	1	1
294	Inositol phosphate metabolism	path:hsa00562	KEGG	1	1
295	Glycerolipid metabolism	path:hsa00561	KEGG	1	1
296	Synaptic vesicle cycle	path:hsa04721	KEGG	1	1
297	Long-term potentiation	path:hsa04720	KEGG	1	1
298	Retrograde endocannabinoid signaling	path:hsa04723	KEGG	1	1
299	Neurotrophin signaling pathway	path:hsa04722	KEGG	1	1
300	Central carbon metabolism in cancer	path:hsa05230	KEGG	1	1
301	GABAergic synapse	path:hsa04727	KEGG	1	1
302	Glutathione metabolism	path:hsa00480	KEGG	1	1
303	27-Hydroxylase Deficiency	SMP00720	SMPDB	1	1
304	Dopaminergic synapse	path:hsa04728	KEGG	1	1
305	Adherens junction	path:hsa04520	KEGG	1	1
306	Melanoma	path:hsa05218	KEGG	1	1
307	Allograft rejection	path:hsa05330	KEGG	1	1
308	Graft-versus-host disease	path:hsa05332	KEGG	1	1
309	Cardiac muscle contraction	path:hsa04260	KEGG	1	1
310	Type II diabetes mellitus	path:hsa04930	KEGG	1	1
311	AGE-RAGE signaling pathway in diabetic complications	path:hsa04933	KEGG	1	1
312	Cushing syndrome	path:hsa04934	KEGG	1	1
313	Bladder cancer	path:hsa05219	KEGG	1	1
314	Butanoate metabolism	path:hsa00650	KEGG	1	1
315	Steroid hormone biosynthesis	path:hsa00140	KEGG	1	1
316	Cell cycle	path:hsa04110	KEGG	1	1
317	beta-Alanine metabolism	path:hsa00410	KEGG	1	1
318	Dilated cardiomyopathy (DCM)	path:hsa05414	KEGG	1	1
319	HIF-1 signaling pathway	path:hsa04066	KEGG	1	1
320	Viral myocarditis	path:hsa05416	KEGG	1	1
321	JAK-STAT signaling pathway	path:hsa04630	KEGG	1	1
322	Renin-angiotensin system	path:hsa04614	KEGG	1	1
323	Phenylalanine metabolism	path:hsa00360	KEGG	1	1
324	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	path:hsa05412	KEGG	1	1
325	Endocytosis	path:hsa04144	KEGG	1	1
326	Thyroid hormone synthesis	path:hsa04918	KEGG	1	1
327	D-Glutamine and D-glutamate metabolism	path:hsa00471	KEGG	1	1
328	Longevity regulating pathway - multiple species	path:hsa04213	KEGG	1	1
329	D-Arginine and D-ornithine metabolism	path:hsa00472	KEGG	1	1
330	Tight junction	path:hsa04530	KEGG	1	1
331	Small cell lung cancer	path:hsa05222	KEGG	1	1
332	Apoptosis - multiple species	path:hsa04215	KEGG	1	1
333	Influenza A	path:hsa05164	KEGG	1	1
334	Systemic lupus erythematosus	path:hsa05322	KEGG	1	1
335	Acute myeloid leukemia	path:hsa05221	KEGG	1	1
336	Autoimmune thyroid disease	path:hsa05320	KEGG	1	1
337	Inflammatory bowel disease (IBD)	path:hsa05321	KEGG	1	1
338	Mannose type O-glycan biosynthesis	path:hsa00515	KEGG	1	1
339	proline degradation	PROUT-PWY	HumanCyc	1	1
340	Protein digestion and absorption	path:hsa04974	KEGG	1	1
341	Ribosome biogenesis in eukaryotes	path:hsa03008	KEGG	1	1
342	Fat digestion and absorption	path:hsa04975	KEGG	1	1
343	Nicotinate and nicotinamide metabolism	path:hsa00760	KEGG	1	1
344	Bile secretion	path:hsa04976	KEGG	1	1
345	Lysine degradation	path:hsa00310	KEGG	1	1
346	Vitamin digestion and absorption	path:hsa04977	KEGG	1	1
347	Sulfur relay system	path:hsa04122	KEGG	1	1
348	Propanoate metabolism	path:hsa00640	KEGG	1	1
349	Ubiquitin mediated proteolysis	path:hsa04120	KEGG	1	1
350	Phenylalanine, tyrosine and tryptophan biosynthesis	path:hsa00400	KEGG	1	1
351	Breast cancer	path:hsa05224	KEGG	1	1
352	Type I diabetes mellitus	path:hsa04940	KEGG	1	1
353	ErbB signaling pathway	path:hsa04012	KEGG	1	1
354	Phagosome	path:hsa04145	KEGG	1	1
355	Starch and sucrose metabolism	path:hsa00500	KEGG	1	1
356	Peroxisome	path:hsa04146	KEGG	1	1
357	Protein processing in endoplasmic reticulum	path:hsa04141	KEGG	1	1
358	Autophagy - animal	path:hsa04140	KEGG	1	1
359	Alzheimer disease	path:hsa05010	KEGG	1	1
360	Base excision repair	path:hsa03410	KEGG	1	1
361	Carbohydrate digestion and absorption	path:hsa04973	KEGG	1	1
362	Amyotrophic lateral sclerosis (ALS)	path:hsa05014	KEGG	1	1
363	Vasopressin-regulated water reabsorption	path:hsa04962	KEGG	1	1
364	Huntington disease	path:hsa05016	KEGG	1	1
