pathway	external_id	source	pvalue	fdr
23	Classical antibody-mediated complement activation	R-HSA-173623	Reactome	0.000720559539230887	0.14379862108999
24	Allograft Rejection	WP2328	Wikipathways	0.000768777449986826	0.145712078764746
25	Human Complement System	WP2806	Wikipathways	0.000793638773228462	0.145712078764746
26	Creation of C4 and C2 activators	R-HSA-166786	Reactome	0.000925635693952607	0.163410301355479
27	ER-Phagosome pathway	R-HSA-1236974	Reactome	0.0010342089145075	0.175815515466275
28	Initial triggering of complement	R-HSA-166663	Reactome	0.00116447488095237	0.190890703698978
29	Endogenous TLR signaling	toll_endogenous_pathway	PID	0.00121482731600947	0.192277840706326
30	GPVI-mediated activation cascade	R-HSA-114604	Reactome	0.00195672026380997	0.292529545673974
31	Osteoclast differentiation	path:hsa04380	KEGG	0.00201141497271773	0.292529545673974
32	IL8- and CXCR2-mediated signaling events	il8cxcr2_pathway	PID	0.00207646265842638	0.292529545673974
33	Regulation of Complement cascade	R-HSA-977606	Reactome	0.00210315359634883	0.292529545673974
34	toll-like receptor pathway	tollpathway	BioCarta	0.00219960514572943	0.294493856282708
35	Systemic lupus erythematosus	path:hsa05322	KEGG	0.00224559585400758	0.294493856282708
36	roles of  arrestin dependent recruitment of src kinases in gpcr signaling	barrestinsrcpathway	BioCarta	0.00232613470402929	0.296582174763735
37	Complement cascade	R-HSA-166658	Reactome	0.00265440340848321	0.329289503917242
38	Interleukin-3, 5 and GM-CSF signaling	R-HSA-512988	Reactome	0.00345875465299596	0.417781154138196
39	Transfer of LPS from LBP carrier to CD14	R-HSA-166020	Reactome	0.0039979970034183	0.46701949458238
40	Chemokine signaling pathway	WP3929	Wikipathways	0.00421793267041142	0.46701949458238
41	Hematopoietic Stem Cell Differentiation	WP2849	Wikipathways	0.00427338099617864	0.46701949458238
42	Antigen processing-Cross presentation	R-HSA-1236975	Reactome	0.00427338099617864	0.46701949458238
43	Tuberculosis	path:hsa05152	KEGG	0.0052122772448304	0.556380291948176
44	Legionellosis	path:hsa05134	KEGG	0.00535667524989526	0.558798622659528
45	Uric Acid-Lowering Drugs Pathway, Pharmacodynamics	PA165980774	PharmGKB	0.00599122761286353	0.597820320500947
46	RUNX3 regulates RUNX1-mediated transcription	R-HSA-8951911	Reactome	0.00599122761286353	0.597820320500947
47	Chemokine signaling pathway	path:hsa04062	KEGG	0.00615560793143206	0.601154051176024
48	IL4	Pathway_IL4	NetPath	0.00697611361109555	0.667090864061012
49	IL4-mediated signaling events	il4_2pathway	PID	0.00741157973321041	0.69115201807866
50	Fc epsilon RI signaling pathway	path:hsa04664	KEGG	0.00785909534661366	0.69115201807866
51	Ion influx/efflux at host-pathogen interface	R-HSA-6803544	Reactome	0.00798062243097364	0.69115201807866
52	pyrimidine deoxyribonucleosides degradation	PWY-7181	HumanCyc	0.00798062243097364	0.69115201807866
53	Intestinal hexose absorption	R-HSA-8981373	Reactome	0.00798062243097364	0.69115201807866
54	B cell receptor signaling pathway	path:hsa04662	KEGG	0.00855275248885932	0.713766071342987
55	KitReceptor	Pathway_KitReceptor	NetPath	0.00855275248885932	0.713766071342987
56	Validated targets of C-MYC transcriptional repression	myc_represspathway	PID	0.00951891360441472	0.726108022539541
57	Capecitabine Action Pathway	SMP00469	SMPDB	0.00996618854466036	0.726108022539541
58	Capecitabine Metabolism Pathway	SMP00607	SMPDB	0.00996618854466036	0.726108022539541
59	Interleukin-9 signaling	R-HSA-8985947	Reactome	0.00996618854466036	0.726108022539541
60	hiv-1 defeats host-mediated resistance by cem15	vifpathway	BioCarta	0.00996618854466036	0.726108022539541
61	Intestinal absorption	R-HSA-8963676	Reactome	0.00996618854466036	0.726108022539541
62	RUNX1 regulates transcription of genes involved in interleukin signaling	R-HSA-8939247	Reactome	0.00996618854466036	0.726108022539541
63	RUNX1 regulates expression of components of tight junctions	R-HSA-8935964	Reactome	0.00996618854466036	0.726108022539541
64	RUNX1 regulates transcription of genes involved in BCR signaling	R-HSA-8939245	Reactome	0.0119479330282882	0.818522576117059
65	RUNX1 regulates transcription of genes involved in differentiation of myeloid cells	R-HSA-8939246	Reactome	0.0119479330282882	0.818522576117059
66	RUNX1 regulates estrogen receptor mediated transcription	R-HSA-8931987	Reactome	0.0119479330282882	0.818522576117059
67	RUNX1 regulates transcription of genes involved in WNT signaling	R-HSA-8939256	Reactome	0.0119479330282882	0.818522576117059
68	Transport of bile salts and organic acids, metal ions and amine compounds	R-HSA-425366	Reactome	0.0126933868230489	0.844386166924556
69	RUNX1 regulates transcription of genes involved in differentiation of HSCs	R-HSA-8939236	Reactome	0.0126933868230489	0.844386166924556
70	Fc gamma R-mediated phagocytosis	path:hsa04666	KEGG	0.0138410866015553	0.851496121488799
71	Interferon gamma signaling	WP1836	Wikipathways	0.0139258629436919	0.851496121488799
72	Hfe effect on hepcidin production	WP3924	Wikipathways	0.0139258629436919	0.851496121488799
73	IL-2 signaling	None	INOH	0.0139258629436919	0.851496121488799
74	Platelet activation, signaling and aggregation	R-HSA-76002	Reactome	0.0146562930358376	0.851496121488799
75	NF-kappa B signaling pathway	path:hsa04064	KEGG	0.0150323502114907	0.851496121488799
76	Amoebiasis	path:hsa05146	KEGG	0.0153368893049207	0.851496121488799
77	Dual hijack model of Vif in HIV infection	WP3300	Wikipathways	0.0158999853402009	0.851496121488799
78	Interleukin-15 signaling	R-HSA-8983432	Reactome	0.0158999853402009	0.851496121488799
79	stat3 signaling pathway	stat3pathway	BioCarta	0.0158999853402009	0.851496121488799
80	Nef and signal transduction	R-HSA-164944	Reactome	0.0158999853402009	0.851496121488799
81	IL-4 signaling	None	INOH	0.0158999853402009	0.851496121488799
82	RUNX1 regulates transcription of genes involved in differentiation of keratinocytes	R-HSA-8939242	Reactome	0.0158999853402009	0.851496121488799
83	MyD88:Mal cascade initiated on plasma membrane	R-HSA-166058	Reactome	0.0159539578318163	0.851496121488799
84	Toll Like Receptor TLR1:TLR2 Cascade	R-HSA-168179	Reactome	0.0159539578318163	0.851496121488799
85	Toll Like Receptor TLR6:TLR2 Cascade	R-HSA-168188	Reactome	0.0159539578318163	0.851496121488799
86	Toll Like Receptor 2 (TLR2) Cascade	R-HSA-181438	Reactome	0.0159539578318163	0.851496121488799
87	Antimicrobial peptides	R-HSA-6803157	Reactome	0.0168993715688843	0.891587534496311
88	Toll-like Receptor Signaling Pathway	WP75	Wikipathways	0.0175427271415578	0.911385669987625
89	Formyl peptide receptors bind formyl peptides and many other ligands	R-HSA-444473	Reactome	0.0178703072546593	0.911385669987625
90	TRIF-mediated programmed cell death	R-HSA-2562578	Reactome	0.0178703072546593	0.911385669987625
91	Toll-like receptor signaling pathway	path:hsa04620	KEGG	0.0181964451072574	0.917820692772655
92	Th17 cell differentiation	path:hsa04659	KEGG	0.0191962627223448	0.948448707453512
93	Pathways in cancer	path:hsa05200	KEGG	0.0195558203358135	0.948448707453512
94	RUNX3 regulates p14-ARF	R-HSA-8951936	Reactome	0.019836835711446	0.948448707453512
95	Organic cation transport	R-HSA-549127	Reactome	0.019836835711446	0.948448707453512
96	RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs)	R-HSA-8877330	Reactome	0.019836835711446	0.948448707453512
97	Pyrimidine salvage	R-HSA-73614	Reactome	0.0217995777224987	1
98	TRAF6-mediated induction of TAK1 complex within TLR4 complex	R-HSA-937072	Reactome	0.0217995777224987	1
99	Spinal Cord Injury	WP2431	Wikipathways	0.0226922750070854	1
100	Sphingolipid signaling pathway	path:hsa04071	KEGG	0.0230554221616639	1
101	Iron metabolism in placenta	WP2007	Wikipathways	0.0237585402873306	1
102	RalA downstream regulated genes	WP2290	Wikipathways	0.0237585402873306	1
103	Pyrimidine catabolism	R-HSA-73621	Reactome	0.0237585402873306	1
104	IL9	Pathway_IL9	NetPath	0.0237585402873306	1
105	Interleukin-2 signaling	R-HSA-9020558	Reactome	0.0237585402873306	1
106	Development of pulmonary dendritic cells and macrophage subsets	WP3892	Wikipathways	0.0257137303930558	1
107	Transcriptional regulation by RUNX3	WP4107	Wikipathways	0.0257137303930558	1
108	il 6 signaling pathway	il6pathway	BioCarta	0.0257137303930558	1
109	Platelet Adhesion to exposed collagen	R-HSA-75892	Reactome	0.0257137303930558	1
110	RHO GTPases Activate NADPH Oxidases	R-HSA-5668599	Reactome	0.0257137303930558	1
111	Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon	R-HSA-936964	Reactome	0.0257137303930558	1
112	Toll Like Receptor 4 (TLR4) Cascade	R-HSA-166016	Reactome	0.0264314636655637	1
113	Natural killer cell mediated cytotoxicity	path:hsa04650	KEGG	0.0275991011801051	1
114	il 2 signaling pathway	il2pathway	BioCarta	0.0276651550144086	1
115	Measles	path:hsa05162	KEGG	0.0279929249773661	1
116	Interleukin-4 and 13 signaling	R-HSA-6785807	Reactome	0.0296128211137637	1
117	il-7 signal transduction	il7pathway	BioCarta	0.0296128211137637	1
118	Organic cation/anion/zwitterion transport	R-HSA-549132	Reactome	0.0296128211137637	1
119	il 4 signaling pathway	il4pathway	BioCarta	0.0296128211137637	1
120	Ligand-dependent caspase activation	R-HSA-140534	Reactome	0.0315567356411571	1
121	NRF2 pathway	WP2884	Wikipathways	0.0324738783252738	1
122	Regulation of toll-like receptor signaling pathway	WP1449	Wikipathways	0.0328945177066757	1
123	Bisphosphonate Pathway, Pharmacodynamics	PA154423660	PharmGKB	0.0334969055343095	1
124	IL-9 Signaling Pathway	WP22	Wikipathways	0.0334969055343095	1
125	Simplified Depiction of MYD88 Distinct Input-Output Pathway	WP3877	Wikipathways	0.0334969055343095	1
126	Regulation of RUNX1 Expression and Activity	R-HSA-8934593	Reactome	0.0334969055343095	1
127	ncRNAs involved in STAT3 signaling in hepatocellular carcinoma	WP4337	Wikipathways	0.0354333377186443	1
128	Regulation of signaling by CBL	R-HSA-912631	Reactome	0.0354333377186443	1
129	Phagosome	path:hsa04145	KEGG	0.0363369878850406	1
130	Regulation of Actin Cytoskeleton	WP51	Wikipathways	0.0363369878850406	1
131	Transcriptional regulation by RUNX1	WP4105	Wikipathways	0.0373660391073091	1
132	Toll-Like Receptors Cascades	R-HSA-168898	Reactome	0.0376627396538891	1
133	Regulation of Apoptosis by Parathyroid Hormone-related Protein	WP3872	Wikipathways	0.0412202770889707	1
134	Fructose and mannose metabolism	Fructose and mannose metabolism	EHMN	0.0412202770889707	1
135	Pyrimidine Metabolism	SMP00046	SMPDB	0.0450596745397656	1
136	UMP Synthase Deiciency (Orotic Aciduria)	SMP00219	SMPDB	0.0450596745397656	1
137	MNGIE (Mitochondrial Neurogastrointestinal Encephalopathy)	SMP00202	SMPDB	0.0450596745397656	1
138	Beta Ureidopropionase Deficiency	SMP00172	SMPDB	0.0450596745397656	1
139	Dihydropyrimidinase Deficiency	SMP00178	SMPDB	0.0450596745397656	1
140	TLR ECSIT MEKK1 p38	None	INOH	0.0450596745397656	1
141	RANKL	Pathway_RANKL	NetPath	0.0450596745397656	1
142	Nucleotide salvage	R-HSA-8956321	Reactome	0.0450596745397656	1
143	Doxorubicin Pathway (Cardiomyocyte Cell), Pharmacodynamics	PA165292164	PharmGKB	0.0469738252191241	1
144	Fluoropyrimidine Pathway, Pharmacokinetics	PA150653776	PharmGKB	0.0469738252191241	1
145	IL1 and megakaryocytes in obesity	WP2865	Wikipathways	0.0469738252191241	1
146	Ephrin B reverse signaling	ephrinbrevpathway	PID	0.0469738252191241	1
147	IL-7 Signaling Pathway	WP205	Wikipathways	0.0488842863250842	1
148	IKK complex recruitment mediated by RIP1	R-HSA-937041	Reactome	0.0488842863250842	1
149	Interleukin-7 signaling	R-HSA-1266695	Reactome	0.0507910646854474	1
150	TLR ECSIT MEKK1 JNK	None	INOH	0.0507910646854474	1
151	Glypican 1 network	glypican_1pathway	PID	0.0507910646854474	1
152	Caspase activation via extrinsic apoptotic signalling pathway	R-HSA-5357769	Reactome	0.0507910646854474	1
153	Metal ion SLC transporters	R-HSA-425410	Reactome	0.0507910646854474	1
154	IL-7	Pathway_IL-7	NetPath	0.0526941671159055	1
155	Interleukin receptor SHC signaling	R-HSA-912526	Reactome	0.0526941671159055	1
156	Digestion and absorption	R-HSA-8963743	Reactome	0.0526941671159055	1
157	role of erbb2 in signal transduction and oncology	her2pathway	BioCarta	0.0545936004200613	1
158	IL8- and CXCR1-mediated signaling events	il8cxcr1_pathway	PID	0.0545936004200613	1
159	fc epsilon receptor i signaling in mast cells	fcer1pathway	BioCarta	0.0564893713894485	1
160	Dectin-2 family	R-HSA-5621480	Reactome	0.0564893713894485	1
161	nfkb activation by nontypeable hemophilus influenzae	nthipathway	BioCarta	0.0564893713894485	1
162	The role of Nef in HIV-1 replication and disease pathogenesis	R-HSA-164952	Reactome	0.0564893713894485	1
163	Transcriptional regulation by RUNX1	R-HSA-8878171	Reactome	0.058064664074811	1
164	Asthma	path:hsa05310	KEGG	0.0583814868035538	1
165	fmlp induced chemokine gene expression in hmc-1 cells	fmlppathway	BioCarta	0.0583814868035538	1
166	-arrestins in gpcr desensitization	barrestinpathway	BioCarta	0.0583814868035538	1
167	IL2 signaling events mediated by STAT5	il2_stat5pathway	PID	0.0583814868035538	1
168	Focal Adhesion	WP306	Wikipathways	0.0591158418423007	1
169	Epstein-Barr virus infection	path:hsa05169	KEGG	0.0601737390981477	1
170	Toll-like Receptor Signaling	WP3858	Wikipathways	0.0602699534298349	1
171	Regulation of p38-alpha and p38-beta	p38alphabetapathway	PID	0.0602699534298349	1
172	activation of camp-dependent protein kinase pka	gspathway	BioCarta	0.0602699534298349	1
173	amb2 Integrin signaling	amb2_neutrophils_pathway	PID	0.0602699534298349	1
174	Cytokine Signaling in Immune system	R-HSA-1280215	Reactome	0.0620978504098732	1
175	Alpha-synuclein signaling	alphasynuclein_pathway	PID	0.0621547780237425	1
176	ROS, RNS production in phagocytes	R-HSA-1222556	Reactome	0.0621547780237425	1
177	role of -arrestins in the activation and targeting of map kinases	barrmapkpathway	BioCarta	0.0621547780237425	1
178	Rap1 signaling pathway	path:hsa04015	KEGG	0.0633870921662798	1
179	Prion disease pathway	WP3995	Wikipathways	0.0640359673287403	1
180	EPHA forward signaling	epha_fwdpathway	PID	0.0640359673287403	1
181	Fluoropyrimidine Activity	WP1601	Wikipathways	0.0659135280763256	1
182	Alpha4 beta1 integrin signaling events	integrin_a4b1_pathway	PID	0.0659135280763256	1
183	Cargo concentration in the ER	R-HSA-5694530	Reactome	0.0659135280763256	1
184	CD40/CD40L signaling	cd40_pathway	PID	0.0659135280763256	1
185	Human immunodeficiency virus 1 infection	path:hsa05170	KEGG	0.0666585763148776	1
186	Photodynamic therapy-induced NF-kB survival signaling	WP3617	Wikipathways	0.067787466986049	1
187	HGF	None	INOH	0.067787466986049	1
188	Primary immunodeficiency	path:hsa05340	KEGG	0.0696577907655354	1
189	Photodynamic therapy-induced HIF-1 survival signaling	WP3614	Wikipathways	0.0696577907655354	1
190	Fibrin Complement Receptor 3 Signaling Pathway	WP4136	Wikipathways	0.0696577907655354	1
191	Human T-cell leukemia virus 1 infection	path:hsa05166	KEGG	0.0705464802984241	1
192	Type II interferon signaling (IFNG)	WP619	Wikipathways	0.0715245061105032	1
193	Nucleobase catabolism	R-HSA-8956319	Reactome	0.0715245061105032	1
194	IL2 signaling events mediated by PI3K	il2_pi3kpathway	PID	0.0715245061105032	1
195	Interleukin-10 signaling	WP4063	Wikipathways	0.0733876197047868	1
196	Signaling events mediated by TCPTP	tcptp_pathway	PID	0.0733876197047868	1
197	Interleukin-2 family signaling	R-HSA-451927	Reactome	0.0733876197047868	1
198	RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known	R-HSA-8939243	Reactome	0.0752471382203527	1
199	Bladder Cancer	WP2828	Wikipathways	0.0771030683173251	1
200	inactivation of gsk3 by akt causes accumulation of b-catenin in alveolar macrophages	gsk3pathway	BioCarta	0.0771030683173251	1
201	Bladder cancer	path:hsa05219	KEGG	0.0789554166439999	1
202	Fc Epsilon Receptor I Signaling in Mast Cells	SMP00358	SMPDB	0.0808041898368707	1
203	IL-2 Signaling Pathway	WP49	Wikipathways	0.0808041898368707	1
204	chrebp regulation by carbohydrates and camp	chrebppathway	BioCarta	0.0808041898368707	1
205	IL-6 signaling pathway	WP364	Wikipathways	0.0826493945206445	1
206	Carbohydrate digestion and absorption	path:hsa04973	KEGG	0.0844910373082643	1
207	FOXA1 transcription factor network	hnf3apathway	PID	0.0844910373082643	1
208	Urokinase-type plasminogen activator (uPA) and uPAR-mediated signaling	upa_upar_pathway	PID	0.0844910373082643	1
209	SLC-mediated transmembrane transport	R-HSA-425407	Reactome	0.0850184064302446	1
210	MAPK Signaling Pathway	WP382	Wikipathways	0.0862134580387544	1
211	Glycolysis and Gluconeogenesis	WP534	Wikipathways	0.0863291248009277	1
212	activation of csk by camp-dependent protein kinase inhibits signaling through the t cell receptor	cskpathway	BioCarta	0.0863291248009277	1
213	Beta defensins	R-HSA-1461957	Reactome	0.0863291248009277	1
214	Class I PI3K signaling events	pi3kcipathway	PID	0.0863291248009277	1
215	Thymic Stromal LymphoPoietin (TSLP) Signaling Pathway	WP2203	Wikipathways	0.0899946602475676	1
216	Validated transcriptional targets of deltaNp63 isoforms	deltanp63pathway	PID	0.0899946602475676	1
217	IL6-mediated signaling events	il6_7pathway	PID	0.0899946602475676	1
218	PCP/CE pathway	R-HSA-4086400	Reactome	0.0899946602475676	1
219	ion channels and their functional role in vascular endothelium	raccpathway	BioCarta	0.0899946602475676	1
220	Signaling by Interleukins	R-HSA-449147	Reactome	0.0910455277637832	1
221	IL5	Pathway_IL5	NetPath	0.0918221213453945	1
222	il-2 receptor beta chain in t cell activation	il2rbpathway	BioCarta	0.0918221213453945	1
223	G beta:gamma signalling through PI3Kgamma	R-HSA-392451	Reactome	0.0918221213453945	1
224	Malaria	path:hsa05144	KEGG	0.0936460534360031	1
225	IL-3 Signaling Pathway	WP286	Wikipathways	0.0936460534360031	1
226	JAK STAT MolecularVariation 2	None	INOH	0.0954664630621648	1
227	Transcriptional regulation by RUNX3	R-HSA-8878159	Reactome	0.0972833567550254	1
228	G-protein beta:gamma signalling	R-HSA-397795	Reactome	0.0972833567550254	1
229	Pyrimidine nucleotides nucleosides metabolism	None	INOH	0.0972833567550254	1
230	Signaling events mediated by PTP1B	ptp1bpathway	PID	0.100906622407413	1
231	IL-4 Signaling Pathway	WP395	Wikipathways	0.10271300737128	1
232	IL2-mediated signaling events	il2_1pathway	PID	0.10271300737128	1
233	Pathogenic Escherichia coli infection	path:hsa05130	KEGG	0.104515902410565	1
234	RANKL-RANK (Receptor activator of NFKB (ligand)) Signaling Pathway	WP2018	Wikipathways	0.104515902410565	1
235	CD4 T cell receptor signaling-JNK cascade	None	INOH	0.104515902410565	1
236	Defensins	R-HSA-1461973	Reactome	0.104515902410565	1
237	Pathogenic Escherichia coli infection	WP2272	Wikipathways	0.10631531399858	1
238	Thromboxane A2 receptor signaling	txa2pathway	PID	0.10631531399858	1
239	Viral myocarditis	path:hsa05416	KEGG	0.109903712656531	1
240	VEGF signaling pathway	path:hsa04370	KEGG	0.111692712615632	1
241	MET in type 1 papillary renal cell carcinoma	WP4205	Wikipathways	0.111692712615632	1
242	SHP2 signaling	shp2_pathway	PID	0.111692712615632	1
243	MHC class II antigen presentation	R-HSA-2132295	Reactome	0.111692712615632	1
244	TYROBP Causal Network	WP3945	Wikipathways	0.113478254901832	1
245	MAPK signaling pathway	path:hsa04010	KEGG	0.116995015998714	1
246	Leptin	Pathway_Leptin	NetPath	0.117038992107995	1
247	TLR JNK	None	INOH	0.117038992107995	1
248	Fc-epsilon receptor I signaling in mast cells	fcer1pathway	PID	0.117038992107995	1
249	TLR p38	None	INOH	0.118814199825687	1
250	Lung fibrosis	WP3624	Wikipathways	0.120585975465973	1
251	Regulation of retinoblastoma protein	rb_1pathway	PID	0.120585975465973	1
252	Inflammatory bowel disease (IBD)	path:hsa05321	KEGG	0.122354325399298	1
253	Oncostatin M Signaling Pathway	WP2374	Wikipathways	0.122354325399298	1
254	Non-small cell lung cancer	path:hsa05223	KEGG	0.124119255984773	1
255	Non-small cell lung cancer	WP4255	Wikipathways	0.124119255984773	1
256	Beta1 integrin cell surface interactions	integrin1_pathway	PID	0.124119255984773	1
257	FGF	None	INOH	0.1258807735702	1
258	Non-genomic actions of 1,25 dihydroxyvitamin D3	WP4341	Wikipathways	0.127638884492082	1
259	BCR signaling pathway	bcr_5pathway	PID	0.127638884492082	1
260	TLR NFkB	None	INOH	0.129393595075651	1
261	COPII-mediated vesicle transport	R-HSA-204005	Reactome	0.129393595075651	1
262	Nuclear Receptors Meta-Pathway	WP2882	Wikipathways	0.130955457512971	1
263	Adherens junction	path:hsa04520	KEGG	0.134637387880053	1
264	Class I MHC mediated antigen processing & presentation	R-HSA-983169	Reactome	0.135695860429118	1
265	Leishmaniasis	path:hsa05140	KEGG	0.136378560137839	1
266	Chromosomal and microsatellite instability in colorectal cancer	WP4216	Wikipathways	0.136378560137839	1
267	IL6	Pathway_IL6	NetPath	0.13811636351501	1
268	Pancreatic cancer	path:hsa05212	KEGG	0.139850804269546	1
269	Peptide GPCRs	WP24	Wikipathways	0.139850804269546	1
270	Chronic myeloid leukemia	path:hsa05220	KEGG	0.14158188864829	1
271	Viral Acute Myocarditis	WP4298	Wikipathways	0.14158188864829	1
272	IL2	Pathway_IL2	NetPath	0.14158188864829	1
273	Antigen processing and presentation	path:hsa04612	KEGG	0.14330962288696	1
274	Regulation of nuclear SMAD2/3 signaling	smad2_3nuclearpathway	PID	0.14330962288696	1
275	Hemostasis	R-HSA-109582	Reactome	0.146525468095403	1
276	PI3K-Akt Signaling Pathway	WP4172	Wikipathways	0.146678779519998	1
277	Drug metabolism - other enzymes	path:hsa00983	KEGG	0.146755065831459	1
278	p73 transcription factor network	p73pathway	PID	0.146755065831459	1
279	Glucocorticoid receptor regulatory network	reg_gr_pathway	PID	0.148472786953286	1
280	C-type lectin receptors (CLRs)	R-HSA-5621481	Reactome	0.153606023181072	1
281	Pyrimidine metabolism	WP4022	Wikipathways	0.155310480109063	1
282	PI3K-Akt signaling pathway	path:hsa04151	KEGG	0.156443215444967	1
283	C-MYB transcription factor network	cmyb_pathway	PID	0.157011636384598	1
284	Salmonella infection	path:hsa05132	KEGG	0.158709498144145	1
285	Colorectal cancer	path:hsa05210	KEGG	0.158709498144145	1
286	CXCR4-mediated signaling events	cxcr4_pathway	PID	0.160404071513239	1
287	G alpha (12/13) signalling events	R-HSA-416482	Reactome	0.160404071513239	1
288	Rheumatoid arthritis	path:hsa05323	KEGG	0.163783377527634	1
289	Pancreatic adenocarcinoma pathway	WP4263	Wikipathways	0.163783377527634	1
290	Host Interactions of HIV factors	R-HSA-162909	Reactome	0.163783377527634	1
291	Apoptosis Modulation and Signaling	WP1772	Wikipathways	0.167149603214075	1
292	Th1 and Th2 cell differentiation	path:hsa04658	KEGG	0.1688278261325	1
293	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	R-HSA-8936459	Reactome	0.1688278261325	1
294	Beta-catenin independent WNT signaling	R-HSA-3858494	Reactome	0.1688278261325	1
295	Interferon gamma signaling	R-HSA-877300	Reactome	0.172174522421368	1
296	Hematopoietic cell lineage	path:hsa04640	KEGG	0.175508259589111	1
297	B Cell Receptor Signaling Pathway	WP23	Wikipathways	0.17882908581645	1
298	JAK STAT MolecularVariation 1	None	INOH	0.17882908581645	1
299	Choline metabolism in cancer	path:hsa05231	KEGG	0.180484672336981	1
300	Pyrimidine metabolism	path:hsa00240	KEGG	0.183786222117153	1
301	Integrin-mediated Cell Adhesion	WP185	Wikipathways	0.183786222117153	1
302	TRIF(TICAM1)-mediated TLR4 signaling 	R-HSA-937061	Reactome	0.183786222117153	1
303	MyD88-independent TLR4 cascade 	R-HSA-166166	Reactome	0.183786222117153	1
304	C-type lectin receptor signaling pathway	path:hsa04625	KEGG	0.188714578091391	1
305	JAK-STAT-Core	None	Signalink	0.188714578091391	1
306	EGF-Core	None	Signalink	0.190350995544426	1
307	Metabolism of nucleotides	R-HSA-15869	Reactome	0.190350995544426	1
308	Purine nucleotides nucleosides metabolism	None	INOH	0.193614314186576	1
309	Post-translational protein phosphorylation	R-HSA-8957275	Reactome	0.196864983828924	1
310	DNA Damage Response (only ATM dependent)	WP710	Wikipathways	0.198485589992715	1
311	Leukocyte transendothelial migration	path:hsa04670	KEGG	0.201717374348721	1
312	Toxoplasmosis	path:hsa05145	KEGG	0.203328564246791	1
313	Apoptosis	R-HSA-109581	Reactome	0.211337724115808	1
314	Programmed Cell Death	R-HSA-5357801	Reactome	0.216105997171578	1
315	Platelet activation	path:hsa04611	KEGG	0.219269432555118	1
316	Lysosome	path:hsa04142	KEGG	0.219269432555118	1
317	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	R-HSA-381426	Reactome	0.223991580429167	1
318	PDGFR-beta signaling pathway	pdgfrbpathway	PID	0.225559517863799	1
319	BCR	Pathway_BCR	NetPath	0.228686259120911	1
320	Platelet degranulation 	R-HSA-114608	Reactome	0.228686259120911	1
321	Ebola Virus Pathway on Host	WP4217	Wikipathways	0.230245074298747	1
322	CD4 T cell receptor signaling	None	INOH	0.230245074298747	1
323	Response to elevated platelet cytosolic Ca2+	R-HSA-76005	Reactome	0.236450097344626	1
324	Pyrimidine metabolism	Pyrimidine metabolism	EHMN	0.237993821875656	1
325	Apoptosis	path:hsa04210	KEGG	0.239534545153612	1
326	ER to Golgi Anterograde Transport	R-HSA-199977	Reactome	0.242607010348143	1
